
mode1:
471.911628
719.745704
1553.127778
2987.191304
4490.593023
5279.718750
7025.551020
7398.181818
10588.529412
11016.354839
13411.360000
15285.909091
22416.411765
26081.466667
24905.538462
30470.166667
37389.777778
25046.800000
26828.600000
35680.000000
37026.875000
33167.125000
39614.142857
36771.428571
32118.571429
32294.142857
41517.666667
31966.142857
32794.666667
29798.166667
55070.600000
101138.000000
49706.500000
44261.500000
70904.750000
80349.000000
60496.500000
57809.500000
56867.750000
89062.000000
133652.000000
102690.666667
83520.000000
80856.000000
75107.333333
81458.000000
70453.000000
71118.666667
64440.000000
28865.333333
38900.000000
35850.333333
36147.333333
34339.666667
33127.666667
36152.333333
32463.000000
37540.000000
35143.500000
33886.000000
29946.000000
29351.000000
28383.000000
27200.000000
86433.000000
102797.500000
78471.500000
76841.000000
71868.000000
67670.000000
66018.000000
62691.000000
62442.500000
61582.000000
61861.500000
55784.000000
55049.000000
58682.500000
56804.500000
53883.500000
53333.500000
52816.500000
51357.500000
49750.000000
46583.000000
45901.000000
46135.500000
42728.000000
42094.500000
41587.500000
41012.500000
40836.500000
40379.500000
40326.000000
37658.500000
37170.000000
36809.500000
36284.500000
36046.000000
35649.000000
35132.000000
34706.500000
34439.500000
34391.000000
33759.500000

nds_n0=1
41138
39653
37245
39380
47082
49527
42086
38298
37410
33151
32803
32578
32258
32008
31536
31228
30963
30682
30471
30034
29741
29659
29448
30732
28780
28539
28251
28007
27508
27455
27197
26925
26606
26388
26170
25828
25535
25367
25053
24829
24693
24334
24144
23857
23630
23487
23055
22911
22609
22466
22258
22048
21768
21584
21395
21071
20916
21938
20534
20190
20961
37320
29223
30775
28724
29416
27910
27653
27317
27022
26822
26496
26369
26158
25748
25563
25209
25132
24973
24563
24286
24091
23763
23543
23319
23255
22938
22653
22409
22155
21887
21765
21622
21352
21002
20773
20662
20320
20180
19907
19573
19473
19169
19055
19043
18514
18383
18333
18069
50852
45566
44606
44044
43559
43224
42906
42569
42120
41892
41651
41434
40766
40377
40210
39698
39486
39126
38780
38458
38111
37699
37290
37062
36747
36394
36030
35720
35316
35022
34643
34343
34115
33927
33480
33298
32638
32589
32316
31969
31563
31405
30951
30794
30413
30509
33678
34800
34203
33821
33527
33723
28009
27671
27444
27268
26991
26633
26405
26209
26462
25563
25193
25048
24612
24555
24174
23981
23650
23431
23430
23040
22693
22464
22228
21939
21655
21566
21136
20871
20555
20432
20107
19951
19786
19462
19155
18931
18661
18447
18369
19157
17763
17562
17197
17063
16926
16651
16330
16368
16320
15790
15545
15491
15126
14981
14848
14619
14276
14030
13891
13696
13485
13237
13072
12844
12786
12403
12393
12341
11971
11888
11696
11375
11189
10996
10951
10662
10526
10429
10142
10130
9864
9843
9655
9410
9194
8961
8939
8611
8518
8336
8191
8035
7922
7800
9293
7974
7661
7396
7332
7198
7043
7391
6744
6577
6607
6341
6212
7242
6359
6015
5932
5673
5599
5444
6331
5467
6281
6188
5618
6034
5924
5332
5606
5718
5805
5081
4865
4752
5098
4911
4373
4229
4089
