13144417,2,32,,
12871476,2,32,,
24183186,2,32,,
25429397,2,32,,
13746505,2,32,,
13065305,2,32,,
12930186,2,32,,
13193891,2,32,,
12375490,2,32,,
27813318,2,32,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,16875317.1,6234656.83283457
