7568737,4,16,,,
8287578,4,16,,,
8002639,4,16,,,
6938865,4,16,,,
7658009,4,16,,,
7055054,4,16,,,
7647069,4,16,,,
8705319,4,16,,,
7671103,4,16,,,
7894301,4,16,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,7742867.4,525440.881408746
