195869,16,2,,
207648,16,2,,
257929,16,2,,
231682,16,2,,
215370,16,2,,
276896,16,2,,
264865,16,2,,
273106,16,2,,
237998,16,2,,
234953,16,2,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,239631.6,28077.6412320472
