3898536,64,2,,
3228011,64,2,,
3287412,64,2,,
5868731,64,2,,
3270252,64,2,,
3232257,64,2,,
5864141,64,2,,
3334742,64,2,,
3290044,64,2,,
3220345,64,2,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,3849447.1,1081716.13566884
