9947546,4,16,,
9803563,4,16,,
9889984,4,16,,
9974086,4,16,,
9840789,4,16,,
9875702,4,16,,
9731995,4,16,,
9831855,4,16,,
9712178,4,16,,
10063426,4,16,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,9867112.4,108158.704347105
