875509,32,2,,
875647,32,2,,
879322,32,2,,
880996,32,2,,
985731,32,2,,
874306,32,2,,
886969,32,2,,
885717,32,2,,
875732,32,2,,
865500,32,2,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,888542.9,34692.2035059752
