19803764,2,32,,,
19824747,2,32,,,
19667387,2,32,,,
20038836,2,32,,,
19764518,2,32,,,
19730429,2,32,,,
19651127,2,32,,,
19843490,2,32,,,
19763656,2,32,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,19783480.8,108947.293541214
