233424,16,2,,
261281,16,2,,
188588,16,2,,
244589,16,2,,
279782,16,2,,
253857,16,2,,
219644,16,2,,
276807,16,2,,
220014,16,2,,
208795,16,2,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,238678.1,29925.5397888752
