2470345,8,8,,
2389892,8,8,,
2367919,8,8,,
2505227,8,8,,
2583565,8,8,,
3709308,8,8,,
2552584,8,8,,
3119450,8,8,,
3020751,8,8,,
3481898,8,8,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,2820093.9,482709.076020939
