264936,8,2,,
333774,8,2,,
344460,8,2,,
290687,8,2,,
326109,8,2,,
303431,8,2,,
274786,8,2,,
262210,8,2,,
302854,8,2,,
107731,8,2,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,281097.8,67159.3910927992
