
mode1:
37077,430,86.225581
43495,430,101.151163
44073,430,102.495349
44311,430,103.048837
44516,430,103.525581
44758,430,104.088372
44989,430,104.625581
45197,430,105.109302
45413,430,105.611628
45643,430,106.146512
45852,430,106.632558
46052,430,107.097674
46229,430,107.509302
46443,430,108.006977
46648,430,108.483721
46868,430,108.995349
47046,430,109.409302
47360,430,110.139535
47564,430,110.613953
47843,430,111.262791
48051,430,111.746512
48262,430,112.237209
48456,430,112.688372
48748,430,113.367442
48918,430,113.762791
49119,430,114.230233
49323,430,114.704651
49633,430,115.425581
49824,430,115.869767
50110,430,116.534884
50284,430,116.939535
50482,430,117.400000
50683,430,117.867442
50876,430,118.316279
51070,430,118.767442
51277,430,119.248837
51463,430,119.681395
51659,430,120.137209
51870,430,120.627907
52065,430,121.081395
52257,430,121.527907
52463,430,122.006977
52653,430,122.448837
52946,430,123.130233
53130,430,123.558140
53406,430,124.200000
53601,430,124.653488
53796,430,125.106977
54002,430,125.586047
54238,430,126.134884
54416,430,126.548837
54680,430,127.162791
54869,430,127.602326
55174,430,128.311628
55387,430,128.806977
55610,430,129.325581
55798,430,129.762791
56013,430,130.262791
56216,430,130.734884
56499,430,131.393023
56720,430,131.906977
56935,430,132.406977
57122,430,132.841860
57410,430,133.511628
57670,430,134.116279
57931,430,134.723256
58166,430,135.269767
58338,430,135.669767
58494,430,136.032558
58684,430,136.474419
58863,430,136.890698
59045,430,137.313953
59227,430,137.737209
59418,430,138.181395
59611,430,138.630233
59803,430,139.076744
59987,430,139.504651
60168,430,139.925581
60350,430,140.348837
60542,430,140.795349
60738,430,141.251163
60940,430,141.720930
61129,430,142.160465
61323,430,142.611628
61538,430,143.111628
61735,430,143.569767
61906,430,143.967442
62087,430,144.388372
62281,430,144.839535
62463,430,145.262791
62640,430,145.674419
62823,430,146.100000
63031,430,146.583721
63207,430,146.993023
63379,430,147.393023
63548,430,147.786047
63739,430,148.230233
63946,430,148.711628
64120,430,149.116279
64315,430,149.569767
64496,430,149.990698
64684,430,150.427907
64886,430,150.897674
65075,430,151.337209
65256,430,151.758140
65448,430,152.204651
65610,430,152.581395
65767,430,152.946512
65961,430,153.397674
66132,430,153.795349
66286,430,154.153488
66457,430,154.551163
66651,430,155.002326
66853,430,155.472093
67038,430,155.902326
67221,430,156.327907
67392,430,156.725581
67566,430,157.130233
67749,430,157.555814
67922,430,157.958140
68108,430,158.390698
68288,430,158.809302
