
mode1:
37740,430,87.767442
46629,430,108.439535
47156,430,109.665116
47441,430,110.327907
47649,430,110.811628
47914,430,111.427907
48099,430,111.858140
48324,430,112.381395
48511,430,112.816279
48743,430,113.355814
48918,430,113.762791
49123,430,114.239535
49297,430,114.644186
49495,430,115.104651
49724,430,115.637209
49937,430,116.132558
50110,430,116.534884
50366,430,117.130233
50565,430,117.593023
50788,430,118.111628
50991,430,118.583721
51204,430,119.079070
51406,430,119.548837
51591,430,119.979070
51771,430,120.397674
52045,430,121.034884
52241,430,121.490698
52457,430,121.993023
52618,430,122.367442
52835,430,122.872093
53020,430,123.302326
53228,430,123.786047
53424,430,124.241860
53646,430,124.758140
53841,430,125.211628
54054,430,125.706977
54226,430,126.106977
54432,430,126.586047
54625,430,127.034884
54820,430,127.488372
55029,430,127.974419
55331,430,128.676744
55532,430,129.144186
55745,430,129.639535
55919,430,130.044186
56128,430,130.530233
56326,430,130.990698
56512,430,131.423256
56698,430,131.855814
56879,430,132.276744
57052,430,132.679070
57268,430,133.181395
57426,430,133.548837
57617,430,133.993023
57800,430,134.418605
58018,430,134.925581
58193,430,135.332558
58386,430,135.781395
58543,430,136.146512
58753,430,136.634884
58934,430,137.055814
59118,430,137.483721
59312,430,137.934884
59499,430,138.369767
59722,430,138.888372
59914,430,139.334884
60093,430,139.751163
60282,430,140.190698
60467,430,140.620930
60661,430,141.072093
60868,430,141.553488
61062,430,142.004651
61259,430,142.462791
61438,430,142.879070
61615,430,143.290698
61787,430,143.690698
61970,430,144.116279
62159,430,144.555814
62334,430,144.962791
62522,430,145.400000
62734,430,145.893023
62937,430,146.365116
63131,430,146.816279
63309,430,147.230233
63493,430,147.658140
63676,430,148.083721
63866,430,148.525581
64036,430,148.920930
64225,430,149.360465
64409,430,149.788372
64600,430,150.232558
64792,430,150.679070
64989,430,151.137209
65204,430,151.637209
65409,430,152.113953
65588,430,152.530233
65769,430,152.951163
65947,430,153.365116
66130,430,153.790698
66299,430,154.183721
66488,430,154.623256
66643,430,154.983721
66817,430,155.388372
66990,430,155.790698
67162,430,156.190698
67339,430,156.602326
67525,430,157.034884
67695,430,157.430233
67863,430,157.820930
68048,430,158.251163
68214,430,158.637209
68403,430,159.076744
68581,430,159.490698
68734,430,159.846512
68920,430,160.279070
69102,430,160.702326
69290,430,161.139535
69482,430,161.586047
69678,430,162.041860
69880,430,162.511628
70068,430,162.948837
70254,430,163.381395
70410,430,163.744186
70586,430,164.153488
70742,430,164.516279
70931,430,164.955814
71107,430,165.365116
71277,430,165.760465
71507,430,166.295349
71692,430,166.725581
71849,430,167.090698
72031,430,167.513953
72187,430,167.876744
73147,430,170.109302
73478,430,170.879070
73650,430,171.279070
73835,430,171.709302
74015,430,172.127907
74221,430,172.606977
74406,430,173.037209
74605,430,173.500000
74828,430,174.018605
75041,430,174.513953
75217,430,174.923256
75388,430,175.320930
75565,430,175.732558
75770,430,176.209302
75939,430,176.602326
76141,430,177.072093
76346,430,177.548837
76524,430,177.962791
76704,430,178.381395
76897,430,178.830233
77080,430,179.255814
77259,430,179.672093
77455,430,180.127907
77661,430,180.606977
77857,430,181.062791
78093,430,181.611628
78283,430,182.053488
78480,430,182.511628
78669,430,182.951163
78851,430,183.374419
79034,430,183.800000
79263,430,184.332558
79417,430,184.690698
79601,430,185.118605
79797,430,185.574419
79995,430,186.034884
80170,430,186.441860
80385,430,186.941860
80573,430,187.379070
80752,430,187.795349
80920,430,188.186047
81108,430,188.623256
81263,430,188.983721
81458,430,189.437209
81636,430,189.851163
81810,430,190.255814
82013,430,190.727907
82210,430,191.186047
82402,430,191.632558
82600,430,192.093023
82785,430,192.523256
82949,430,192.904651
83141,430,193.351163
83319,430,193.765116
83494,430,194.172093
83713,430,194.681395
83883,430,195.076744
84050,430,195.465116
84218,430,195.855814
84418,430,196.320930
84594,430,196.730233
84775,430,197.151163
84936,430,197.525581
85116,430,197.944186
85317,430,198.411628
85497,430,198.830233
85678,430,199.251163
86097,430,200.225581
86303,430,200.704651
86502,430,201.167442
86707,430,201.644186
86905,430,202.104651
87107,430,202.574419
87302,430,203.027907
87488,430,203.460465
87687,430,203.923256
87847,430,204.295349
88012,430,204.679070
88198,430,205.111628
88414,430,205.613953
88587,430,206.016279
88767,430,206.434884
88925,430,206.802326
89102,430,207.213953
89271,430,207.606977
89473,430,208.076744
89649,430,208.486047
89835,430,208.918605
89999,430,209.300000
90181,430,209.723256
90360,430,210.139535
90660,430,210.837209
90848,430,211.274419
91051,430,211.746512
91238,430,212.181395
91419,430,212.602326
91595,430,213.011628
91916,430,213.758140
92101,430,214.188372
92279,430,214.602326
92463,430,215.030233
92667,430,215.504651
92856,430,215.944186
93064,430,216.427907
93245,430,216.848837
93426,430,217.269767
93580,430,217.627907
93766,430,218.060465
93960,430,218.511628
94164,430,218.986047
94348,430,219.413953
94505,430,219.779070
94690,430,220.209302
94881,430,220.653488
95070,430,221.093023
95506,430,222.106977
95701,430,222.560465
95882,430,222.981395
96036,430,223.339535
96211,430,223.746512
96392,430,224.167442
96586,430,224.618605
96765,430,225.034884
96967,430,225.504651
97146,430,225.920930
97326,430,226.339535
97501,430,226.746512
97683,430,227.169767
97859,430,227.579070
98058,430,228.041860
98252,430,228.493023
98428,430,228.902326
98619,430,229.346512
98802,430,229.772093
99106,430,230.479070
99293,430,230.913953
99492,430,231.376744
99653,430,231.751163
99826,430,232.153488
100030,430,232.627907
100230,430,233.093023
100440,430,233.581395
100592,430,233.934884
100763,430,234.332558
100919,430,234.695349
101131,430,235.188372
101327,430,235.644186
101507,430,236.062791
101689,430,236.486047
101874,430,236.916279
102051,430,237.327907
102261,430,237.816279
102433,430,238.216279
102610,430,238.627907
102783,430,239.030233
102975,430,239.476744
103130,430,239.837209
103341,430,240.327907
103517,430,240.737209
103703,430,241.169767
103888,430,241.600000
104086,430,242.060465
104266,430,242.479070
104477,430,242.969767
104632,430,243.330233
104806,430,243.734884
104977,430,244.132558
105144,430,244.520930
105324,430,244.939535
105526,430,245.409302
105709,430,245.834884
105885,430,246.244186
106062,430,246.655814
106239,430,247.067442
106428,430,247.506977
106643,430,248.006977
106825,430,248.430233
107005,430,248.848837
107196,430,249.293023
107376,430,249.711628
107552,430,250.120930
107856,430,250.827907
108018,430,251.204651
108219,430,251.672093
108402,430,252.097674
108572,430,252.493023
108748,430,252.902326
109114,430,253.753488
109291,430,254.165116
109466,430,254.572093
109654,430,255.009302
109841,430,255.444186
110025,430,255.872093
110225,430,256.337209
110410,430,256.767442
110566,430,257.130233
110742,430,257.539535
110911,430,257.932558
111084,430,258.334884
111246,430,258.711628
111420,430,259.116279
111718,430,259.809302
111915,430,260.267442
112103,430,260.704651
112302,430,261.167442
112474,430,261.567442
112653,430,261.983721
112841,430,262.420930
113042,430,262.888372
113228,430,263.320930
113395,430,263.709302
113700,430,264.418605
113879,430,264.834884
114035,430,265.197674
114209,430,265.602326
114397,430,266.039535
114573,430,266.448837
114866,430,267.130233
115054,430,267.567442
115237,430,267.993023
115435,430,268.453488
115610,430,268.860465
115797,430,269.295349
115994,430,269.753488
116169,430,270.160465
116362,430,270.609302
116549,430,271.044186
116751,430,271.513953
116926,430,271.920930
117128,430,272.390698
117310,430,272.813953
117486,430,273.223256
117661,430,273.630233
117832,430,274.027907
118008,430,274.437209
118217,430,274.923256
118374,430,275.288372
118560,430,275.720930
118739,430,276.137209
118926,430,276.572093
119111,430,277.002326
119331,430,277.513953
119503,430,277.913953
119678,430,278.320930
119831,430,278.676744
120011,430,279.095349
120199,430,279.532558
120531,430,280.304651
120722,430,280.748837
120933,430,281.239535
121113,430,281.658140
121318,430,282.134884
129700,430,301.627907
129934,430,302.172093
130155,430,302.686047
130356,430,303.153488
130600,430,303.720930
130788,430,304.158140
130993,430,304.634884
131276,430,305.293023
131463,430,305.727907
131644,430,306.148837
131827,430,306.574419
132005,430,306.988372
132187,430,307.411628
132410,430,307.930233
132600,430,308.372093
132787,430,308.806977
132968,430,309.227907
133145,430,309.639535
133317,430,310.039535
133509,430,310.486047
133703,430,310.937209
133913,430,311.425581
134095,430,311.848837
134287,430,312.295349
134460,430,312.697674
134644,430,313.125581
134876,430,313.665116
135064,430,314.102326
135299,430,314.648837
135494,430,315.102326
135684,430,315.544186
135892,430,316.027907
136063,430,316.425581
136243,430,316.844186
136424,430,317.265116
136602,430,317.679070
136808,430,318.158140
137038,430,318.693023
137234,430,319.148837
137415,430,319.569767
137601,430,320.002326
137806,430,320.479070
137993,430,320.913953
138198,430,321.390698
138395,430,321.848837
138576,430,322.269767
138737,430,322.644186
138920,430,323.069767
139121,430,323.537209
139320,430,324.000000
139581,430,324.606977
139763,430,325.030233
139957,430,325.481395
140117,430,325.853488
140280,430,326.232558
140464,430,326.660465
140657,430,327.109302
140851,430,327.560465
141035,430,327.988372
141218,430,328.413953
141378,430,328.786047
141583,430,329.262791
141769,430,329.695349
141982,430,330.190698
142178,430,330.646512
142369,430,331.090698
142565,430,331.546512
142746,430,331.967442
142924,430,332.381395
143114,430,332.823256
143293,430,333.239535
143474,430,333.660465
143666,430,334.106977
143855,430,334.546512
144064,430,335.032558
144240,430,335.441860
144467,430,335.969767
144648,430,336.390698
144832,430,336.818605
145040,430,337.302326
145228,430,337.739535
145406,430,338.153488
145587,430,338.574419
145771,430,339.002326
145968,430,339.460465
146177,430,339.946512
146363,430,340.379070
146543,430,340.797674
146728,430,341.227907
146921,430,341.676744
147100,430,342.093023
147295,430,342.546512
147480,430,342.976744
147662,430,343.400000
147861,430,343.862791
148043,430,344.286047
148236,430,344.734884
148397,430,345.109302
148625,430,345.639535
148804,430,346.055814
149018,430,346.553488
149199,430,346.974419
149381,430,347.397674
149683,430,348.100000
149877,430,348.551163
150052,430,348.958140
150234,430,349.381395
150411,430,349.793023
150595,430,350.220930
150822,430,350.748837
151010,430,351.186047
151206,430,351.641860
151398,430,352.088372
151591,430,352.537209
151774,430,352.962791
151987,430,353.458140
152174,430,353.893023
152362,430,354.330233
152547,430,354.760465
152736,430,355.200000
152946,430,355.688372
153160,430,356.186047
153343,430,356.611628
153526,430,357.037209
153719,430,357.486047
153915,430,357.941860
154098,430,358.367442
154292,430,358.818605
154484,430,359.265116
154672,430,359.702326
154858,430,360.134884
155028,430,360.530233
155221,430,360.979070
155420,430,361.441860
155595,430,361.848837
155773,430,362.262791
155961,430,362.700000
156138,430,363.111628
156333,430,363.565116
156512,430,363.981395
156686,430,364.386047
156900,430,364.883721
157079,430,365.300000
