
mode1:
37850,430,88.023256
44983,430,104.611628
45459,430,105.718605
45703,430,106.286047
45940,430,106.837209
46193,430,107.425581
46415,430,107.941860
46633,430,108.448837
46816,430,108.874419
47018,430,109.344186
47222,430,109.818605
47461,430,110.374419
47673,430,110.867442
47878,430,111.344186
48071,430,111.793023
48266,430,112.246512
48467,430,112.713953
48725,430,113.313953
48937,430,113.806977
49164,430,114.334884
49360,430,114.790698
49566,430,115.269767
49754,430,115.706977
49951,430,116.165116
50142,430,116.609302
50356,430,117.106977
50558,430,117.576744
50764,430,118.055814
50953,430,118.495349
51238,430,119.158140
51435,430,119.616279
51652,430,120.120930
51869,430,120.625581
52088,430,121.134884
52279,430,121.579070
52499,430,122.090698
52698,430,122.553488
52904,430,123.032558
53088,430,123.460465
53324,430,124.009302
53524,430,124.474419
53819,430,125.160465
54008,430,125.600000
54203,430,126.053488
54385,430,126.476744
54577,430,126.923256
54747,430,127.318605
54956,430,127.804651
55140,430,128.232558
55339,430,128.695349
55517,430,129.109302
55735,430,129.616279
55919,430,130.044186
56141,430,130.560465
56334,430,131.009302
56541,430,131.490698
56740,430,131.953488
56937,430,132.411628
57129,430,132.858140
57535,430,133.802326
57732,430,134.260465
57956,430,134.781395
58129,430,135.183721
58338,430,135.669767
58574,430,136.218605
58769,430,136.672093
58970,430,137.139535
59161,430,137.583721
59353,430,138.030233
59554,430,138.497674
59731,430,138.909302
59905,430,139.313953
60060,430,139.674419
60241,430,140.095349
60417,430,140.504651
60620,430,140.976744
60813,430,141.425581
60996,430,141.851163
61173,430,142.262791
61357,430,142.690698
61533,430,143.100000
61721,430,143.537209
61896,430,143.944186
62080,430,144.372093
62262,430,144.795349
62439,430,145.206977
62620,430,145.627907
62803,430,146.053488
62978,430,146.460465
63169,430,146.904651
63346,430,147.316279
63522,430,147.725581
63694,430,148.125581
63869,430,148.532558
64021,430,148.886047
64233,430,149.379070
64409,430,149.788372
64583,430,150.193023
64779,430,150.648837
64959,430,151.067442
65145,430,151.500000
65382,430,152.051163
65646,430,152.665116
65841,430,153.118605
66044,430,153.590698
66224,430,154.009302
66401,430,154.420930
66570,430,154.813953
66740,430,155.209302
