
fl_pl=,0
mode1:
set up=, 19911971
mode1_loop
nds_td0 and nds_td_rem set up,indipendent set search,sum[i] calculation,star_to_mesh,nodes, per_node
26111,1119841,4312,4663339,6,
25949,1111490,3417,4661156,6,
25955,1099702,4325,4629538,6,
25532,1122969,4185,4954108,6,
25660,1367499,4995,5081869,7,
27280,1351021,4308,5395980,7,
26469,1329405,4957,5355108,7,
26629,1347404,4565,5562855,7,
26686,1279953,4607,5510915,7,
27048,1259023,4899,5420253,7,
27055,1278636,5140,5392926,7,
27631,1237247,5034,5375559,7,
27342,1211916,4833,5310582,7,
27369,1215225,4045,5304631,7,
27666,1198783,4663,5316104,7,
27354,1262289,3878,5272730,7,
26857,1422453,4718,6231604,6,
28872,1480194,4466,6032198,6,
28487,1462328,5324,5852144,6,
27479,1412091,4386,5721165,5,
28384,1358293,4380,5852395,5,
28086,1322409,3660,5728789,5,
27658,1304874,4929,5643087,5,
27417,1354414,4151,5593247,5,
27731,1283670,3860,5558135,5,
27352,1268126,4850,5788242,5,
28184,1301627,5607,5975752,5,
28608,1297625,6756,5726565,5,
28574,1428900,4959,5345506,6,
28355,1348634,5526,5292341,6,
26722,1257181,4201,5237759,6,
27931,1219620,5153,5147246,6,
27080,1246699,4435,4831445,6,
26593,1205786,3669,5259976,6,
27860,1481001,4775,5554391,6,
30868,1337754,4488,5152388,6,
28582,1204464,4617,4761408,6,
27770,1112295,3906,4448691,6,
24297,947275,3259,4571513,6,
28194,1159466,4253,4803724,6,
39369,1124437,3214,4404137,6,
29187,1205549,3263,4753936,6,
30828,1169096,3752,4665286,6,
29682,1148090,3593,4623771,6,
31164,1536964,4849,5607096,5,
30590,1882972,4952,8574224,5,
32875,1983587,4803,8740538,5,
31613,2081315,5176,7448084,5,
33267,1769951,4858,7448420,5,
29142,1840767,5022,7283240,5,
48967,1891662,5281,7250510,5,
30006,1852877,3730,11969247,5,
37008,1550354,4953,4821794,6,
29819,1239561,4520,4677994,6,
25533,1245496,3874,4468497,6,
23971,1645388,5378,7606354,4,
26999,1863989,3095,7084886,4,
30132,1858829,3512,6873169,4,
28166,1752670,3261,6568333,4,
28805,1730394,3265,6611701,4,
30686,1815606,4620,5479547,6,
29168,1581381,3723,5370529,6,
25195,1378336,4345,5198759,6,
26069,1341739,4273,4942720,6,
25446,1173024,4239,4895485,6,
25897,1171364,4367,4873634,6,
26043,1121210,3687,4831320,6,
25804,1139668,3350,4810035,6,
25477,1084365,3373,4795595,6,
26484,1116495,4087,4736957,6,
30430,1059246,3338,4699595,6,
26527,1101792,3365,4666580,6,
25327,1059271,3766,4670208,6,
25960,1100827,4250,4630569,6,
25720,1056382,4077,4626882,6,
26344,1096169,2923,4643478,6,
25972,1062883,3245,4601834,6,
26149,1030124,5126,4653341,6,
25231,1060594,3679,4573026,6,
25879,1081807,4283,4550412,6,
25047,1065895,3876,4593643,6,
25674,1090622,3400,4538036,6,
25419,1069118,2958,4608972,6,
27335,1972880,5503,7687474,3,
27549,2040175,4521,8082119,3,
28390,1955056,3500,7208534,3,
26896,1941301,4783,7633563,3,
29190,1780806,5152,7062739,3,
28159,1826056,3893,7121497,3,
28717,1776390,4132,6958117,3,
27647,1737248,3996,7062063,3,
29525,1715025,5095,6998236,3,
28358,1688416,3445,6937285,3,
28837,1578988,4064,6931827,3,
29325,1652871,3081,6866765,3,
29202,1614022,2816,6838695,3,
28455,1628174,3657,6837456,3,
28768,1527809,3550,6787286,3,
28704,1604104,3731,6752303,3,
28585,1535899,3559,6763979,3,
28074,1605489,3961,6708059,3,
28717,1516468,3444,6676598,3,
27624,1489610,3340,6696173,3,
28796,1481424,4065,6617900,3,
28395,1474518,2766,6574566,3,
27999,1458578,2955,6563403,3,
27972,1457445,5061,6533299,3,
28568,1448609,4255,6510677,3,
28431,1466883,3621,6484527,3,
29522,1436790,3474,6455478,3,
28570,1438013,2878,6477691,3,
28534,1454840,3244,6451382,3,
28294,1443606,3710,6430039,3,
28723,1441965,3495,6457447,3,
28125,1426997,4376,8848365,3,
31836,1499295,3865,6406494,3,
28331,1460081,3031,6666041,3,
31902,1601850,3183,6584639,3,
29745,1578873,3600,6572100,3,
28763,1462424,3557,6570774,3,
28199,1430797,3309,6428557,3,
27615,1401554,3919,6288869,3,
28235,1391853,2587,6261705,3,
28292,1402113,4181,6262855,3,
27884,1390009,3950,6275462,3,
28186,1471198,3726,6235891,3,
28064,1378263,3196,6199057,3,
28190,1374701,3049,6181593,3,
27123,1369648,2766,6187107,3,
28824,1373008,3810,6155213,3,
27627,1384681,3949,6163697,3,
28608,1566931,3756,8685593,3,
31074,2030236,5427,8801258,3,
31971,1965356,3079,7904368,3,
30040,1957382,3475,7867483,3,
29841,2029873,4010,9567485,3,
31648,2385591,3741,9250055,3,
32760,2373172,4798,8959007,3,
31049,2350508,3889,9011133,3,
31733,2327098,4995,8965914,3,
30853,2219749,3789,8907435,3,
31018,2690957,4058,13125845,3,
33473,3164949,5290,12458634,3,
34034,3124128,4435,10723883,3,
32295,3118640,5571,10692732,3,
31858,2969699,5627,10658999,3,
32704,2882215,4943,10654411,3,
33022,3011974,3836,10742940,3,
33166,2992900,4584,10827396,3,
32988,2982888,5445,10815498,3,
33661,3019388,5030,10607942,3,
32607,2822401,3628,10569761,3,
32790,2794857,5614,10485201,3,
31939,2777898,5611,10474074,3,
32779,2783288,4642,10458333,3,
32930,2889039,4470,10405498,3,
34221,2949105,4711,10476692,3,
33675,2916029,3824,10428630,3,
33981,2742807,5088,10471685,3,
33142,2768179,5265,10425906,3,
33158,2890260,4063,10402857,3,
33685,2750035,4328,10556619,3,
37005,2988446,5682,10407871,3,
34804,2858634,4111,10378171,3,
31581,2920470,4239,10340445,3,
31271,2782707,3690,10306141,3,
31776,2859535,5540,10286340,3,
35134,2879353,5131,10289260,3,
36599,2889618,4648,10262203,3,
34515,2936620,5490,11547910,3,
49184,3586590,5713,11060230,3,
37170,3466634,4182,11032276,3,
35624,3405967,4016,10915947,3,
35130,3291259,4619,11232189,3,
32590,3302420,5000,10910680,3,
32279,3255659,4126,10546023,3,
31877,3183068,4571,10676666,3,
32701,3046207,4701,10700677,3,
33195,3034243,4130,10588588,3,
32348,2922210,5920,10357561,3,
31580,3024701,6616,10420450,3,
32883,2787492,4422,10349576,3,
31883,2878589,4711,10309737,3,
34447,2894511,3980,10331490,3,
33704,2776743,4420,10208270,3,
32026,2915782,3704,10161490,3,
32234,2786855,5266,10230263,3,
33105,2664885,5193,10206153,3,
34117,2872086,5167,10157115,3,
36004,3014979,5211,10264479,3,
37437,2865486,4407,10221559,3,
35614,2970909,5188,10130467,3,
32848,2946480,4444,10074404,3,
30751,2705933,3704,9777570,3,
30172,2631771,4511,9732243,3,
31104,2590584,4971,9705836,3,
31045,2546268,3778,12387643,3,
35440,2763171,4115,11453160,3,
33948,3011235,3555,12064472,3,
37241,2943720,4139,10290849,3,
32581,2876596,5973,10299091,3,
30446,2850374,5139,10223948,3,
30978,2790563,4747,10123080,3,
31665,2778291,4457,10163959,3,
31750,2804418,4860,10095037,3,
31725,2738069,4785,10120167,3,
31727,2671141,5220,9996949,3,
34380,2720079,4808,9989414,3,
33566,2701830,5140,10059963,3,
33165,2716729,4839,9989542,3,
32575,3201999,4246,14940918,2,
36728,3805015,5039,16835125,2,
37944,3902628,3476,13788618,2,
35172,3821637,3380,13589612,2,
35961,3781592,5451,13591531,2,
35444,3935931,4659,13437704,2,
34100,3861923,4497,13332892,2,
34390,3824204,3987,13263664,2,
35491,3739704,4994,13205853,2,
35107,3761377,3898,13387704,2,
35328,3773676,5264,13475343,2,
35103,3783343,5749,13310125,2,
34754,3728124,4167,12979395,2,
35131,3619164,5294,12986004,2,
41549,3756918,4828,13118399,2,
34891,3857507,5094,13110361,2,
35602,3632262,5429,12977466,2,
34322,3778806,4450,12889128,2,
34447,3680134,4112,13301173,2,
35471,3682802,5757,13266906,2,
35146,3719112,4830,13030606,2,
34837,3716916,4509,12686637,2,
34318,3515511,4840,12745949,2,
34925,3530805,3635,12683079,2,
34873,3513792,4436,12610194,2,
34450,3492888,4200,12576126,2,
34667,3527069,4314,12668138,2,
35488,3634838,3665,13041881,2,
36216,3722964,4858,13180091,2,
37590,3932635,4772,12920871,2,
35257,3601766,6123,12906690,2,
34016,3667198,3598,12842583,2,
34578,3720298,5147,12765108,2,
34917,3648623,5057,12381773,2,
34999,3901197,4389,14030457,2,
39811,3758349,4808,13037786,2,
34343,3828887,4537,13016125,2,
34927,3868532,3989,12971795,2,
35809,3611250,7565,12734180,2,
35790,3493319,4221,12220452,2,
33675,3454388,4651,12187291,2,
33597,3432414,3605,12170780,2,
33860,3410484,4927,12190315,2,
36042,3477000,5146,12183374,2,
35679,3693096,4027,12413257,2,
38047,3557926,4637,12247854,2,
37579,3617288,4911,12168421,2,
35357,3553845,3358,12122450,2,
32803,3457785,4603,15296987,2,
34991,3528568,3875,12045617,2,
31428,3510418,3828,12224473,2,
32749,3517482,4207,12109415,2,
32672,3402784,4133,11971694,2,
32370,3330725,4132,11965096,2,
32865,3301413,4689,11912680,2,
32861,3682062,4965,16024207,2,
35931,4295433,5420,15698630,2,
36886,4288733,4798,14916485,2,
35281,4263188,4102,14850876,2,
35318,4222829,5475,14880341,2,
35659,4286148,4351,14843213,2,
34737,4244178,3958,14840718,2,
35024,4362282,4872,14858753,2,
34944,4236575,4426,14774169,2,
35228,4263316,4849,14751566,2,
37286,4313568,5514,14769844,2,
36847,4261312,4791,14804064,2,
36633,4533007,5000,14788639,2,
37256,4402222,4470,14740067,2,
36091,4311890,4549,14792178,2,
35685,4415243,5612,14726779,2,
37028,4277814,6214,14704519,2,
35035,4241029,5049,14695738,2,
36691,4299401,5147,14618953,2,
35265,4264179,3716,14582273,2,
35536,4244377,4862,14624795,2,
36277,4203070,4979,14531098,2,
35378,4222934,5131,14507766,2,
35382,4256299,5000,14572490,2,
35827,4223977,3999,14620480,2,
36315,4297360,5027,14528960,2,
35746,4132033,4222,14451438,2,
35649,4303772,4268,14422418,2,
35600,4346358,4505,14474865,2,
36498,4122790,4212,14436004,2,
36090,4122609,4563,14395052,2,
35196,4128174,5087,14358623,2,
35440,4129895,4220,14500110,2,
36955,4080855,3934,14285367,2,
35771,4089475,3868,14270766,2,
35590,4093763,5477,14306313,2,
36035,4138031,5380,14271872,2,
36090,4086834,4905,14230490,2,
35619,4095765,4457,14202293,2,
35429,4130790,5176,14174643,2,
35612,4074453,3633,14192209,2,
36265,4164117,4868,14153837,2,
35893,4216583,4473,14095864,2,
36266,4066709,4026,14128702,2,
35364,4090820,4467,14118057,2,
35741,4023464,4410,14047868,2,
35778,3985083,5197,14096168,2,
36056,4053896,4987,17277383,2,
39336,4249281,5780,14250165,2,
36246,4098140,3458,14019565,2,
36056,4187444,4803,13993292,2,
35798,4045620,5699,13962780,2,
35852,4055069,4856,13967885,2,
35987,4062841,4651,13932684,2,
36032,4012231,4540,13882784,2,
36454,4031940,5130,13925439,2,
35988,4010560,4619,13937644,2,
35782,4029827,5481,13891766,2,
36208,4016866,4419,13853772,2,
36250,3976468,4374,13849519,2,
35969,4012993,4991,13853451,2,
36470,4104795,4123,13802090,2,
35698,4020053,4926,14040352,2,
36739,4016282,5462,14154117,2,
35911,4145606,5099,13806471,2,
35584,4015073,4270,13806799,2,
35803,3950469,4006,13757577,2,
36006,3979889,4431,13705284,2,
36232,3961508,4986,13694848,2,
35375,3945544,5224,13707420,2,
37950,4057613,4879,13731404,2,
39946,4132591,4170,13749405,2,
40276,4198665,4687,13693675,2,
35579,4101561,4929,13716662,2,
34767,4073751,4833,13635663,2,
33421,4045384,4467,13615831,2,
33241,3982748,5416,13568621,2,
34430,3935410,4224,13583588,2,
34746,3940891,5715,13495221,2,
34264,4000495,4299,13527856,2,
34542,3920272,5428,13518699,2,
34897,3885201,3536,13479075,2,
34779,3889792,5426,13553865,2,
34999,4041812,4061,13428571,2,
35284,3914787,4565,13438388,2,
34485,3998455,5220,13441601,2,
35829,3886567,4323,13448309,2,
36232,3891487,4749,13476943,2,
36994,3877475,4115,13362134,2,
36098,3886609,4780,13341500,2,
35716,3811416,4484,13895744,2,
36379,3936483,6121,13355563,2,
35621,3906459,3905,13293624,2,
35666,3988394,4330,13265254,2,
34830,3897381,4072,13231208,2,
35895,3801391,4259,13322104,2,
36671,3832796,5437,13199853,2,
35899,3838466,5204,13201363,2,
34891,3823092,4526,13174089,2,
36550,3782080,5200,13159165,2,
34327,3771780,4896,13115410,2,
34561,3722787,5061,13114618,2,
34518,3705361,6234,13137907,2,
34650,3722027,4940,13123416,2,
34527,3688537,3680,16141054,2,
36253,3748783,4859,13046734,2,
34826,3695147,3395,13045208,2,
34228,3678614,4512,13036545,2,
34008,3648621,3904,13020769,2,
34362,3623356,5025,12964395,2,
34386,3706137,4531,12935343,2,
34177,3649826,4528,12943502,2,
34579,3621418,4979,12921512,2,
34317,3600845,6167,12911997,2,
33950,3595024,3939,12922877,2,
34190,3583388,3822,12847406,2,
34130,3600229,4910,12900144,2,
34074,3668074,4469,12860370,2,
34493,3584766,4654,12841503,2,
34511,3564516,3475,12796153,2,
34510,3571082,3868,12782155,2,
34525,3565333,4805,12778404,2,
35129,3638699,3973,12815466,2,
35122,3577206,5230,12768911,2,
34109,3673641,5173,12775838,2,
34219,3590753,4151,12691307,2,
34534,3520458,4535,12699635,2,
34203,3547275,5072,12712572,2,
33801,3553524,4587,12649127,2,
34449,3649780,5321,12632963,2,
34763,3647066,4693,12804969,2,
37301,3730164,5937,13028313,2,
34207,3573289,3717,15787916,2,
45679,5301588,4448,15705724,2,
39695,4513796,5400,15041125,2,
37048,4357793,4459,15400483,2,
39130,4309963,4826,13553875,2,
34197,3895860,5392,13339208,2,
33625,3896763,5174,13405933,2,
35889,3777342,4917,13318410,2,
33902,3869137,4899,13216232,2,
34094,3744571,4264,13307526,2,
35959,3662261,4509,12826185,2,
33725,3533024,4976,12471560,2,
33873,3582348,4087,12670278,2,
34118,3564873,4764,12374114,2,
34304,3439787,5395,12444863,2,
34613,3551208,6060,12397695,2,
34172,3533181,4316,12375323,2,
34823,3510224,4751,12377545,2,
33774,3495833,4605,12389969,2,
34383,3441541,4701,12312456,2,
34075,3430326,4539,12410659,2,
35080,3582771,5462,12346752,2,
38138,4060938,5082,13910116,2,
39180,3909446,5053,13461822,2,
36780,3894577,5424,13455283,2,
40554,4048984,5010,13640216,2,
38315,3990149,5497,13518578,2,
36597,3994048,4056,13762913,2,
37867,4066272,5140,13497608,2,
37210,4089435,3669,13730368,2,
41224,4426180,5067,13892511,2,
39833,7402006,5548,13790645,2,
37239,4134458,3529,13681085,2,
36686,3960926,5358,13803902,2,
37490,4066883,4605,13635363,2,
38900,3969414,4744,13706551,2,
37593,3984675,5239,13623201,2,
38071,3943088,4744,13722760,2,
39049,3932798,5140,13612056,2,
37749,3954734,3747,13600713,2,
39604,3950430,5310,13591312,2,
38215,3960948,4312,13478626,2,
40145,3998845,5411,13720075,2,
41133,4040490,5109,13571929,2,
40498,4055090,5779,13775694,2,
39395,4119822,5377,13472195,2,
36155,4045219,4509,13629911,2,
37452,4012220,4725,13359864,2,
36569,3904738,5609,13418471,2,
37652,3925793,4197,13486635,2,
37476,3849445,4100,13419437,2,
37313,3818695,4956,13419398,2,
38724,3921819,5337,13243611,2,
36857,3946182,4091,13240489,2,
36790,3831441,5186,13428555,2,
37254,3849816,5129,13250925,2,
37604,3882049,5546,13257626,2,
38548,3840554,5185,13432620,2,
37240,3972547,4808,13364533,2,
37269,3844797,4030,13175902,2,
37831,3776226,4694,13222131,2,
36666,3848236,3966,13094199,2,
37273,3787295,4725,13176003,2,
37708,3762681,5161,13211353,2,
38621,3792844,4843,13195761,2,
39833,3904378,4821,13068661,2,
38143,3856369,4625,13204994,2,
39581,3838971,5650,13212574,2,
38759,3871375,4390,13034037,2,
38802,3790403,4646,13024142,2,
39223,3753911,4673,13107886,2,
50368,3748826,4077,12969497,2,
37507,3796599,4999,12972596,2,
36805,3768134,4249,12940314,2,
41104,3697065,4785,13092180,2,
39221,3787813,4742,12960449,2,
36880,3752605,3205,13038361,2,
37948,3702641,4719,12536539,2,
35956,3774560,5150,12890984,2,
39160,3665942,5025,12942444,2,
38894,3717466,5270,12845061,2,
37443,3717794,4438,12808957,2,
37106,3656177,4750,12883003,2,
36939,3654914,3870,12830745,2,
38496,3666099,4662,12884159,2,
38917,3700039,4575,12805976,2,
35529,3619597,3871,12711211,2,
37564,3673047,4217,12890541,2,
38110,3633215,4658,12899453,2,
38627,3735406,3865,15955287,2,
42421,3828456,4905,12826168,2,
42001,3836568,4960,12964379,2,
38279,3811242,4865,12763762,2,
35846,3732307,6007,12829962,2,
35356,3723696,3992,12765310,2,
35713,3729765,4853,12685067,2,
36289,3582731,6390,12668279,2,
36794,3643013,4467,12627356,2,
36294,3615198,5735,14780782,2,
78006,5220688,6067,14760353,2,
59566,5211278,4407,14665591,2,
52967,5089716,5549,14499173,2,
54012,5019307,6024,14397103,2,
58737,4872577,4450,14400992,2,
59398,4908725,5601,14316500,2,
59893,4838017,6798,13895446,2,
50818,3947978,4890,11860605,2,
47854,3934426,4108,11771263,2,
48048,3821858,5238,11801457,2,
53512,3829366,4939,11752247,2,
57249,3808959,5444,11682340,2,
51667,3761352,3385,11850170,2,
51773,3759045,4266,11745721,2,
54165,3756519,4947,11719332,2,
52133,3701249,5028,11651582,2,
50530,3653229,4259,11616404,2,
52236,3659264,3599,11640350,2,
51710,3691355,4209,11746133,2,
59841,3780230,5113,11671172,2,
60946,3833180,4672,11682976,2,
59795,3864142,4800,11619838,2,
51942,3765354,4425,11592396,2,
48848,3725115,4337,11548265,2,
54013,3716494,5712,11550028,2,
52890,3660143,4662,11498300,2,
49734,3630182,5408,11511226,2,
55949,3683652,4820,11562841,2,
59377,3781093,4035,11583987,2,
56874,3766760,4518,11513298,2,
50384,3724279,4737,11462184,2,
50769,3696239,5013,11445929,2,
53185,3693265,4974,11448166,2,
52769,3644476,10479,11401491,2,
53677,3627266,5136,11423148,2,
55513,3726042,5399,11404990,2,
54729,3651443,4277,11420324,2,
53621,3616238,3952,11301396,2,
55473,3661369,4601,11343405,2,
53402,3618770,5275,11320254,2,
55539,3621116,4802,11326977,2,
52431,3606831,5041,11333866,2,
51466,3585666,4943,11264094,2,
53425,3527328,5077,11227821,2,
51579,3492409,5267,11227075,2,
51032,3516124,3637,11224272,2,
54682,3528207,5290,11201264,2,
57464,3528642,5385,11201965,2,
50718,3482011,5204,11188866,2,
50472,3426795,4860,11166729,2,
53057,3461278,4521,11139769,2,
52229,3422767,5496,11131526,2,
52184,3408526,5078,39529190,2,
80780,15440526,4807,32087411,2,
79717,3624722,4039,11946254,2,
52300,3457854,6819,11922596,2,
49746,3372340,4431,11720679,2,
47746,3261264,4979,11440478,2,
46671,3178256,3526,11452769,2,
50240,3263991,4828,11339478,2,
54236,3151733,5485,11269999,2,
53801,3111166,3323,11185010,2,
51829,3124160,4389,11222629,2,
57313,3117334,3664,11143620,2,
52900,3067350,4438,11108073,2,
55226,3065585,3771,11050529,2,
51425,3016078,4286,10999742,2,
49800,2971947,3602,11016920,2,
53478,3026204,3388,10983531,2,
55574,3003600,3328,10971404,2,
62832,3126664,3562,10970708,2,
60250,3210196,4369,10913990,2,
53929,3124261,4541,10916173,2,
53800,3000070,4717,10813145,2,
54319,3051400,5147,10777483,2,
51714,3001694,5014,10796054,2,
56184,2975453,3921,10788446,2,
54668,3009362,2965,12664244,2,
62949,3138243,3237,10757959,2,
59155,3165524,4907,11014653,2,
62604,4159100,4182,12375653,2,
81300,3550289,3568,12695547,2,
68691,4155655,5321,12432352,2,
62286,3385556,6077,11270018,2,
56139,3422708,3500,11955148,2,
58361,3634769,4424,11580212,2,
48293,3331926,4759,11065341,2,
48506,3045637,5829,11013648,2,
46725,3182025,3835,11004550,2,
48153,3085523,5596,10752648,2,
45989,3034009,3545,10919493,2,
47434,2982765,4448,11353593,2,
51267,2914022,3587,10841601,2,
48482,2957684,3561,10469041,2,
49137,2990124,3415,10545985,2,
48726,2880763,4259,10243730,2,
47584,2726897,4240,10135766,2,
46787,2668541,4175,10115048,2,
47267,2669763,5226,10029146,2,
48826,2666470,4644,10008060,2,
47022,2641258,4346,10080415,2,
47244,2623145,5155,10118501,2,
60889,2652776,4815,11444629,2,
64273,3274634,3788,11166286,2,
51607,2888557,5033,10463287,2,
46866,2803218,4949,10732958,2,
50000,3065989,4008,11759003,2,
62973,3007897,5124,10603308,2,
49337,2844617,3799,11158938,2,
53975,3433783,5656,11115956,2,
51969,2880214,4538,10488053,2,
50899,2661574,2811,10471398,2,
45984,2840946,3913,10433255,2,
49716,2721992,3250,10440657,2,
47438,2651822,5070,10406660,2,
50064,2843962,3250,10105848,2,
49799,2690742,4472,10075863,2,
49793,2566932,3976,10088177,2,
49610,2564062,4965,10653976,2,
54741,3252569,4195,11162972,2,
60359,3181360,4079,10937172,2,
61274,3108663,3969,11455609,2,
60375,3270272,5154,10892607,2,
52954,2945610,4872,10442983,2,
46437,2893767,3595,10447635,2,
50042,3030444,5767,11174611,2,
53560,3252813,4234,10535142,2,
51600,2847411,4464,10015770,2,
47368,2781920,4202,9903702,2,
47345,2721648,3311,9895042,2,
50546,2630524,3917,9860501,2,
51868,2564046,4464,9943986,2,
49853,2628216,5227,9790203,2,
47442,2632570,3754,9645667,2,
48526,2538629,4493,9513543,2,
48944,2496027,3511,9467336,2,
49798,2499326,3940,9563071,2,
49140,2496339,4383,9483862,2,
