
fl_pl=,0
mode1:
set up=, 5745576
mode1_loop
nds_td0 and nds_td_rem set up,indipendent set search,sum[i] calculation,star_to_mesh,nodes, per_node
14370,1518978,1919,4328222,2,
14575,1555188,1859,4206966,2,
13890,1570680,1860,4293772,2,
13774,1530447,1980,4435944,2,
15328,1692523,2051,4339186,2,
15264,1572574,1848,4264548,2,
14432,1531142,1691,4276003,2,
15863,1574108,2097,4237871,2,
14214,1527331,1853,4336568,2,
13966,1520039,1704,4241662,2,
13664,1547448,1704,4263426,2,
14390,1532299,13167,4284399,2,
13758,1497784,1911,4399506,2,
14568,1502037,1897,4447732,2,
15627,1523060,1948,4557208,2,
14853,1558346,2057,4265720,2,
14667,1531716,1875,4345930,2,
14465,1596667,2022,4349235,2,
14271,1550695,2267,4273445,2,
14720,1700133,1772,5604801,2,
14473,1917282,2247,5572142,2,
15454,1948962,2222,5371046,2,
14651,1906555,2176,5245885,2,
14638,1878646,2219,5340907,2,
14782,1961100,2137,5560904,2,
15863,1930457,2308,5312265,2,
14746,2021934,2115,5450247,2,
14019,1871533,2211,5530059,2,
15082,1908540,1961,5339281,2,
14120,1882750,2037,5343468,2,
15057,1855481,2256,5339893,2,
14593,1899075,1977,5268231,2,
14933,1883599,2083,5327171,2,
15421,1969766,2457,5332236,2,
14608,1997847,2134,5331919,2,
13915,1952953,1888,5357209,2,
14247,1859914,2047,5248357,2,
14315,1842246,1900,5259324,2,
14650,1877643,2328,5321631,2,
14750,1828193,2077,5213335,2,
15473,1932520,1890,5298484,2,
14803,1909948,2045,5291533,2,
14472,1838236,1920,5293160,2,
14204,1910520,2158,5236278,2,
14698,1805731,2250,5209503,2,
14442,1791237,1976,5126551,2,
14086,1822251,1955,5118416,2,
13943,1860592,1781,5078654,2,
14635,1868421,2013,5058019,2,
13887,1805104,1943,5031064,2,
13867,1743385,2134,4981948,2,
13050,1793933,2204,4984603,2,
14426,1768633,2096,5114084,2,
14538,1860812,1866,4999304,2,
14835,1836254,1840,5234328,2,
15465,1965199,3317,5081447,2,
14975,1792653,2121,5172125,2,
14179,1861305,2391,5014319,2,
14599,1816892,1996,5113091,2,
14966,1822027,1927,5018273,2,
14101,1746885,2015,4918029,2,
13932,1841959,2032,4916089,2,
14341,1783489,1755,4949671,2,
14155,1800327,2005,5002691,2,
14436,1760261,2030,5027382,2,
14086,1727838,2230,4977136,2,
14120,1789566,2034,4986826,2,
15121,1797712,2108,4910334,2,
14255,1716684,1917,5116045,2,
14567,1775123,2018,4854512,2,
13874,1708194,1915,4922530,2,
13849,1754450,2025,5217012,2,
15754,1780085,2147,4885232,2,
14966,1755215,2006,4812205,2,
13631,1730288,1875,4854740,2,
13739,1721318,2145,4906837,2,
14041,1762791,1959,4912651,2,
14056,1770800,2065,5233809,2,
15260,1768976,2013,4936177,2,
14755,1778138,2168,4799481,2,
14178,1813071,1864,4864460,2,
14017,1763848,2075,4849665,2,
42114,1832247,1757,4919448,2,
15882,1763776,2238,4823807,2,
14701,1717110,2014,4864206,2,
13930,1718091,1992,4880944,2,
14443,1874746,2279,5052335,2,
15062,1853957,2085,4887722,2,
14765,1778325,1950,4836493,2,
14023,1765681,1880,4776844,2,
13773,1830902,1836,4840859,2,
14666,1761659,2097,4835497,2,
14027,1726509,1928,4916405,2,
14748,1824450,2101,4783009,2,
14052,1734817,1843,4849511,2,
13711,1806234,1734,4842682,2,
16533,1766159,2099,4903496,2,
15903,1702261,2036,4913120,2,
14722,1879095,1843,4885453,2,
15161,1809705,2348,4860541,2,
14938,1805359,2339,4974230,2,
14861,1785853,2084,4974140,2,
15268,1808326,1915,4939217,2,
15003,1845301,1987,5292651,2,
17931,1906895,2479,4915590,2,
15398,1815197,2220,4893968,2,
13632,1828226,2056,4812925,2,
13411,1947059,2501,5125998,2,
15409,1771801,2287,4796719,2,
13976,1777764,2087,4878536,2,
13550,1751962,1986,4839185,2,
14380,1792531,2154,4786439,2,
13858,1831445,1920,4814438,2,
14048,1751909,2150,4778213,2,
13517,1822434,1923,4897493,2,
14256,1815344,2130,5163385,2,
21655,1876987,2531,5145445,2,
18684,1890200,2387,4906917,2,
15574,1798953,2639,4993618,2,
14664,1860137,2238,5090543,2,
15522,1880734,2091,4971641,2,
15479,1924930,2502,4932903,2,
14880,1839516,1973,5061829,2,
19183,1848250,2093,4690912,2,
15379,1775042,1889,4826626,2,
14675,1778714,2286,4886003,2,
15892,1783754,2198,4760178,2,
15214,1824059,2106,4763671,2,
15055,1741102,1950,4849082,2,
14414,1768094,1898,4853497,2,
15599,1852287,2001,4913548,2,
16945,1815054,2079,4780868,2,
16304,1773456,2100,4722698,2,
14809,1743233,2029,4670459,2,
14415,1737135,1998,4773959,2,
15623,1799823,2210,4926663,2,
28972,1837999,2308,4779449,2,
15282,1741260,1948,4764120,2,
14886,1713485,2077,4643974,2,
14767,1716354,1863,4796307,2,
16309,1731778,2086,4829228,2,
15208,1754482,1843,4847084,2,
16405,1838893,2412,4987138,2,
19484,1841691,2530,4981795,2,
17495,1841793,2533,4840664,2,
15893,1809430,2154,4783908,2,
14860,1762339,2086,4770264,2,
14691,1724514,2208,4620595,2,
14720,1683416,2207,4590354,2,
14062,1696930,1882,4565152,2,
14302,1665730,2267,4567231,2,
14257,1730638,2204,4562252,2,
14605,1674223,1889,4555944,2,
14540,1683728,2039,4675292,2,
14187,1671137,1938,4709344,2,
16248,1700683,1884,4673378,2,
14525,1683162,1953,4595729,2,
14838,1708370,2128,4721005,2,
15371,1712365,2063,4760585,2,
14747,1658709,1927,4564253,2,
14756,1675891,2072,4751317,2,
15876,1722923,2395,4509240,2,
14343,1644593,2442,4620337,2,
14612,1698305,1929,4819865,2,
15265,1680725,1688,4499539,2,
14390,1670421,2195,4465967,2,
14607,1715790,1909,4438194,2,
14693,1615176,1997,4533858,2,
14200,1652410,1867,4434281,2,
14473,1607158,2123,4438726,2,
15289,1656564,1922,4677145,2,
17017,1735288,2334,4672049,2,
15968,1670193,2291,4476248,2,
14941,1728246,2053,4569580,2,
14709,1744176,2048,4573409,2,
15187,1670208,2193,4458310,2,
15112,1632107,1784,4524348,2,
14344,1638435,2128,4625043,2,
16239,1739001,2256,4629050,2,
16050,1667236,2115,4447088,2,
15204,1755717,2258,4579662,2,
19103,1705867,1963,4691971,2,
15382,1760823,2384,4986104,2,
18783,1926560,2522,4933270,2,
19243,1907485,2303,4850894,2,
20087,1855856,2580,4830131,2,
18198,1830193,2313,4707499,2,
15374,1717263,2167,4419975,2,
13847,1640823,1796,4499001,2,
12915,1637928,2102,4593716,2,
13980,1674221,1965,4577156,2,
16050,1725534,2413,4652039,2,
18569,1765510,2467,4488157,2,
15127,1740507,2038,4523540,2,
14530,1706736,2635,4512924,2,
17279,1649302,1896,4328796,2,
13727,1633704,1778,4348978,2,
13587,1574351,1915,4256357,2,
13288,1634763,1729,4238508,2,
13689,1604347,1727,4238262,2,
13605,1576501,2100,4161303,2,
13173,1539341,2189,4212047,2,
13644,1607364,1970,4213181,2,
15218,1608305,2003,4448180,2,
15239,1573231,2157,4305360,2,
13768,1576763,2075,4325522,2,
13557,1617201,2125,4327831,2,
14495,1535582,1774,4196298,2,
13755,1575293,1788,4236818,2,
13147,1579178,1812,4220526,2,
14239,1537983,1876,4216782,2,
13805,1474062,1652,4179782,2,
13599,1558933,1894,4203613,2,
13774,1467167,1730,4199074,2,
13602,1477481,2096,4158130,2,
13642,1547999,2104,4134107,2,
13836,1515190,2194,4096937,2,
13692,1502765,1895,4048374,2,
13686,1462832,1854,4131379,2,
13459,1503779,2175,4232216,2,
14349,1471363,1911,4076728,2,
13640,1478675,1933,4234753,2,
40003,1476846,2019,4170867,2,
13812,1446887,1726,4093005,2,
13463,1483223,1996,4074470,2,
13513,1540985,1652,4358023,2,
15934,1493158,1949,4073124,2,
13870,1445294,2147,4249949,2,
13852,1543419,2035,4211352,2,
15211,1553952,1754,4149196,2,
14152,1467478,1765,4099336,2,
13274,1519215,1788,4063384,2,
13885,1442494,1987,4198379,2,
13955,1552547,2062,4058651,2,
13900,1473226,2100,4005871,2,
13358,1431302,2114,4077555,2,
13974,1533795,1723,4132057,2,
14850,1458364,2029,4067684,2,
14344,1498606,1851,4128612,2,
15462,1474329,2322,4174410,2,
15192,1593786,1930,4347395,2,
15622,1604170,2022,4359522,2,
16088,1577075,2228,4311444,2,
16523,1664873,1949,4336984,2,
16903,1590688,2276,4148507,2,
15114,1544510,2140,4076821,2,
15865,1507169,1809,4066784,2,
15019,1503383,1854,4100242,2,
14327,1513320,1704,4057511,2,
14852,1573760,2180,4200350,2,
14692,1490184,2011,4065952,2,
14995,1549946,1908,4022076,2,
14719,1487585,2230,4041376,2,
14094,1462464,1866,4098809,2,
15719,1480118,2101,4070167,2,
15323,1516816,2251,4043153,2,
15336,1493441,2139,4112803,2,
14764,1490908,2123,4098901,2,
15116,1508628,2341,4034759,2,
14568,1535882,2007,4100320,2,
14924,1443344,1958,4240343,2,
15403,1550541,1912,4106252,2,
14931,1524353,2192,4080479,2,
15294,1549195,2149,4182303,2,
15559,1471392,1951,4011801,2,
16340,1484058,1685,3992002,2,
13850,1446782,1834,3957746,2,
13403,1438919,1913,4004184,2,
13511,1449586,1955,3970752,2,
13374,1412104,1844,3882764,2,
14008,1382182,2205,3914787,2,
13224,1455001,2070,3940107,2,
14312,1404528,1846,3869405,2,
14144,1411738,1883,3960867,2,
13855,1412604,1692,3868117,2,
14308,1419923,2172,3832957,2,
13958,1397308,1838,3933390,2,
14239,1372214,1793,3900689,2,
13906,1555279,1884,4094535,2,
16127,1594723,2138,4130255,2,
15676,1438911,2071,4057695,2,
14570,1402033,2142,3997242,2,
13926,1399641,1946,3914122,2,
13923,1391694,1840,3920451,2,
14833,1427840,1849,3818969,2,
14141,1398526,1671,3845784,2,
13882,1384483,1739,3821956,2,
14099,1495055,1634,3816730,2,
14323,1347800,1665,3788722,2,
13757,1369176,1864,3770028,2,
14231,1426710,1545,3813052,2,
13963,1341148,1864,3820091,2,
13348,1337259,1936,3827805,2,
13686,1323404,1883,3874093,2,
14714,1352904,1789,3797349,2,
13756,1367912,1755,3765965,2,
13776,1346292,1934,3823432,2,
14501,1356087,1939,3774860,2,
13931,1366171,1875,3814438,2,
14296,1414548,1876,3792851,2,
14507,1399740,1832,4024011,2,
15538,1404676,2173,3933793,2,
14034,1356834,1933,3826790,2,
13488,1419979,1623,3763138,2,
13719,1348644,1878,3731068,2,
13114,1425879,1578,3770403,2,
14194,1357330,1669,3734904,2,
13754,1363639,1693,3673943,2,
14028,1355529,2021,3739797,2,
13687,1430094,1938,3775950,2,
14291,1328671,2034,3723772,2,
13705,1456015,1880,3785069,2,
14346,1345522,1893,3835498,2,
15624,1406476,1989,3888202,2,
14458,1432533,2021,3824809,2,
14213,1409122,1762,3906063,2,
15214,1456689,1586,3755013,2,
13830,1380762,1771,3772187,2,
14157,1370027,1818,3712627,2,
14438,1396847,1747,3728258,2,
14180,1357163,1672,3658616,2,
13867,1346535,2034,3748355,2,
14110,1348362,1744,3663746,2,
14859,1382158,1787,3686218,2,
15559,1344832,2137,3692442,2,
14164,1353862,1645,3623912,2,
14686,1309151,1715,3678378,2,
13877,1273003,1787,3658843,2,
14578,1371639,1762,3788711,2,
15055,1401656,1679,3719130,2,
14504,1313558,1659,3769484,2,
13851,1437306,1812,3656456,2,
14551,1396043,1609,3652546,2,
14757,1338391,1686,3694023,2,
14133,1355259,1544,3683565,2,
14322,1344875,1919,3835162,2,
15364,1372409,1876,3564883,2,
14135,1333853,1648,3659332,2,
16047,1577432,2188,3919719,2,
15268,1631537,2226,3713623,2,
14241,1341514,1588,3702553,2,
14568,1387316,1930,3763617,2,
14451,1337189,2251,3767164,2,
14567,1330164,1894,3769200,2,
14373,1325451,1944,3694637,2,
15444,1306423,1769,3622665,2,
14494,1324070,1744,3651088,2,
14941,1317143,1967,3680834,2,
16280,1456308,1728,3863617,2,
16169,1409496,2410,3769617,2,
14568,1321285,1996,3722119,2,
14502,1349469,1839,3802825,2,
15592,1346088,1888,3786163,2,
14795,1312409,1985,3660590,2,
13685,1345267,1706,3563883,2,
14477,1345364,1761,3641791,2,
15420,1370020,1790,3624380,2,
15150,1362076,2090,3663024,2,
14404,1377248,2205,3635775,2,
14408,1297110,1940,3606288,2,
13261,1340664,1783,3643669,2,
12626,1316937,1726,3572259,2,
12898,1348414,1640,3471532,2,
12369,1233659,1368,3540472,2,
13953,1247647,2001,3413453,2,
14280,1172454,1532,3310348,2,
13145,1131198,1640,3229684,2,
13075,1136545,1462,3479483,2,
14750,1158566,1499,3533975,2,
14443,1134334,1783,3237704,2,
13285,1136981,1517,3289027,2,
13785,1193854,1617,3410998,2,
13894,1118933,1614,3445932,2,
14172,1212622,1441,3417888,2,
13502,1114786,1594,3294678,2,
15260,1149863,1665,3518075,2,
16300,1229616,1431,3213644,2,
13714,1229884,1694,3332796,2,
17353,1124790,1609,3424990,2,
14409,1165648,1510,3373765,2,
14437,1175952,1756,3236733,2,
14186,1100830,1717,3222824,2,
13940,1165261,1509,3185173,2,
13684,1082353,1938,3185634,2,
13147,1114014,1463,3103353,2,
12708,1124579,1568,3229150,2,
13223,1150558,1580,3212735,2,
13721,1071636,1523,3120631,2,
13598,1060318,1475,3134486,2,
13257,1619346,2112,6532279,2,
14644,2201514,1987,6186053,2,
12899,2121735,2156,6188627,2,
14594,2308430,2239,6179770,2,
13963,2213691,2318,6074257,2,
13490,2150129,2360,5906399,2,
17078,2168277,2357,5898147,2,
14058,2119125,1960,5819553,2,
14009,2147011,2045,5877545,2,
13655,2097095,1873,5909052,2,
13140,2133184,2007,6013775,2,
14494,2181090,2493,5997484,2,
14170,2057257,1980,5962680,2,
13696,2051948,2432,5880315,2,
