
fl_pl=,1
mode1:
set up=, 25731261
mode1_loop
nds_td0 and nds_td_rem set up,indipendent set search,sum[i] calculation,star_to_mesh,nodes, per_node
213140,667513,1542,583605,6,
207387,651884,1465,571708,6,
207508,659892,1575,560081,6,
198094,672302,1353,558215,6,
203859,667255,1486,552716,6,
209838,674373,1736,548117,6,
19994557,14014287,1978,785041,6,
21844660,16545040,2053,775364,6,
202046,11790655,4433398,845491,6,
210659,925449,1883,643090,6,
196107,714629,1702,566768,6,
200711,679281,1632,550605,6,
202298,672299,1748,546116,6,
204952,688357,49020,541473,6,
202849,672537,1308,541219,6,
202535,657514,1609,531804,6,
207618,837851,1604,534018,6,
19976129,16975543,1575,562052,6,
198708,680936,1425,552236,6,
202433,24625942,1727,584588,6,
206263,40808844,2130,839266,6,
321048,883759,1681,1769500,3,
381497,959881,1901,2166434,3,
246865,941361,1915,1507785,3,
245342,912976,1564,1471390,3,
252409,925313,1819,1429814,3,
237836,992773,60494,1404546,3,
254302,923646,1607,1402964,3,
248035,965340,1407,1380774,3,
237583,889132,1687,1363792,3,
252150,928496,1764,1360613,3,
245766,860385,1354,1360162,3,
3081986,907730,1392,1372151,3,
243502,887076,1414,1381490,3,
237603,878662,1754,1362394,3,
252431,916244,1505,1345926,3,
229389,898190,1342,1330660,3,
232394,913176,1557,1335412,3,
234184,993175,1745,1317648,3,
227673,895562,1531,1338402,3,
238094,875927,1423,1350661,3,
231819,890970,1497,1309122,3,
233982,1080806,1478,1309968,3,
234391,886193,1551,1310461,3,
233250,893614,1432,1314848,3,
242985,879078,1923,1318307,3,
233156,881348,1441,1302402,3,
239238,857511,1560,1293767,3,
233223,887992,1679,1285372,3,
255533,886486,1531,1283960,3,
234133,885110,1785,1297610,3,
27263622,27447938,4331270,1497904,3,
253458,863801,1724,1375431,3,
246588,871274,1724,1492942,3,
19163441,26850981,4296506,1478416,3,
253277,822001,1588,1400735,3,
245885,835809,1529,1312131,3,
238228,851925,1958,1333051,3,
14818930,26045640,4294183,1437145,3,
309517,1054431,1529,1390784,3,
239784,886840,1668,1393257,3,
239475,906096,1411,1285767,3,
237205,828755,1461,1249243,3,
232063,840224,1473,1259137,3,
644693,828661,1506,1259062,3,
1944917,779928,1434,1241315,3,
245251,814365,1451,1233771,3,
241344,815691,1397,1245091,3,
236324,827318,1522,1227432,3,
20827526,5339857,2227,2456865,3,
256496,1048067,1547,3475747,3,
319008,998923,1887,2030035,3,
261528,989610,1728,1971764,3,
234372,1029749,2118,2838754,3,
271548,1121677,1877,2655026,3,
241986,1129162,1672,2435883,3,
12385420,1131218,2758,2643474,3,
16121114,27508289,4298181,2573846,3,
253489,1128795,1948,2414089,3,
250104,1157485,2416,3140289,3,
262818,1466892,1967,3831582,3,
6011974,8691908,2205,2454873,3,
4908073,1445598,2083,2468703,3,
243374,1424914,1824,2271056,3,
260303,1480356,2075,2309073,3,
20291920,27626811,4286655,2224050,3,
282997,1482729,2121,2182404,3,
281435,1552838,2067,2210954,3,
9918807,4045976,2342,2249298,3,
2918749,8857947,2247,2287579,3,
12728064,1395945,2233,2504975,3,
283175,1513322,2228,2167068,3,
263021,1705341,1932,2157928,3,
274614,1450292,2265,2130537,3,
272818,1416338,2175,2109266,3,
267516,3108112,2485,2110552,3,
237177,1844276,1895,2150469,3,
243541,1421586,2086,2169245,3,
249521,1440725,2029,2103755,3,
249279,1410780,1981,2071503,3,
243697,1519649,2026,2080073,3,
265338,1523375,2536,2075043,3,
256112,1388615,2100,2063634,3,
244886,1379147,1846,2074707,3,
247435,1397462,2185,2059562,3,
23199077,26217693,4521092,4294246,3,
288903,1389937,3300,3617196,3,
836784,1661979,2531,3729396,3,
266536,1396673,2047,2083728,3,
254681,1372074,1903,2076435,3,
1256285,1374837,2034,2224947,3,
252224,1377500,127658,2072742,3,
242586,1806190,2530,2047926,3,
252820,1355807,2072,2023187,3,
247966,1531625,2074,2011101,3,
245867,1606809,2226,2024255,3,
253945,1496368,2169,2011190,3,
244718,1313679,2360,2007444,3,
248070,1405782,503837,2001821,3,
255706,6018153,4404851,2143093,3,
279594,1427164,2032,2058306,3,
257104,1338408,1034593,2343897,3,
21404726,19443718,2245,2119012,3,
259974,1289121,2252,2074110,3,
272235,1575515,2570,2027181,3,
257160,1525050,286418,2009190,3,
255138,1378774,2457,1972510,3,
241422,1334003,1955,2004753,3,
250148,1564507,1957,1972312,3,
243600,1316293,2240,1971847,3,
250338,1310842,1919,1950115,3,
17913187,1463317,2472,2046470,3,
275129,12690238,4488278,2090124,3,
321222,1298353,2126,2015258,3,
275870,1375942,2122,1979136,3,
248416,1206997,2100,2863909,3,
278369,1611215,1937,3010353,3,
263235,1299797,2104,2002830,3,
260290,1435378,2814,1948900,3,
257223,1307103,2196,1966890,3,
243119,1390107,2048,1942828,3,
251266,1328830,2078,1954578,3,
24292081,13866294,3249,2066328,3,
297083,1421304,2127,2010866,3,
263198,1328745,1837,1989437,3,
23262788,16644207,2282,2152530,3,
15947215,1293184,1990,2021277,3,
9893153,1276467,2077,2072132,3,
256300,1821838,2487,7144958,2,
9910364,1845603,1988,7301850,2,
4398050,1818133,2222,4626181,2,
312472,1854747,2470,4323057,2,
296301,1831121,2556,4182109,2,
323328,1734147,2092,4205304,2,
406078,1812584,1822,4339952,2,
6576325,1748314,2294,4226906,2,
268241,1806464,1975,3877796,2,
276854,1803498,2393,4170047,2,
257316,1999236,1882,3951750,2,
311284,1825404,1952,3971011,2,
278733,1780348,2468,4024756,2,
6396086,1744761,2695,4127570,2,
265297,1832814,2143,3930758,2,
5540496,1884300,2665,3913105,2,
272867,1959080,2329,4026606,2,
261920,1797725,2126,3747512,2,
282485,1777407,1954,3936817,2,
437050,1829123,1902,3780600,2,
281604,1812107,2170,3913229,2,
356804,1771036,1769,3720312,2,
263847,1863234,2117,3864757,2,
263374,1771786,2286,3746150,2,
9942299,1764759,2328,3868617,2,
23166607,19248960,4400808,4522499,2,
23138579,18725300,4128682,3925372,2,
39121905,16169782,4392207,3903164,2,
23285890,19288581,4369814,4045694,2,
28782447,11071905,3612790,4269516,2,
23050808,19092210,4304748,3997405,2,
17840341,19026705,4304255,3907570,2,
25806355,15327967,4305512,4028812,2,
11595348,5949002,522169,3949270,2,
1348373,1728168,2072,3681626,2,
279603,1710803,2455,3605517,2,
291575,1810757,2042,3638608,2,
297010,1723698,2371,3588037,2,
271553,1777694,2257,3533340,2,
291072,1712214,2416,3581326,2,
262932,1750142,1859,3492210,2,
264701,1861762,2205,3517138,2,
280375,1781065,2386,3504090,2,
950843,1686716,2220,3527623,2,
276978,1709410,1895,3470431,2,
266913,1721310,2212,3526173,2,
269162,1715087,2065,3437582,2,
261110,1686553,2268,3454631,2,
265290,1698681,1878,3479916,2,
270655,1710313,2680,3503624,2,
20063339,19251499,2095720,3523036,2,
300670,1707594,2089,3580637,2,
274227,1687453,1797,3544467,2,
288382,1688030,2011,3452028,2,
330155,1673437,2407,3534887,2,
9854140,1800550,62125,3841783,2,
298606,2224543,1969,3845028,2,
281182,2338794,147281,3620046,2,
285901,6868736,6120263,3673097,2,
276127,2522731,2650,3685571,2,
317584,2196124,2420,3493023,2,
291090,2212281,2560,3657873,2,
23234797,19693514,6745622,3785742,2,
283177,2178100,2760,3653168,2,
301819,2229722,2039,3559940,2,
22672794,2789429,3105,3700618,2,
287530,2163446,2134,3606566,2,
419038,2163934,2558,3614590,2,
279147,3496712,2441,3609534,2,
275620,2417593,2831,3504990,2,
286966,2159436,2612,3640852,2,
271615,2157301,2432,3508636,2,
292688,2217981,2147,3557891,2,
271057,2176309,2412,3441559,2,
313673,2154957,2345,3583846,2,
275903,2153637,2420,3436231,2,
282900,2147278,2342,3478237,2,
268483,2149691,2000,3464047,2,
9759258,2127041,4072,6088034,2,
283252,2154735,4197,5999808,2,
333676,2148732,3592,6034014,2,
296841,2099703,3664,5290077,2,
299923,3417506,864563,3787690,2,
274687,2124932,2803,3444493,2,
268347,2107595,2269,3389873,2,
9824538,2138629,2889,3510008,2,
278875,3219444,2684,3526929,2,
272595,3130306,2473,3417526,2,
332272,2099271,2548,3435103,2,
10495048,2293024,3132,3537958,2,
389557,2090411,2227,3459087,2,
248675,2088430,2042,3394981,2,
284024,2055312,2051,3434549,2,
320438,2049423,2206,3380512,2,
9853038,2086657,2457,3467765,2,
266002,2102355,2191,3387597,2,
3209693,2351770,2591,3472038,2,
299315,2119686,2669,3466546,2,
295973,2082423,2361,3432638,2,
4132292,2082336,2468,3406550,2,
281068,2136714,2338,3365950,2,
274157,5109296,2540,3415745,2,
271006,2430255,2704,3361078,2,
298531,2093099,2772,3486507,2,
271780,2102548,2395,3316877,2,
287501,2062243,2345,3312585,2,
276274,2310830,2134,3311185,2,
287158,2067536,2624,3329810,2,
271162,2043532,2598,3325502,2,
273991,10430873,4486635,3576559,2,
8535278,2037794,2687,3393704,2,
337132,15172767,5336646,3510296,2,
20510740,2079830,3665,3632811,2,
275056,2055993,2424,3325262,2,
325342,2036498,2222,3398707,2,
282954,2028298,2279,3312277,2,
274660,2078048,1975,3428120,2,
289219,2041586,2801,3319404,2,
264937,2014977,2202,3353037,2,
8137836,1947408,2206,3401714,2,
308932,2544589,1644881,3439728,2,
1912678,2022231,2732,3442308,2,
282297,2017493,2213,3292263,2,
299600,2003114,2693,3361097,2,
419610,2045512,2179,3250805,2,
274318,2256565,2441,3401541,2,
269789,2018622,2426,3238312,2,
270937,2017349,2704,3256430,2,
257070,2189803,2466,3323072,2,
275649,2439758,2685,3351870,2,
261790,2019026,2078,3325788,2,
261274,2165137,2327,3222688,2,
301877,1970637,2094,3231541,2,
250533,1997185,2124,3242516,2,
254061,1997444,2571,3237526,2,
274131,1962838,2238,3195617,2,
260297,1989312,1935,3188774,2,
305087,17208473,7802088,3512696,2,
300831,1972825,2200,3296441,2,
288492,1985194,2291,3203244,2,
338720,1925599,1878,3311422,2,
258518,1930999,2316,3228513,2,
579586,2038360,2158,3262663,2,
271217,2061305,2132,3273622,2,
329825,1968347,2129,3256719,2,
311661,1943582,2562,3255918,2,
298975,1930427,2443,3182796,2,
268957,1951475,2689,3234639,2,
11636295,1898011,2515,3432060,2,
9886795,3996845,2665,3290914,2,
308066,1945614,2246,3208868,2,
282140,1937777,2128,3288972,2,
264152,1972746,2482,3218196,2,
334612,1872482,2383,3344078,2,
303606,1872806,2190,3189732,2,
256037,1926965,2071,3137049,2,
264061,1942587,1935,3139463,2,
261094,1890090,2274,3119329,2,
296600,1880894,2085,3199158,2,
272200,1943528,1772,3152058,2,
281663,1877877,2175,3084261,2,
278718,1868089,2175,3074115,2,
270234,1872113,2390,3081528,2,
619525,1941876,2061,3083059,2,
262792,1908476,2221,3076537,2,
21164798,19435397,4402622,3372710,2,
290741,1950896,2070,3100312,2,
320123,1800493,2345,3088991,2,
1158684,1986310,2463,3225981,2,
279731,2160185,2248,3126988,2,
302011,1835796,2007,3168602,2,
277290,1798394,2377,3159687,2,
290162,6349532,4410767,3355479,2,
291112,1835059,2364,3198257,2,
12906636,1783694,2217,3191894,2,
265206,1811487,2103,3130005,2,
264515,4721560,2417,3309186,2,
290547,1820840,2243,3052230,2,
319457,1752807,1828,3179891,2,
285385,1801827,2084,3144521,2,
293843,1873929,2051,3032221,2,
307304,1903966,1984,3105450,2,
322126,1811514,2089,3105989,2,
277480,2073822,1990,3027669,2,
290229,1717290,2037,3091883,2,
265825,1784198,2238,3110914,2,
274772,2124723,2293,3011360,2,
280251,1757867,2203,3072642,2,
270872,1786247,2049,3065659,2,
277292,1805559,1996,3032847,2,
4660039,1796571,2173,3165342,2,
259699,1810176,2440,3116747,2,
19657139,2223417,2458,3056298,2,
307027,1767928,2243,3027179,2,
259772,1754177,1951,3051649,2,
269341,1790296,2286,2968778,2,
320907,3289211,2482,3086390,2,
279009,1733490,2219,3012155,2,
273007,1736427,2209,2981671,2,
276316,1751885,2489,3045296,2,
263922,1743643,1858,3052808,2,
9879681,1756650,2014,3038239,2,
17178733,19357311,4411789,3002265,2,
299960,1700422,1975,3118874,2,
275414,1768753,2140,2971273,2,
326465,1727331,2200,3045666,2,
291094,1727935,1968,3079211,2,
266223,1723603,1971,3019277,2,
276620,1720184,1991,2930161,2,
293625,1709358,2078,2955943,2,
255665,1686225,2063,2940534,2,
270276,1772272,2028,2967464,2,
2654670,1771174,2529,2954556,2,
404199,1715657,2588,2943945,2,
264058,1629302,2174,2935789,2,
260831,1668401,1963,2894324,2,
1242227,1682105,1866,2896471,2,
12990413,1641464,2885,3035650,2,
286216,1655991,1925,2994543,2,
284790,1669712,2417,2954140,2,
284530,1661586,1839,2889047,2,
23737323,19276819,4408829,3623501,2,
4171486,4859009,299536,3009101,2,
327147,1629870,2546,3012356,2,
283245,1682755,1864,3035556,2,
289554,1624429,2192,2953346,2,
278175,1637991,2110,2884332,2,
26717785,23427650,4416056,2990833,2,
279344,1791902,2043,3238061,2,
264188,1591362,2054,2901594,2,
303833,1654613,2092,2924674,2,
290676,1685325,2191,3000838,2,
999385,1675966,2010,2972134,2,
18558056,11371649,2531,2999168,2,
9888922,1672415,2490,2992234,2,
309676,1606938,2599,2886027,2,
342659,1611245,1981,2862149,2,
269778,1608021,2097,2859241,2,
299811,1550579,2184,3012367,2,
9913895,1623362,2670,2956477,2,
269911,1801856,1756652,2887347,2,
9888091,1631286,2264,2969373,2,
273312,1548695,38732,2893570,2,
285582,1574721,2023,2806967,2,
277591,1587043,1905,2844328,2,
13640540,1587705,89059,2919689,2,
9901496,1592144,2029,2885293,2,
263989,1600851,2305,2877237,2,
305363,1566064,2003,2825958,2,
268978,1610199,2409,2807417,2,
276766,1561750,2106,2796799,2,
305091,1543218,1994,2843573,2,
402016,1569868,2274,2855318,2,
360213,1570258,2030,2788871,2,
256462,1558932,2743,2754281,2,
251435,1520452,2260,2777399,2,
9898308,1553588,2090,2941698,2,
23512351,17096119,4405890,3048920,2,
28999503,18806495,4300530,3130592,2,
28509998,19058111,18586,2998715,2,
17922306,18930361,7380194,2909398,2,
333176,1543545,2375,2891510,2,
271392,1510879,2562,2843157,2,
276717,4485324,2080,2813977,2,
266013,1523312,2189,2920195,2,
253757,1510811,2050,2831511,2,
19941396,19140426,4384943,2989449,2,
17866066,5885434,2189,2789725,2,
285581,1523368,82249,2847442,2,
271337,1551356,2218,2769063,2,
349790,1510497,1927,2787618,2,
304429,1497016,2038,2752492,2,
9903696,1536311,2716,2837529,2,
273889,1531386,116444,2830112,2,
245226,1505668,1890,2803707,2,
258024,1487874,2340,2717799,2,
272149,1491233,2069,2694993,2,
264381,1465619,1979,2692108,2,
280048,1528409,2193,2701350,2,
258830,1507590,2012,2706540,2,
258873,1505372,1983,2720450,2,
259324,1547057,2058,2677648,2,
245800,1504438,2022,2685662,2,
254862,1483925,2076,2641974,2,
268444,1482998,4730,2651914,2,
265516,1477023,2077,2639136,2,
273169,1440030,2188,2636547,2,
265367,1431878,2060,2619186,2,
261804,1611666,1818,2625658,2,
265582,1611659,1992,2631455,2,
255309,1451546,1712,2614233,2,
257270,1446094,2154,2617023,2,
9854231,1436176,2049,2685026,2,
264585,1435783,2338,2650603,2,
284986,1444385,1885,2709795,2,
11788528,1476739,2414,2844479,2,
261867,1479090,2336,2665418,2,
267170,1442743,2059,2652439,2,
265552,1453034,1918,2623483,2,
271624,1381846,2033,2619338,2,
263334,1410539,2248,2591910,2,
250398,1426875,1787,2606442,2,
262446,1434888,1687,2611132,2,
261037,6209158,4544104,2759880,2,
271884,1454352,1789,2629354,2,
270265,2101446,1864,2698266,2,
257908,1403502,2254,2579250,2,
2931091,1457049,2385,2594547,2,
282718,1499574,1937,2603175,2,
284166,1385058,1981,2643013,2,
256740,1397739,2034,2589429,2,
258829,1389766,1694,2579829,2,
263629,1417894,1671,2539411,2,
272131,1397675,2039,2541629,2,
260375,1366606,2174,2540326,2,
250161,1390054,1585,2537240,2,
252188,1421213,2155,2542058,2,
263404,1344663,2314,2525313,2,
255563,1417460,2104,2519233,2,
265166,1390494,2049,2550587,2,
2358040,1380803,2159,2535195,2,
266747,1359365,2563,2512851,2,
281664,1371770,2031,2525889,2,
264233,15047371,4407764,2721187,2,
1720266,1396576,304250,2575858,2,
273795,1405301,1724,2549311,2,
328499,1383957,1747,2545559,2,
294309,1348629,2521,2532372,2,
293497,1444298,2400,2508893,2,
9821286,1384839,3167,4608885,2,
279940,1380414,2940,4640597,2,
280033,1318281,2072,2627105,2,
271224,1309998,1987,2542296,2,
271871,1346140,1826,2526232,2,
253453,1567107,1973,2507711,2,
6386506,1311975,1940,2534011,2,
268825,1567297,2071,2722218,2,
265768,1723540,1954621,2617837,2,
9824641,1393034,3676,3182240,2,
272440,1333014,1609,2484821,2,
301335,1307602,1858,2487606,2,
411786,1314259,1788,2474927,2,
276837,1589761,1738,2528441,2,
255918,1339310,1714,2471647,2,
254785,1292049,1991,2553084,2,
280161,1326308,1802,2491899,2,
253534,1346593,1567,2496587,2,
261607,1306816,1963,2457941,2,
259425,1275911,1798,2432538,2,
255025,1315495,1875,2437374,2,
267906,1451010,2063,2443866,2,
266175,1535936,2155,2453762,2,
8804942,16056443,4435289,2907132,2,
267401,1289369,1945,2762242,2,
290893,1256136,1767,2559008,2,
275254,1456639,1956,2468022,2,
273654,1393871,1819,2438638,2,
250987,1305419,1648,2458284,2,
260064,1292175,1762,2416747,2,
274962,4530239,2494,2503076,2,
259248,1269196,1903,2414931,2,
280934,1285136,159897,2397428,2,
264400,1277497,2186,2426668,2,
255755,1279354,2158,2459186,2,
2622329,1253261,2135,2429626,2,
259753,1279643,1749,2400803,2,
262523,14482120,4407581,2589167,2,
303674,1305778,1827,2456552,2,
324123,1382012,1904,2445821,2,
294587,1260494,1854,2441850,2,
280054,1233925,1875,2392403,2,
259074,1214528,1830,2385891,2,
258251,1260962,1965,2377446,2,
253013,1265530,1810,2363984,2,
396247,1242522,1755,2356167,2,
1395323,1243602,2269,2364110,2,
257397,1404397,1983,2361160,2,
262333,1257220,1847,2368079,2,
2212142,1246121,1919,2335450,2,
252724,1356631,1999,2337398,2,
255153,1232225,1836,2337683,2,
258743,1233456,2108,2333928,2,
253059,1254228,2120,2331267,2,
256149,1181249,1894,2345023,2,
267003,1248452,2084,2328572,2,
3089336,1313233,1907,2354353,2,
20427674,20362000,4403325,2522410,2,
269282,1646196,2213,2531167,2,
271113,1226302,1752,2484576,2,
258338,1226596,1826,2470054,2,
270029,1201240,2149,2409153,2,
258521,1216311,1605,2357830,2,
256913,1217248,1478,2322781,2,
267318,1201283,1953,2290190,2,
251747,1381328,1712,2298663,2,
587380,1207392,1662,2335777,2,
263802,1219025,1716,2290088,2,
256452,1212288,1654,2276942,2,
255901,1209853,1698,2284103,2,
254074,1204257,1810,2294516,2,
260546,1225341,1930,2434527,2,
262356,1189413,2056,2270075,2,
256617,1203125,1714,2284098,2,
252107,1228275,1737,2311412,2,
18113142,1268257,2410,2493301,2,
9798179,1247694,2589,2699482,2,
291530,1181326,1830,2303482,2,
277573,1202145,1910,2299998,2,
272813,1186654,1937,2291728,2,
276841,1537343,1905,2291571,2,
279164,1165149,1718,2272621,2,
276070,1215218,2167,2290753,2,
259166,1154803,1738,2272706,2,
432135,1184641,1689,2281579,2,
269820,1184885,1782,2231034,2,
253238,1166284,1688,2238214,2,
259054,1152948,1789,2228195,2,
265775,1200245,1941,2204740,2,
260972,1425721,1864,2207162,2,
262939,1193080,1605,2201384,2,
266181,1159301,1780,2198387,2,
262348,1184729,1774,2213919,2,
258556,1176641,2097,2233640,2,
266170,1148131,1977,2203307,2,
256727,1133772,1499,2212407,2,
