
fl_pl=,0
mode1:
set up=, 5881830
mode1_loop
nds_td0 and nds_td_rem set up,indipendent set search,sum[i] calculation,star_to_mesh,nodes, per_node
13686,665847,3619,2006100,15,
13940,646087,4362,2087015,15,
14071,681618,4080,1969727,14,
14005,625409,3867,1841756,14,
13746,577938,3496,1853616,14,
13961,608707,3745,1791423,14,
13066,674857,7473,2996407,14,
14192,780199,4155,2047682,14,
13817,761277,3611,2957099,12,
14207,780630,3689,2904918,12,
15961,835689,3817,2468032,12,
14691,862645,3827,2610918,12,
15917,875039,3782,2618216,12,
14843,718351,3853,1963489,13,
13691,818259,3592,2356904,13,
13695,778800,4300,2303492,13,
14085,755538,3704,2256913,13,
13803,755375,3812,2302810,13,
14819,766737,3360,2221157,13,
14947,750004,3467,2265840,13,
13962,676659,3271,2071410,13,
13727,646807,3290,1989288,13,
13327,609327,3164,1926169,13,
13614,691264,3730,1861030,13,
13823,613338,3401,1787153,12,
14099,606171,3894,1758759,13,
13472,596207,3309,1569480,12,
12777,804799,3790,2417180,11,
14075,812790,2792,2434760,11,
13863,765546,3283,2209439,11,
13659,775373,2987,2091835,11,
12798,707423,3306,2150430,11,
13385,692261,3199,2131615,11,
13129,746683,3330,2246337,11,
12967,794995,2974,2310395,11,
13201,752452,3183,2252317,11,
14411,775556,3458,2359019,11,
14852,823963,3800,2273472,11,
13694,792747,3151,2300746,11,
12785,668528,3259,2067359,11,
12914,620834,2680,2154189,11,
14558,636651,2550,1855276,10,
13931,696706,3096,2008030,10,
14078,668150,3061,2048787,10,
15816,680904,2987,1964013,10,
13776,684125,3584,1943828,12,
13181,666029,3270,2082632,11,
13372,827704,2877,3382839,10,
15283,979357,2810,3215211,9,
14009,950812,3194,2891376,9,
13442,944088,3288,2748141,9,
14127,788371,3128,2657930,10,
13486,819783,2705,2765245,10,
13163,763630,2994,2370648,10,
12595,713345,3120,2306966,10,
13506,1078932,2992,3985874,8,
14415,1132301,2876,3932461,8,
15810,1174636,3655,3672258,8,
14637,1017484,3364,2786753,9,
13648,1192815,3231,3853135,7,
14353,1211594,2967,3485871,7,
14200,1166767,2791,3482532,7,
13770,1214443,3021,3354971,7,
14507,1179997,2867,3390055,7,
14176,1125377,2753,3369444,7,
14679,1119581,2755,3422605,7,
14886,1148903,3002,3481355,7,
16107,1161972,2949,3424905,7,
15098,1143043,2886,3327729,7,
14270,1224484,3269,3379948,7,
14937,805668,2976,1988813,8,
13195,770675,2443,2199035,7,
11695,723843,2730,2241106,7,
11883,684086,2358,2066026,7,
12153,697013,2196,2089998,7,
12201,660635,2509,2062225,7,
12397,669210,2419,2008753,7,
12183,616330,1986,1956181,7,
12541,603575,2366,1986065,7,
13382,612872,2153,1901501,7,
12757,617287,2304,1996138,7,
13327,629508,2312,1998777,7,
13822,680071,2152,2024695,6,
13196,641559,2002,1928175,6,
12095,648797,1937,1910529,6,
11963,551906,2276,1897271,6,
12677,579659,2424,1948044,6,
13212,634392,2143,1842694,6,
12371,569504,1932,1844620,6,
15971,582761,2268,1820811,6,
12611,553040,1773,1912996,6,
12292,551345,2140,1816394,6,
11744,543881,2095,1909542,6,
12044,600966,2012,1899113,6,
13932,642569,1982,2019594,6,
17158,840359,3011,2073856,7,
13750,717088,2412,2127751,7,
11826,701900,2498,2123797,7,
12580,675518,2270,2379185,7,
14633,760981,2429,2369836,7,
14959,814617,2671,2282377,7,
14145,731992,2802,2241970,7,
12958,691823,2125,2125405,7,
13301,678335,2352,2132331,7,
13810,774200,2612,2136351,7,
13811,716112,2471,2206957,7,
14020,797822,2846,2164236,7,
13498,791685,2699,2570979,6,
13177,817215,2358,2456832,6,
13485,859512,2658,2341167,6,
12825,733248,2395,2244604,5,
12721,716290,1934,2359726,5,
13514,725215,2026,2312269,5,
12994,700718,2515,2181232,5,
13371,751735,2081,2273961,5,
14233,739982,2253,2236504,5,
13484,711536,2238,2286921,5,
13132,712357,2120,2367630,5,
13195,717303,2318,2217049,5,
13427,747089,2612,2076287,6,
13430,753739,2665,2127406,6,
13043,671980,2213,2041972,6,
13127,657294,2136,1970698,6,
12373,590181,1991,1920343,6,
12681,589529,2069,1742460,6,
11903,613861,1955,1694045,6,
11464,487995,1962,1660471,6,
11263,468653,1857,1571234,6,
11726,452844,1701,1590219,6,
11580,452294,1486,1509890,6,
11230,471427,1485,1487660,6,
10974,439640,1510,1458401,6,
12326,484047,1476,1628235,6,
12463,463664,1566,1488602,6,
12159,429575,1505,1453460,6,
11414,552203,1493,1719814,5,
12805,790025,1952,2732110,5,
13874,895047,2191,3234407,5,
15191,989100,2525,2649806,5,
13754,974929,1958,2593217,5,
13438,840422,2061,2611809,5,
13817,857703,2125,2587115,5,
13905,984839,1998,4631934,5,
44030,710629,2139,1785908,6,
13344,604433,1946,1710497,6,
13021,528587,1797,1564950,6,
12384,831700,2177,2806939,4,
12949,877019,1490,2524265,4,
13804,818076,1994,2491669,4,
14258,862251,2166,2419621,4,
14225,774009,1682,2372773,4,
13942,795747,2450,2017821,6,
13665,836958,2159,1983207,6,
11764,668017,2346,1954871,6,
12362,642596,2048,1929037,6,
11674,687080,2116,1852387,6,
12976,622538,1988,1953392,6,
11563,563520,1962,1808703,6,
11367,628811,1745,1880916,6,
11774,559744,1755,1915616,6,
12244,559772,2163,1989413,6,
12134,583865,2270,1855422,6,
13199,589907,2031,1865983,6,
13838,703195,2082,1839598,6,
13054,601888,1912,1853476,6,
11888,593094,1998,1806292,6,
13294,553255,2038,1818425,6,
12235,562274,2047,1884696,6,
14525,662344,2069,1859734,6,
14123,674983,2133,1884841,6,
13579,589887,2002,1825688,6,
12791,551473,1874,1798805,6,
12941,555330,2382,1755454,6,
12021,520277,1714,1843267,6,
13309,971227,1955,2992325,3,
14458,1050292,1966,3352021,3,
13829,1025387,2073,2945678,3,
14284,986069,1984,2887265,3,
14026,959354,1647,2722046,3,
13882,929905,2310,2785122,3,
13747,923159,1829,2701121,3,
14799,933399,1864,2743432,3,
14404,927365,1837,2805426,3,
14636,929709,2092,2680687,3,
15011,907085,1849,2640807,3,
18216,933482,1850,2635857,3,
12902,943995,1947,2687388,3,
14525,941448,2039,2643157,3,
13849,940656,1728,2602369,3,
13219,869600,1669,2667908,3,
13523,868180,1933,2672855,3,
13822,905902,1642,2679563,3,
14042,858313,1894,2566451,3,
14275,858004,1835,2616579,3,
14972,892347,1794,2611719,3,
14178,852521,1713,2543604,3,
13530,916156,1745,2576053,3,
15235,934199,1875,2538020,3,
14254,912594,2273,2592632,3,
13790,835187,1672,2505064,3,
14447,840151,1772,2582943,3,
14462,841485,1964,2487883,3,
13662,816053,1697,2489435,3,
13781,839876,1759,2480216,3,
13692,810926,1812,2493116,3,
13803,874364,1772,2532961,3,
14125,919546,2164,2478630,3,
13930,900338,1924,2582139,3,
14942,891728,1926,2546898,3,
14272,871534,1808,2501631,3,
14003,965059,1770,2607360,3,
14999,892691,1827,2501221,3,
14143,902175,1796,2436114,3,
13364,961410,1778,2400107,3,
14082,890714,1734,2397165,3,
13609,877811,1816,2497080,3,
13419,849674,1809,2462596,3,
14508,860321,1951,2663655,3,
15514,1019928,2023,2554324,3,
13717,901611,1858,2657605,3,
13267,821208,1851,2406287,3,
13349,814056,1705,2430997,3,
14582,972916,2207,3273041,3,
15885,1097651,2096,3517093,3,
15195,1231109,2421,3204313,3,
15159,1171370,15362,3240846,3,
15489,1222748,2353,3997596,3,
16554,1324965,2405,3873290,3,
17112,1389226,2304,3697298,3,
16203,1358442,2306,3699164,3,
17723,1344295,2304,3571679,3,
16667,1306007,2530,3586824,3,
15180,1371539,2477,5078345,3,
16365,1609037,2638,5087463,3,
16344,1589085,2521,4193307,3,
43038,1538061,2193,4175662,3,
15142,1518148,2471,4118079,3,
15961,1570667,2221,4136694,3,
15499,1544152,2295,4175317,3,
14453,1567864,2471,4153148,3,
13865,1450354,2628,4163705,3,
14690,1578740,2674,4125763,3,
13713,1409401,2201,4064367,3,
14093,1405154,2362,4020975,3,
14095,1394279,2172,3879037,3,
39377,1295180,1764,3835439,3,
13508,1300758,2098,3774071,3,
13832,1360448,2048,3794693,3,
14219,1351198,2147,3910184,3,
14554,1333711,2043,3873130,3,
14302,1505095,2006,3805431,3,
13975,1463931,1987,4047017,3,
16501,1414283,2131,4049990,3,
14314,1390975,2038,3909985,3,
12636,1469723,2392,3854306,3,
13669,1418969,1867,3879750,3,
13715,1406176,2005,3878974,3,
14192,1393763,2203,4036775,3,
16044,1485042,2301,3965773,3,
14642,1322920,2321,3828431,3,
13333,1441515,2163,4084637,3,
15389,1518932,2714,3955977,3,
16081,1365248,2231,3859553,3,
13846,1398506,2092,3899286,3,
14060,1414066,2449,3937304,3,
14421,1322500,2473,3831858,3,
14478,1407155,2212,3892570,3,
14340,1354509,2143,3788608,3,
14059,1319891,2044,3810218,3,
13645,1361192,2041,3823158,3,
14273,1302696,2176,3772349,3,
12990,1280776,2193,3806123,3,
13697,1413350,2075,3856992,3,
14413,1287852,2088,3721272,3,
14002,1312773,2300,3727038,3,
13138,1344372,1960,3762589,3,
20575,1278185,2086,3751093,3,
14193,1315326,2159,3691961,3,
13560,1308932,2134,3714049,3,
14186,1390221,2144,3718180,3,
13778,1254023,1867,3733677,3,
17927,1338732,2422,3661515,3,
13547,1326660,1967,3686800,3,
16768,1283440,2048,3652937,3,
13755,1232308,2008,3819428,3,
28191,1362006,2405,3734755,3,
14431,1386576,2367,3674971,3,
13128,1251046,2061,3792174,3,
14351,1282642,2243,4322178,3,
13422,1467382,2114,4774647,3,
13542,1407695,2271,3997368,3,
13306,1447910,1961,3991041,3,
14020,1323693,2493,3831320,3,
13100,1305170,2176,3843398,3,
13920,1370398,2007,3965114,3,
14465,1344714,2355,4071844,3,
15453,1359736,2428,3772338,3,
13706,1386197,2226,3926920,3,
12852,1400408,2288,4046597,3,
15443,1415810,2237,3843929,3,
14541,1349101,2159,3765830,3,
13501,1493445,1938,6000336,2,
15806,1733778,2208,7024981,2,
14331,1757097,2167,5252337,2,
13905,1708250,1924,5092917,2,
13328,1779486,1971,5039292,2,
13790,1845661,1971,4978203,2,
13645,1695190,2208,5073217,2,
14508,1685727,2313,5010984,2,
14121,1713627,2206,4930318,2,
13461,1747981,1969,4896420,2,
13872,1694146,1726,4894538,2,
13131,1719480,1661,4847459,2,
13298,1671111,1808,4890454,2,
13650,1741436,2050,4873026,2,
13657,1724658,1921,4979861,2,
14570,1700852,2020,4808114,2,
14963,1571790,1739,4737479,2,
13497,1599600,2027,4731650,2,
14738,1572120,1814,4730298,2,
13389,1613735,2097,4681676,2,
14285,1628552,2035,4683578,2,
13841,1574942,1965,4715572,2,
17682,1608207,2132,4673247,2,
13562,1582777,2044,4854819,2,
13620,1577389,1804,4773877,2,
16244,1695270,2398,4872667,2,
15181,1651232,2117,4725380,2,
16352,1777781,1937,4838365,2,
14899,1695570,1998,4688949,2,
13752,1635352,1785,4700834,2,
13790,1706801,2194,4642826,2,
15023,1643618,1984,4803089,2,
14715,1684994,2024,4683923,2,
14671,1629129,1965,4521563,2,
13303,1599545,2167,4640884,2,
13353,1608067,1987,4562388,2,
13177,1571673,1959,4537039,2,
13253,1572824,1932,4568256,2,
13551,1537110,1891,4536808,2,
13416,1541837,1931,4496023,2,
14542,1734251,1939,4566142,2,
14354,1618503,2297,4529534,2,
13937,1610630,1727,4514392,2,
13246,1564756,1913,4447916,2,
13506,1649683,2241,4488964,2,
13262,1552651,2024,4575561,2,
14231,1547511,2121,4514297,2,
15197,1648617,1955,4562909,2,
14858,1665777,1828,4597433,2,
13894,1641433,2303,4747609,2,
16417,1602897,1980,4464799,2,
14803,1586225,1788,4404200,2,
13102,1602692,1914,4385468,2,
13477,1558716,1741,4502318,2,
13938,1550635,1608,4540625,2,
14629,1721661,1881,5959377,2,
14186,2053772,2176,6102039,2,
17029,1998819,2615,5602958,2,
14590,2106903,2090,5723956,2,
14256,2022706,1854,5702724,2,
15017,2087634,2193,5813992,2,
18153,2179033,2405,5692386,2,
16532,2033494,2345,5551242,2,
14926,1995981,2153,5514776,2,
13882,1980819,2056,5462195,2,
14135,1965783,2131,5436885,2,
13364,1950476,2100,5454830,2,
14232,1938728,2532,5534879,2,
14349,1962164,2100,5534705,2,
13747,1961158,1949,5500964,2,
14073,1948539,2145,5529224,2,
13523,1999731,2130,5415705,2,
13859,1998397,2283,5644842,2,
16146,1964005,2236,5447606,2,
19551,2021227,2212,5573347,2,
13656,1909152,2379,5457283,2,
14174,1888895,2255,5363158,2,
14131,1864609,2222,5340708,2,
14523,1904015,2195,5390914,2,
14727,1899364,2164,5336150,2,
13983,1920417,2117,5286263,2,
13931,1880252,1916,5279687,2,
14046,1870946,2126,5418209,2,
15434,1912831,1988,5567595,2,
14741,1879344,2229,5623772,2,
40740,2068017,2216,5613888,2,
15787,2021934,2627,5482494,2,
15503,2020383,2275,5540111,2,
15435,2073760,2407,5520879,2,
15756,1947419,2350,5338508,2,
14422,1922831,2259,5311770,2,
13962,1968836,1933,5450986,2,
13963,1879394,2185,5382385,2,
13259,1913686,2396,5335169,2,
14295,1856534,1992,5309587,2,
14053,1927113,2084,5310483,2,
14054,1881411,2072,5226968,2,
14203,1859214,2277,5296737,2,
14736,1842080,2209,5273305,2,
13428,1874424,1805,5236905,2,
16852,1917468,2124,5198741,2,
14474,1862371,2097,5158006,2,
14959,1835505,2037,5377458,2,
15248,1849279,1976,5195036,2,
13855,1803155,2425,5204827,2,
14287,1917762,2236,5153599,2,
13784,1876635,2087,5193825,2,
14041,1846790,2363,5178077,2,
14122,1808076,2416,5217552,2,
18210,1805526,2084,5289482,2,
14750,1889948,2197,5257502,2,
15037,1845743,2397,5287901,2,
14705,1923376,2359,5365649,2,
16625,1872945,2518,5265849,2,
14198,1921085,2047,5319102,2,
14625,1920441,2146,5212532,2,
14828,1901330,2419,5177648,2,
13888,1824025,1944,5406322,2,
14080,1886763,2219,5243888,2,
13848,1905476,2204,5127419,2,
14308,1899952,2107,5111153,2,
14721,1878914,2155,5089878,2,
14440,1903656,2658,5272150,2,
14537,1863355,2141,5162559,2,
13643,1801162,1987,5110881,2,
13484,1917283,2165,5069693,2,
13588,1845166,1738,5062366,2,
13967,1892685,2089,5079603,2,
13792,1826424,1968,5212816,2,
14740,1847178,1918,4981563,2,
15230,1785232,2068,5052926,2,
14430,1725302,1949,4922596,2,
13447,1663211,1900,4940813,2,
13450,1736195,2209,4968314,2,
14983,1825335,2486,5024362,2,
14595,1741504,2480,4969343,2,
14532,1726721,2249,4930129,2,
14200,1732122,2144,5042076,2,
13944,1845643,1982,5225582,2,
15725,1737369,2336,4900454,2,
14907,1815499,2185,5303364,2,
16341,1881201,2285,5119212,2,
15754,1824851,2078,5111327,2,
14537,1892449,1945,5117786,2,
14828,1813634,2311,5036337,2,
13550,1793139,1890,4944038,2,
13529,1712622,1931,4868267,2,
13600,1754146,5638,5015126,2,
15150,1772588,2073,5103598,2,
13882,1739653,2052,5023605,2,
14003,1765632,2210,5225311,2,
18005,1864994,2129,4886481,2,
15149,1861519,2267,4945566,2,
13778,1799335,2217,4968233,2,
13587,1736951,2326,4994447,2,
14702,1748931,1907,4911986,2,
14132,1813341,2004,4859729,2,
39775,1820804,1970,4933448,2,
14031,1803006,2018,4789180,2,
13246,1744721,2009,4873212,2,
13346,1675463,2073,4881577,2,
14147,1719332,1839,4925283,2,
14820,1790821,2044,4779205,2,
14566,1763152,2244,4732987,2,
13224,1810010,1955,4844842,2,
13711,1744645,1860,4780324,2,
13256,1726363,1909,4735936,2,
12963,1759382,1948,4747296,2,
13670,1695168,1992,4774635,2,
14108,1680898,2027,4921557,2,
14604,1791456,2411,5189412,2,
17468,1813429,2558,4992310,2,
15738,1835278,1983,4921004,2,
14391,1763108,2163,4866682,2,
14218,1759276,2413,4846823,2,
13760,1681135,2053,4799291,2,
13668,1732504,2136,4774184,2,
14021,1759598,1784,4662948,2,
14013,1657646,1990,4650414,2,
13279,1645646,1933,4682517,2,
13894,1563365,2145,4617132,2,
13366,1578243,1869,4533275,2,
13663,1621925,2172,4596191,2,
13863,1550391,1827,4544402,2,
14688,1574651,1954,4537429,2,
13720,1605697,1654,4810014,2,
18709,1648592,1908,4590073,2,
15433,1617869,2076,4624343,2,
13927,1555702,1873,4612115,2,
13591,1601131,2315,4572406,2,
13892,1601040,2111,4632916,2,
13701,1627400,1921,4546815,2,
14100,1543285,1826,4598317,2,
14080,1533709,1762,4582681,2,
15011,1574848,1969,4547336,2,
14238,1631596,1939,4666516,2,
14827,1608222,2065,4643268,2,
14269,1599945,1988,4539075,2,
12790,1736879,2102,4548481,2,
14448,1641574,2140,4577899,2,
14429,1628602,1780,4598601,2,
14480,1592874,1973,4961662,2,
18281,1766294,2130,4722423,2,
15537,1696814,2101,4661882,2,
14677,1667434,2165,4571459,2,
13200,1662811,2055,4623510,2,
13383,1693028,1954,4546224,2,
13617,1641642,1528,4539695,2,
13358,1676550,1912,4635881,2,
14908,1632811,2102,4591100,2,
14195,1646110,2070,4505372,2,
13060,1614071,28472,4513995,2,
13522,1604096,2102,4492978,2,
12514,1651298,2000,4465145,2,
12265,1657946,2066,4522159,2,
13281,1650523,1941,4417800,2,
13361,1566182,2171,4507456,2,
14096,1601954,2335,4463050,2,
13963,1578887,1883,4656072,2,
15039,1610689,2344,4553656,2,
14213,1612628,2003,4503827,2,
12845,1569208,2210,4570374,2,
14032,1583168,2116,4424210,2,
13857,1625059,2255,4386797,2,
14124,1649572,2165,4598865,2,
14122,1574608,2093,4522746,2,
14748,1572532,1964,4390278,2,
13443,1572547,1941,4433788,2,
13260,1568687,1924,4519790,2,
13335,1541106,2099,4355822,2,
13134,1675434,1823,4381759,2,
13682,1567931,2049,4442248,2,
15731,1542148,2204,4456984,2,
13842,1618645,1870,4784405,2,
16769,1750913,1997,4475758,2,
14631,1615327,2081,4436343,2,
13729,1600568,2109,4382331,2,
13565,1617614,1879,4345613,2,
13015,1553623,2004,4379211,2,
13634,1562267,2102,4402438,2,
14157,1483244,2131,4328256,2,
14709,1544861,2031,4207277,2,
13679,1486040,2036,4235910,2,
13085,1478045,1967,4282122,2,
13125,1450771,1588,4161478,2,
13501,1510227,1685,4209435,2,
13801,1410979,1675,4280068,2,
14022,1449396,1741,4233392,2,
14723,1413494,2030,4177318,2,
13537,1413434,1593,4209025,2,
13641,1430470,1818,4198674,2,
13878,1417590,1975,4189713,2,
13535,1435209,1942,4290417,2,
13403,1422481,1517,4148610,2,
13637,1393882,1568,4137606,2,
13510,1513471,2005,4280582,2,
14403,1426941,1715,4136625,2,
13872,1514737,1874,4331976,2,
15326,1503118,1991,4415552,2,
14089,1487343,1970,4301175,2,
13669,1546092,1799,4392424,2,
15836,1604020,2047,4403103,2,
15699,1657800,1780,4268877,2,
14305,1565826,1899,4266986,2,
14330,1553561,1909,4254736,2,
28013,1527064,1903,4241694,2,
14961,1531295,2029,4266795,2,
13533,1590010,5383,4416116,2,
14762,1457536,1863,4243088,2,
12859,1513772,1675,4337005,2,
13400,1563148,1861,4393380,2,
15655,1571904,1786,4366528,2,
14508,1563953,1824,4266453,2,
13270,1537410,1749,4300657,2,
14892,1481055,2125,4191186,2,
13588,1527796,1996,4160541,2,
13102,1506162,1814,4201229,2,
13193,1461618,1914,4268260,2,
13203,1550256,1815,4211278,2,
13627,1497718,2071,4139611,2,
13228,1501741,1979,4188719,2,
13343,1472717,1966,4248207,2,
14617,1507688,1876,4152628,2,
13725,1507811,1868,4155998,2,
13504,1507370,1937,4198943,2,
13763,1563809,2028,4185869,2,
13297,1413711,1999,4216067,2,
13460,1427008,1881,4276720,2,
13216,1424628,1929,4175163,2,
13606,1487044,1966,4124699,2,
14784,1463292,2151,4120609,2,
14339,1512393,1811,4216040,2,
14248,1416276,1877,4235780,2,
14551,1501328,2173,4070316,2,
13704,1433612,2013,4195097,2,
13408,1424691,1804,4026253,2,
13377,1430812,1792,4042873,2,
13452,1397764,1802,3982135,2,
13253,1411517,2084,4210632,2,
14620,1485022,2148,4158229,2,
15345,1425358,2055,4007276,2,
13949,1473575,1874,4285419,2,
14026,1577454,1976,4191965,2,
14263,1517603,2414,4006637,2,
12698,1402243,20584,4235986,2,
14163,1516020,1932,4156911,2,
15978,1596067,2075,4295473,2,
16221,1603370,1991,4170024,2,
15432,1481783,2007,4161891,2,
14765,1483809,2070,4028456,2,
14571,1528235,1761,4017343,2,
12890,1467906,1890,4020792,2,
11634,1462780,1804,3989682,2,
40230,1433955,1908,3909785,2,
13007,1439335,1624,3996732,2,
13692,1393328,1882,3952031,2,
14517,1498866,1800,3961996,2,
13316,1416952,2091,3884751,2,
13249,1386475,1987,3859514,2,
12142,1387453,1972,3943891,2,
12531,1343871,1928,4012421,2,
13117,1386989,1604,3823240,2,
12609,1366509,2314,4022574,2,
13558,1401111,1801,3955728,2,
13675,1308150,1598,3860480,2,
14114,1295714,1597,3899203,2,
13172,1311553,1817,3745450,2,
13575,1298760,1870,3850889,2,
13279,1259580,1809,3779886,2,
13684,1269564,1788,3801707,2,
13236,1356879,1437,3769612,2,
13485,1292068,1639,3957146,2,
13427,1284010,1782,3747488,2,
13263,1356585,1876,3825279,2,
12705,1279725,2122,3803898,2,
16213,1298567,1835,3861167,2,
14051,1352114,1938,3731886,2,
13347,1309487,1701,3851796,2,
13505,1300892,1770,3917481,2,
19947,1434422,1822,3885264,2,
19121,1363238,2196,3892486,2,
14769,1363320,1877,3803396,2,
13818,1412010,1708,3739772,2,
12531,1350670,1883,3830977,2,
12227,1327816,1888,3893735,2,
13311,1402795,2069,3801971,2,
14196,1371525,2198,3947437,2,
14440,1333553,1610,3780273,2,
14038,1361964,2003,3735804,2,
13382,1298367,1649,3664269,2,
13223,1300357,1727,3751339,2,
13232,1268119,1631,3623292,2,
13459,1266401,1614,3566400,2,
13034,1265927,1676,3584721,2,
12578,1217365,1477,3678027,2,
13249,1197706,1550,3768325,2,
15682,1313077,14785,3611177,2,
14088,1294855,1378,3665590,2,
13056,1249294,1594,3723964,2,
13963,1291886,1875,3788101,2,
13455,1278633,1659,3680974,2,
13808,1317933,1901,3622633,2,
12851,1327117,1794,3662307,2,
12746,1254223,1744,3747783,2,
13561,1327505,1822,3632746,2,
17401,1256070,1571,3701097,2,
13996,1284142,1918,3623858,2,
12277,1215392,1736,3699912,2,
13273,1279487,1614,3742124,2,
13522,1244568,1607,3602084,2,
12875,1277230,1814,3784048,2,
14295,1313266,1733,3753296,2,
13168,1322803,1906,3661071,2,
13137,1284683,1832,3691444,2,
13147,1331377,1931,3715944,2,
14117,1349552,1983,3628463,2,
15951,1310368,1964,3634702,2,
12604,1303455,1798,3723098,2,
13539,1290380,1989,3663916,2,
12179,1318524,2227,3669074,2,
12482,1249916,2024,3787664,2,
14005,1301844,1970,3993652,2,
15799,1314718,1750,3726558,2,
14165,1300306,1823,3727296,2,
14979,1339831,1865,3718441,2,
15417,1307411,1812,3659396,2,
13477,1367328,1841,3655765,2,
13214,1318718,2005,3591598,2,
12767,1259896,1798,3572329,2,
11778,1297097,1801,3573045,2,
12176,1361569,1624,3571074,2,
12307,1246452,1904,3523731,2,
12595,1226279,1571,3576781,2,
12515,1196524,2092,3603283,2,
13360,1219689,1884,3472878,2,
14280,1282766,1790,3445441,2,
12992,1189957,1684,3380559,2,
12602,1178716,1772,3518156,2,
13926,1151128,1677,3341355,2,
12724,1104710,1707,3439919,2,
13441,1242650,1420,3722544,2,
15320,1232339,1791,3473378,2,
14220,1198867,1776,3383035,2,
13734,1146082,1683,3457704,2,
13434,1134695,1652,3392734,2,
13342,1222973,1676,3323250,2,
14173,1164415,1789,3317151,2,
13577,1186378,1576,3513253,2,
13497,1218896,1681,3402525,2,
12310,1181099,1824,3570714,2,
14113,1193919,1929,3398488,2,
12726,1199967,1518,3402064,2,
12217,1191286,1779,3439335,2,
12502,1146502,1704,3326572,2,
11900,1140603,1590,3375039,2,
12221,1207005,1664,3418712,2,
12837,1131258,1702,3419764,2,
13412,1203294,1887,3359404,2,
13833,1236070,1852,3457760,2,
12720,1270590,2115,3788873,2,
16920,1297695,1849,3543647,2,
14309,1246344,1731,3475143,2,
11843,1282619,1577,3549800,2,
16190,1263314,1882,3479726,2,
13838,1231201,1636,3433479,2,
11682,1710097,2316,6911089,2,
14780,2296515,2186,6682679,2,
13749,2322943,2442,6338356,2,
13783,2215899,2419,6308495,2,
13105,2240326,2347,6288121,2,
12959,2243689,1939,6240525,2,
13336,2241873,2319,6283997,2,
13906,2295491,2137,6283676,2,
13646,2232290,2179,6261858,2,
12664,2197074,2449,6320922,2,
12761,2155034,2045,6262544,2,
13164,2126763,2418,6376485,2,
13543,2204574,2258,6347774,2,
13624,2187902,2036,6405245,2,
