
fl_pl=,0
mode1:
set up=, 1425705
mode1_loop
nds_td0 and nds_td_rem set up,indipendent set search,sum[i] calculation,star_to_mesh,nodes, per_node
2303,102102,405,323516,3,
2210,111715,410,363915,3,
2297,111862,407,349544,3,
2266,109762,424,362644,3,
2265,114305,429,363582,3,
2206,107981,409,341299,3,
2277,107570,434,369758,3,
2206,107361,423,336449,3,
2303,105839,389,336325,3,
2197,105861,412,339928,3,
2337,105215,416,332709,3,
2197,104012,407,340202,3,
2284,103711,404,329201,3,
2217,103549,393,332358,3,
2288,103295,395,323383,3,
2224,122953,415,329104,3,
2251,101757,401,322588,3,
2199,103025,413,332252,3,
2242,102844,390,322650,3,
2152,102035,416,321807,3,
2254,101249,379,334341,3,
2186,103289,388,359749,3,
2274,103281,401,318969,3,
2226,100563,397,320029,3,
2275,103996,394,334756,3,
2224,99716,397,311055,3,
2268,99264,371,310255,3,
2199,98733,371,314379,3,
2256,98063,434,309386,3,
2212,97234,380,306055,3,
2272,96938,412,304877,3,
2136,95892,380,301552,3,
2251,95968,403,304192,3,
2176,96027,371,309353,3,
2249,100142,402,329186,3,
2182,101461,400,343084,3,
2197,100213,403,317117,3,
2145,99591,364,313447,3,
2229,98306,374,309097,3,
2157,97107,370,306318,3,
2195,96702,400,303503,3,
2152,96651,391,308059,3,
2202,98672,390,309848,3,
2173,95978,409,301262,3,
2207,95123,397,300399,3,
2172,94970,382,297486,3,
2195,94037,366,293535,3,
2119,93272,360,295477,3,
2185,93158,380,293989,3,
2113,93350,344,290617,3,
2168,92140,364,287729,3,
2106,91771,356,286678,3,
2138,91023,369,293911,3,
2132,90457,380,285735,3,
2129,90181,357,283266,3,
2077,89653,387,285922,3,
2158,89479,375,281621,3,
2084,88781,357,278334,3,
2144,88689,344,275982,3,
2110,87843,350,277593,3,
2165,87575,349,275429,3,
2099,90161,352,297944,3,
2163,87746,362,281562,3,
2063,86667,334,269893,3,
2113,84824,687,265300,4,
2053,79615,497,248992,4,
2081,71318,570,212113,4,
2058,65876,328,201965,4,
2078,65124,264,205858,4,
2068,64927,306,214662,4,
2097,66341,361,196439,4,
2011,63241,341,194023,4,
2084,62857,273,192569,4,
2057,64006,321,191863,4,
2071,63010,348,188595,4,
1993,75248,388,272630,3,
4359,78720,513,243249,3,
2029,72976,309,233094,3,
2067,72011,301,259780,3,
2138,73547,307,244025,3,
2088,73747,358,230807,3,
2019,96658,312,369392,2,
2054,110530,318,408600,2,
2010,109238,507,411048,2,
2078,108507,341,409137,2,
2049,146859,383,378723,2,
2080,109849,371,388067,2,
2026,107006,382,366364,2,
2131,107501,352,359354,2,
2061,106422,316,349063,2,
2113,105677,349,349132,2,
2043,105070,369,358690,2,
2124,107883,358,359579,2,
2029,105453,344,365785,2,
2023,102528,339,325340,2,
1964,107086,357,428295,2,
2055,121945,391,449306,2,
1957,112729,349,399131,2,
2012,113770,340,377496,2,
1995,111493,334,362025,2,
2019,110254,334,356795,2,
1982,111926,380,372943,2,
2065,109147,352,351041,2,
2054,108953,342,348842,2,
1996,112260,336,382156,2,
1954,112655,347,358049,2,
2020,111027,346,359117,2,
1961,110311,324,356363,2,
2030,110188,325,353152,2,
1982,109739,340,379787,2,
1996,109239,354,348730,2,
1974,108406,357,348727,2,
1965,108116,336,360690,2,
2199,107382,342,348538,2,
2103,116138,330,346958,2,
2100,108116,364,348315,2,
2060,107194,352,345594,2,
2131,107332,359,355828,2,
2150,112397,355,348202,2,
2052,107404,348,341426,2,
2090,106232,351,339776,2,
1961,106274,342,339330,2,
2009,105606,328,338365,2,
1980,104836,350,337165,2,
2015,104064,355,335830,2,
1965,103272,337,334174,2,
2018,104132,339,341826,2,
1975,102955,341,334023,2,
2021,102998,333,331894,2,
1954,102690,351,329915,2,
1990,102782,340,328292,2,
1955,102588,332,327210,2,
1986,101688,322,327101,2,
1953,161868,583,993863,2,
1999,180058,433,686155,2,
2055,142064,444,469522,2,
2000,133263,444,449409,2,
1949,132533,418,442318,2,
1977,130921,410,434284,2,
1918,130619,386,432754,2,
1997,154291,434,431427,2,
1938,129961,389,423972,2,
1936,129403,397,422842,2,
1956,128345,401,426429,2,
1928,147899,437,423151,2,
1956,128634,370,421145,2,
1961,126813,392,418861,2,
1991,148386,421,414828,2,
1981,125929,367,410335,2,
1885,125352,387,411649,2,
1939,124990,379,408821,2,
1903,124338,395,407784,2,
2004,123917,367,404466,2,
1897,123403,391,402156,2,
1963,126059,396,407533,2,
1932,123392,382,418335,2,
1981,123174,398,400216,2,
1851,120800,385,392838,2,
1960,119493,530,397745,2,
1952,126610,382,400312,2,
1921,118937,350,384762,2,
1895,118538,335,403794,2,
1978,118252,371,383777,2,
1898,117753,338,382005,2,
1913,117159,333,382512,2,
1912,123555,546,379411,2,
1906,116121,363,376995,2,
1870,115515,353,376514,2,
1883,115331,329,374975,2,
1871,115834,343,413856,2,
1929,115351,371,379448,2,
2054,115057,364,371304,2,
1897,114684,331,369626,2,
1930,113141,330,378898,2,
1871,113342,349,367337,2,
1855,112443,340,364293,2,
1864,112032,329,373929,2,
1881,111766,350,382739,2,
4834,110176,337,362417,2,
1859,109946,331,360537,2,
1920,109247,331,356849,2,
1846,109125,326,356890,2,
1896,108565,356,362296,2,
1865,110230,356,359955,2,
1930,109861,362,358104,2,
1854,108096,335,364431,2,
1883,108123,332,351896,2,
1852,108390,336,351497,2,
1890,107641,346,348258,2,
1833,106487,324,371136,2,
1913,109406,343,347375,2,
1849,105718,327,343615,2,
1842,106064,326,349460,2,
1849,105452,321,344313,2,
1820,113731,347,343773,2,
1848,104073,340,340555,2,
1848,106234,332,337336,2,
1897,103329,341,335573,2,
1855,103124,329,336011,2,
1849,102912,334,342695,2,
1794,102768,336,332357,2,
1816,114391,366,341032,2,
1860,104106,329,354484,2,
1880,101731,339,332197,2,
1904,101184,319,327854,2,
1795,100532,302,325991,2,
1865,99995,314,324501,2,
1892,99946,322,324015,2,
1919,99852,318,321578,2,
1794,99542,309,320994,2,
1863,98819,327,322138,2,
1901,99848,342,338256,2,
1901,100036,302,323275,2,
1914,98792,322,321212,2,
1920,99036,308,331145,2,
1883,99281,299,325502,2,
1930,99590,399,319948,2,
1920,114305,331,394696,2,
1817,116227,479,367780,2,
1939,124312,481,358888,2,
1925,123118,393,357448,2,
1883,107045,440,404387,2,
5380,128315,390,346273,2,
1895,105067,316,343269,2,
1837,104847,327,345306,2,
1893,118826,343,368432,2,
1856,104735,338,338698,2,
1884,103475,319,337482,2,
1782,103256,399,348425,2,
1764,103086,341,331932,2,
1759,102389,335,341886,2,
1792,102905,336,330907,2,
1773,102415,411,331603,2,
1730,101146,333,328216,2,
1753,100174,314,324675,2,
1730,100086,315,325843,2,
1813,99673,305,339367,2,
1762,99194,332,355628,2,
1807,98902,311,344318,2,
1728,98400,311,322597,2,
1775,98407,313,320315,2,
1758,97966,321,318634,2,
1740,97387,313,316384,2,
1741,97663,299,315302,2,
1776,97005,300,325904,2,
1792,99099,297,311167,2,
1764,95776,340,340373,2,
1765,95347,316,308932,2,
1741,95293,322,338378,2,
1779,97730,327,315683,2,
1740,96690,370,313204,2,
1813,96565,308,314092,2,
1809,95771,331,310319,2,
1763,94993,311,308508,2,
1764,94857,381,311223,2,
1764,95532,309,311225,2,
1838,95725,430,309756,2,
1793,94786,314,305645,2,
1835,109371,375,307305,2,
1841,93781,472,301895,2,
1752,92034,427,296688,2,
1717,91880,323,297563,2,
1805,95633,294,325322,2,
1785,94158,410,325823,2,
1996,92619,316,301632,2,
1894,98002,339,304851,2,
1873,90991,304,295453,2,
1824,90885,301,293384,2,
1880,88697,298,290169,2,
1788,66284,0,0,1,-,

mode2; nds_td j iter
207479,205317,203830,198870,198447,196480,198530,197570,196784,194693,196498,196790,220256,340835,334680,311729,308742,311604,311634,332030,308940,306204,310120,295201,298596,329940,299718,294577,317591,294783,298015,288175,288652,284982,282185,294399,288966,281150,283199,283526,277438,275910,279925,278664,276716,272150,295461,271380,286447,291658,270200,268352,271282,273205,267317,260598,262622,267332,268018,262637,259871,258369,260022,258279,254709,252097,255446,253157,263959,258424,254071,251415,255122,254154,250120,249470,248051,248186,247876,246320,245619,244521,243687,243372,249025,242317,233528,233974,231913,231142,233763,229469,227472,235422,233444,236403,230649,229016,227898,229870,222320,226238,229629,224248,223658,226384,225216,220115,227330,222111,222004,216437,219931,216985,217706,215072,216445,215299,214383,214932,218316,206545,209327,209522,204014,203241,202579,201186,200611,202843,204964,198944,203866,196173,196485,196812,194162,194452,193632,198157,198406,191791,190887,190784,189730,188950,188299,187244,189064,190198,185695,184596,183803,183210,182479,181895,181117,179685,177595,178207,176423,205990,176649,176589,175205,173819,172848,176666,175023,178426,186110,172003,170330,172472,179682,173892,186620,172744,169786,167089,167919,167632,167106,167788,193566,164819,164345,164418,163726,162393,161477,180081,164264,158345,156102,155427,154610,154985,153538,153060,152413,152221,151265,151096,150327,149853,148095,148221,147779,163498,147150,146779,175412,149719,146520,146198,145422,145179,142564,143356,143139,142482,140056,139312,139424,140017,139268,139299,136157,135281,136384,136301,135472,135609,134460,134128,132792,145640,134707,131551,130006,130692,129496,131044,128747,128188,129553,127318,125073,126566,125536,123684,124359,126240,145031,122841,121652,121564,120827,119053,123388,118718,119820,117462,117660,116381,118432,115749,117651,123292,120731,117304,115796,116727,114947,115654,115077,114452,113778,110991,110442,110113,110085,109577,109117,108997,107669,110169,105077,104698,104079,104308,103368,103285,102330,101688,454123,448203,405079,347088,350234,353501,351847,350764,340743,335580,334607,333779,332158,349997,343135,338072,335785,335056,334097,333125,354694,333723,373654,341040,330546,373357,321810,330419,315393,316290,312593,319611,318193,335330,308526,308732,301635,335139,316608,315687,312198,310190,309383,307878,308693,307425,306279,304434,299129,303733,320786,304868,300388,298944,298081,296646,295948,304080,293714,294580,286306,285606,295360,287949,288621,273808,277622,272143,271894,272664,300584,268792,269768,270601,270486,264475,263638,262797,273579,272498,262436,259792,258662,259547,263581,255965,254931,253786,253039,252077,251439,250478,250923,251582,261756,247120,251082,248163,244708,243939,242573,241978,240840,246749,239423,238260,237274,236759,236007,244193,241007,243502,238988,246762,244854,242726,235575,234540,233798,233032,231917,231232,230511,229219,228415,227699,226795,236970,226597,217811,217301,216539,215738,214845,213945,213299,212184,211443,210590,213310,212024,208223,207563,215038,205889,205175,213566,206063,202881,202107,205589,206790,199729,198857,197887,201877,202556,222941,199755,218565,196928,192944,191849,190723,190206,189955,198627,190394,187472,186718,185918,184440,183972,183441,182498,181674,180715,182720,180563,179553,178616,177842,177268,176091,175642,174766,174299,173344,184283,174348,171534,170611,169937,169033,168744,167707,166792,166519,165274,176135,169144,168795,162543,161774,160987,161985,159593,158870,165651,157365,159849,159692,179201,161605,158176,157879,156673,156092,155193,154321,153615,152915,152205,151695,150959,150341,149475,148822,148212,147487,149933,154863,148205,144803,144095,143423,143662,142018,147573,142644,137203,136496,139753,144992,133990,133323,132535,132203,131159,134013,134427,129609,128789,128051,127233,126887,126103,125676,125205,124543,123620,122796,122393,121810,121135,120802,120070,119481,118670,129015,127374,119921,119058,118582,117938,124287,116478,116103,115492,115828,115174,114454,113954,113149,112774,111963,111314,110523,109942,108789,107834,107219,106706,106319,106153,107390,106709,103723,103204,102451,101796,101138,100464,99837,99228,103293,100743,99881,97057,96522,95954,95579,95058,94350,93640,93003,92640,92232,91507,91081,90462,89973,89361,88789,88282,87709,89467,87657,88105,89016,86681,88323,83819,83459,83091,82473,142426,126776,115932,114547,112927,112523,112231,111025,110064,109572,131750,116820,111789,111000,110461,109819,115904,108714,108080,107196,106357,105818,105284,104516,104004,103549,102681,108617,101251,100985,100120,99619,98978,98430,98017,97370,96717,96005,95440,94765,94388,93620,93025,92352,91917,97997,90656,90275,89541,94034,90906,89368,86727,86172,85733,85199,85398,87616,88668,83508,83115,82528,82843,81383,80958,80491,79855,79257,78780,78344,77913,77295,76778,76244,75583,75170,78221,78273,73731,73163,72665,72103,71671,71309,70788,70206,69705,69332,68831,68337,67963,67420,67039,66525,65950,65475,64952,64555,64071,63568,63220,62701,65758,65592,61381,61037,60504,59960,59578,59084,58626,58237,57842,59938,60386,56374,56021,55493,55036,54764,54158,53806,53437,52966,52559,52097,51690,51258,50913,50411,50259,49652,49300,48834,48443,48088,47618,47283,48776,47322,48909,45824,45296,44964,44514,44149,43715,43356,43098,42627,42277,41875,41469,41148,40761,40404,40086,39749,39345,39060,38708,38263,38032,37547,37261,36932,36536,36210,35857,35493,35189,34843,34535,34178,33828,33572,33217,32883,32631,32299,31856,31625,31218,30909,30638,30290,29967,29656,29362,29071,28768,28482,29272,30155,28031,28438,26895,26733,26338,26085,25840,25468,25260,24973,24628,24374,24059,23843,23584,23258,22986,22692,22457,22138,21880,21624,21372,21048,20855,20552,20335,20049,19816,19549,19323,19041,18806,18579,18204,18061,17797,17555,17311,17098,16926,16673,16438,16192,16005,15743,15504,15319,15086,

mode3; num_thr=,2
865904,
