
fl_pl=,0
mode1:
set up=, 3475134
mode1_loop
nds_td0 and nds_td_rem set up,indipendent set search,sum[i] calculation,star_to_mesh,nodes, per_node
5397,235772,890,993242,2,
5483,233474,904,995687,2,
5366,232913,883,988770,2,
5451,232347,889,987613,2,
5179,231401,875,981991,2,
5277,235284,904,983975,2,
5332,230557,885,973533,2,
5312,229194,847,970036,2,
5344,228800,865,970259,2,
5154,228475,851,961567,2,
5325,227803,866,959425,2,
5460,227317,931,960566,2,
5184,225855,921,954351,2,
5194,225711,856,947680,2,
5195,224041,859,947163,2,
5315,223431,861,939059,2,
5321,222831,857,934987,2,
5410,221862,848,932310,2,
5159,226447,862,953719,2,
5292,221247,894,942533,2,
5150,219858,839,925521,2,
5161,257091,899,1071106,2,
5415,255649,1482,1039705,2,
5231,242277,1168,1025298,2,
5069,243035,908,1019095,2,
5122,241892,923,1011234,2,
5155,240685,882,1007603,2,
5109,238788,925,1007783,2,
5032,239323,930,1000363,2,
5003,238258,898,999382,2,
5093,236209,890,997794,2,
5117,236178,945,990428,2,
5248,234409,885,985936,2,
5006,232792,889,988573,2,
4941,232565,896,993276,2,
5020,233435,901,981189,2,
5005,231893,873,976789,2,
5099,235500,923,971123,2,
5037,228808,854,961976,2,
5198,227870,861,959671,2,
5095,228036,915,970630,2,
5110,228379,858,952973,2,
5059,226596,868,947228,2,
5219,225148,915,957382,2,
5005,226533,838,946383,2,
5055,223696,885,944352,2,
5023,222854,824,938223,2,
5029,222177,851,932661,2,
4900,221368,857,929002,2,
5110,221635,847,925568,2,
4924,220076,860,924690,2,
4933,219311,847,919152,2,
4883,217644,884,926482,2,
4934,218672,828,917173,2,
4938,217855,833,908001,2,
4865,215511,837,908789,2,
4976,216265,880,900432,2,
4701,219445,842,899313,2,
5013,212785,1296,901979,2,
4990,212607,840,893481,2,
4991,212251,1363,898006,2,
4756,215035,820,886301,2,
4921,212755,823,888949,2,
4928,212160,811,878936,2,
4729,215360,1059,876091,2,
4830,209136,1044,878674,2,
4914,208587,1212,876727,2,
4790,208559,827,871639,2,
4999,206341,822,870284,2,
4765,206938,850,865851,2,
4926,205962,802,858014,2,
4598,204552,791,859717,2,
4836,203387,802,857986,2,
4903,144984,0,0,1,-,

mode2; nds_td j iter
620596,610697,607661,608524,602501,599196,597362,595197,592249,594037,590414,585807,583690,1008736,1006225,924258,903580,896765,896513,900732,892084,888440,886895,882541,893977,876468,876310,871461,873995,868759,861415,855482,852645,856265,843669,844169,842069,839168,837009,834198,831308,828952,829257,823115,820713,814812,812746,813632,807588,804379,802284,804422,800601,794475,791520,789270,786727,793263,781259,782504,779547,776167,777937,771591,769562,766479,764233,761505,764032,756841,754842,748582,748768,750931,746594,742224,736057,734047,736979,729105,726902,727509,722495,719086,720719,714538,712352,712694,710594,712326,702771,700479,701528,695643,695303,695595,688044,686216,683932,681164,679237,680805,674071,671998,669624,668104,665431,666937,660303,658906,655472,653870,655053,654299,650042,648128,645015,643524,640677,642645,638652,630785,628614,627197,624481,626777,619866,618109,615396,613303,610603,608422,610529,604682,602257,600039,598034,595676,593806,595974,589356,587138,585806,583184,580593,582768,576353,574393,573033,570807,568581,566293,572445,562361,560486,558023,555558,556850,551228,552532,551297,544985,542545,540884,538656,536941,534739,537660,530775,531626,529496,533620,522658,520890,519661,521431,514920,512875,510922,509124,507059,505093,507744,501617,498779,497503,495895,493283,491549,489916,492330,485566,483973,481758,479962,477967,476168,474935,472893,473719,468726,467073,466852,462933,461730,459414,457270,458612,453670,451408,449522,448326,446696,444404,442542,440839,442226,437560,435249,433518,432260,429770,428298,426457,424767,423034,424221,419293,418333,415958,419425,412593,410295,408818,407631,409150,404249,402770,400788,399270,396979,395168,394223,391705,390163,392120,392051,385618,383906,382477,380570,379045,377298,376063,374575,372664,374500,369759,368011,366225,364752,362956,361358,359707,358397,356794,359242,372770,352175,350786,352203,349843,345764,347244,342673,345173,343581,341276,347717,335583,333853,332335,330672,329983,327844,326676,324810,324494,322501,320728,323038,318033,316405,315007,313586,312292,1195862,1220398,1049726,1022981,1013549,1010622,1002997,999270,996047,1001901,993613,989988,986989,985176,977924,974815,972503,974357,965626,962808,959773,956377,957530,951745,948014,945233,948580,940108,935843,933600,934473,926948,924091,921410,922045,915462,912470,909289,906694,907428,900852,898490,894726,895023,888856,886055,883167,880917,880875,874862,871525,868567,869078,863167,860128,857342,854546,855027,848425,846179,843075,840338,841403,834477,831699,829428,826185,826454,820531,818829,814942,816080,809573,806639,804557,801913,802470,795744,793046,790530,787638,789872,782217,780336,777030,774013,771604,772696,765685,763024,760455,757770,758774,752251,749837,746931,744340,744672,739541,736433,733851,731182,728590,729888,723809,720981,718302,717348,716023,710499,707759,705440,702655,700687,701084,694810,692508,690915,687241,688794,682302,679375,676920,674653,672107,673051,667612,664742,662114,659431,657057,657733,652123,649720,647043,644661,641884,639857,640329,634818,632947,630081,627521,625003,625967,620207,618117,615536,612868,610590,613052,606483,603665,601217,598766,596460,593967,596918,589822,587357,585132,582212,579595,578005,578632,573006,570945,568408,566218,563612,561329,563185,556803,555161,552513,550229,547701,552823,550275,543279,541225,538499,536674,534175,532619,529556,531006,525021,522992,520646,518464,516306,513950,517593,509769,507585,505623,503195,500960,498676,496512,497674,492013,490041,487654,485753,483559,481307,479081,480230,474679,472620,470540,468701,466516,464647,462392,460303,460870,455980,453729,451713,449521,447590,445641,443442,441534,444747,437588,435286,433491,431559,429457,427404,425487,423187,424206,419072,417144,414813,413147,411054,409772,407071,405203,403244,405287,399330,397734,395556,393455,391643,389616,388191,385998,384458,386423,380638,378218,376237,374402,372606,370594,368934,366991,365298,363489,366304,359798,357896,356300,354540,352137,350768,348987,346813,345499,343705,345345,340074,338123,335937,334265,332550,330630,328940,327392,325740,323767,322362,325252,318841,317305,315581,314218,312335,310629,308800,307223,305535,303868,301998,300492,302231,297616,295618,293640,292033,290208,288374,287319,285354,283387,281884,280348,278586,277178,278628,273847,272022,270378,268928,267521,266200,264408,262767,261204,259734,258503,257030,255454,254400,255859,250840,248942,247502,411683,377566,348478,345825,344071,342019,340587,338796,341529,334931,332935,331029,329071,327399,325516,323549,321977,319850,318653,316138,313879,315986,310876,308926,307012,305456,303454,301709,299722,298110,296076,294466,292900,291231,294212,288313,285931,284424,282587,280901,279342,277506,275822,274390,272699,270872,269291,267766,268339,264712,263188,261267,259794,258119,256409,255240,253422,251868,250057,248584,246717,244912,243557,242079,245633,238844,237397,235927,234585,233144,231536,229888,228482,227021,225583,223983,222489,220839,219492,217485,216378,217795,213414,211781,210064,208860,207277,206037,204276,202984,201375,200027,198831,197474,195999,194624,192993,191816,190282,188817,187486,189546,184612,183321,181904,180705,179097,177682,176362,175005,173653,172259,170852,169486,168020,166747,165508,163897,162923,161251,159999,158676,157295,156053,154898,156415,152347,150935,149675,148551,147196,145773,144544,143258,141921,140684,139554,138394,137252,136144,155846,149704,147974,146674,153099,128773,127414,126237,125209,123815,122707,121658,120558,123566,118422,117200,115984,115071,113818,112696,111677,110646,109571,108463,107251,106219,105059,104041,103048,102093,101055,100001,99143,97978,97084,96174,95138,94127,93075,92107,91122,90065,88966,87950,86958,86001,85232,84281,83371,82477,81613,80632,79819,78835,80736,77156,76280,75443,74534,73766,72880,72052,71236,70359,69542,68738,67891,67079,66254,65489,64724,63882,63091,62317,61650,60774,60037,59238,58492,57729,56994,56237,55501,54779,54052,53320,52618,52260,51192,50467,49783,49109,48413,47713,47054,46367,45682,45027,44373,43697,43041,42388,41750,

mode3; num_thr=,2
2418795,
