
fl_pl=,0
mode1:
set up=, 19705963
mode1_loop
nds_td0 and nds_td_rem set up,indipendent set search,sum[i] calculation,star_to_mesh,nodes, per_node
24807,1232176,3442,3564659,5,
25048,1550056,4671,5864054,5,
27060,1822921,5615,6622599,5,
28790,1774475,3891,5626844,5,
28403,1686947,5148,5499980,5,
27755,1627579,3903,5522939,5,
27882,1611968,4121,5591230,5,
29501,1922654,4984,10317471,5,
37620,1520336,4328,4129686,6,
32217,1380865,5160,3845397,6,
25047,1260534,4408,3769504,6,
24551,1777575,3683,6462107,4,
25657,1820825,3666,5826477,4,
27385,1733922,3841,5432670,4,
26711,1699548,3583,5284477,4,
26402,1675055,3483,5227949,4,
26707,1706715,4712,4485040,6,
26488,1593117,4016,4300514,6,
23439,1441621,4087,4162921,6,
24726,1237323,3531,4006063,6,
23693,1170180,4114,3916991,6,
24682,1246635,4519,3872299,6,
26100,1143940,3071,3848262,6,
25182,1105122,3244,3845456,6,
25667,1196124,4253,3851965,6,
27755,1156452,3376,3706510,6,
25374,1098549,3919,3674310,6,
25339,1099137,3566,3648330,6,
25254,1092856,3817,3625464,6,
24728,1075184,3109,3601025,6,
25079,1088174,3470,3594116,6,
25225,1078885,3577,3581526,6,
24225,1078074,2983,3542329,6,
24492,1067624,3847,3528978,6,
24069,1059948,4130,3478076,6,
24353,1058623,3269,3474829,6,
24451,1055852,3576,3476093,6,
24800,1057859,3963,3513457,6,
27147,1175877,3972,3581110,6,
27339,1977883,4832,6420271,3,
26748,2063993,3301,6927994,3,
27258,1990252,3620,5889641,3,
25936,1872129,3523,5872656,3,
26587,1803284,3215,5774455,3,
27607,1768402,4194,5774872,3,
26707,1696966,3804,5750478,3,
27235,1680819,4003,5700405,3,
27666,1646324,3588,5704635,3,
27792,1632193,3629,5546767,3,
26733,1610391,3568,5555606,3,
26962,1588213,3268,5520061,3,
26451,1578564,3970,5458772,3,
27046,1561242,3762,5523087,3,
27318,1555278,3594,5410999,3,
27317,1560781,4142,5452248,3,
27265,1536865,4147,5390701,3,
26560,1543591,4498,5311824,3,
27298,1538486,3487,5271207,3,
27232,1519437,3846,5255010,3,
26965,1525221,3917,5205712,3,
26055,1511912,3387,5211109,3,
27060,1505836,3060,5233218,3,
27206,1487526,3920,5134673,3,
27012,1589256,3737,5169289,3,
27517,1488974,3837,5106257,3,
26823,1477833,3261,5284924,3,
27341,1488170,3772,5160701,3,
26283,1480016,4001,5107830,3,
26403,1465474,4235,5057055,3,
26454,1449747,3074,5043321,3,
26581,1475419,3322,5010860,3,
27835,1455499,3198,4992070,3,
27485,1447501,3786,4974245,3,
26976,1452958,3050,5343902,3,
28293,1489572,4318,5073675,3,
28489,1446827,3956,4991201,3,
27150,1460333,4363,4944296,3,
27062,1427956,3859,4941952,3,
27483,1451444,3868,4962729,3,
26622,1429329,3853,4942495,3,
26348,1425571,3758,4926980,3,
31894,1427410,3793,4985101,3,
27314,1436012,3808,4918594,3,
26435,1419342,3547,4871836,3,
26702,1427646,4653,4881019,3,
26032,1399607,3854,4863023,3,
25709,1416050,3584,4847697,3,
26616,1591104,5002,6613295,3,
26999,1920318,4496,7152175,3,
29369,1918920,3399,6311386,3,
29239,1891131,3307,6235622,3,
27721,1983486,4218,7492794,3,
28389,2156118,3460,7205594,3,
28548,2638261,5117,8946455,3,
37159,2644853,4914,8287729,3,
31757,3302181,4600,8194930,3,
30449,2971381,6091,8399105,3,
29391,2973047,5087,11600168,3,
29717,3182285,4724,10906724,3,
29047,3262334,4232,9284869,3,
29801,3070783,5829,9282454,3,
29221,2926476,4822,9477588,3,
27569,2975834,5937,8994354,3,
27956,2920304,4490,11349692,3,
30502,2813752,4902,8662575,3,
30649,2786012,4960,8419201,3,
27769,2683846,4841,8356632,3,
28259,2612766,5216,8424012,3,
28114,2595240,5110,8431256,3,
29127,2611888,3622,8415605,3,
28549,2598389,5260,8367972,3,
29396,2652985,6270,8307368,3,
28410,2587323,5153,8358206,3,
29106,2575708,4875,8295966,3,
28691,2575960,5031,8768803,3,
30898,2568691,4570,8281283,3,
29460,2567643,4823,8271281,3,
27914,2548310,4695,8411941,3,
33156,3081556,4907,8898515,3,
32147,2925199,5499,8603676,3,
27427,2805389,6203,8558351,3,
27562,2653318,4514,8532742,3,
27418,2596442,4489,8530748,3,
29616,2630154,5201,8421877,3,
30973,2662840,4714,8339180,3,
27599,2632987,4256,8302225,3,
27208,2513418,5535,8143269,3,
27698,2436261,4387,8177307,3,
27026,2458817,4632,8072096,3,
27093,2473704,4294,8025649,3,
26753,2395658,4664,8050014,3,
26813,2399172,3903,7987752,3,
27234,2408148,13958,8048450,3,
28363,2383892,3928,7990012,3,
27627,2323177,4671,7916425,3,
27300,2348752,3904,7863103,3,
27030,2329995,4031,7835564,3,
28145,2324328,4469,7857425,3,
27292,2346437,3603,7803847,3,
27319,2326712,4821,7748787,3,
27023,2300419,4594,7724260,3,
27100,2295065,4354,7810210,3,
26631,2310485,5191,7785173,3,
27457,2291748,4504,7828529,3,
30419,2421855,4739,7849283,3,
31247,2409016,6636,7871493,3,
29667,2389145,4665,7832655,3,
29513,2402544,5143,7780432,3,
28558,2346369,4670,7834168,3,
29829,2412715,5135,7831708,3,
29305,2391567,5636,7794560,3,
30099,2342538,4197,7780011,3,
28320,2386223,5422,7796706,3,
30225,2611149,5490,9269635,3,
28936,2807732,4731,10053841,3,
28760,2863712,4219,8308218,3,
27463,2760295,5143,8430193,3,
28262,2706663,4583,8308188,3,
28531,2679833,4855,8208285,3,
29579,2667855,5123,8261189,3,
29214,2616606,5612,8178456,3,
29999,2599209,4303,8203180,3,
29729,2621454,5619,8173890,3,
31278,2653399,4995,8234008,3,
31111,2614288,5168,8202026,3,
28933,2603836,4010,8129014,3,
27898,3093604,3423,12429108,2,
29833,3682148,4555,14356243,2,
33641,3814566,5840,11359482,2,
30801,3764722,4090,11213478,2,
29586,3660193,4559,11082973,2,
30849,3670316,4392,11139839,2,
32116,3654791,4930,11032318,2,
33091,3688618,4551,10949722,2,
32402,3634212,4837,10762760,2,
31056,3586945,4782,10752430,2,
31171,3560051,5284,10741166,2,
32404,3600862,4352,10596809,2,
31428,3522820,4523,10609718,2,
31604,3503757,3847,10858736,2,
32654,3532820,3724,10545384,2,
35647,3605765,4525,10528079,2,
33405,3529462,4080,10537913,2,
31239,3505165,3325,10363454,2,
31797,3481591,4760,10400629,2,
31724,3504073,5123,10426091,2,
32147,3455964,5349,10407815,2,
33434,3494671,5326,13068073,2,
36799,3621598,5553,10385289,2,
34978,3572930,5400,10344330,2,
33972,3552462,4266,10320137,2,
34631,3509648,5495,10348325,2,
34681,3497121,5077,10327553,2,
34404,3527194,4433,10224492,2,
33885,3534264,4252,10348426,2,
33514,3511085,4695,10177463,2,
34177,3456661,4230,10231877,2,
35975,3609802,4435,10206452,2,
33330,3475351,5105,10132208,2,
33967,3446199,4907,10141971,2,
32704,3458223,3625,10105436,2,
33230,3461167,4155,10139984,2,
33795,3435410,4408,10039674,2,
33640,3447420,3530,10099270,2,
33609,3495371,4074,10100108,2,
34165,3438045,4568,10010771,2,
33565,3456064,5734,10015741,2,
32912,3440749,4916,10011324,2,
33770,3451994,4834,10032460,2,
33865,3476434,4476,9974911,2,
33713,3404639,4489,9969815,2,
33043,3408929,4615,9930024,2,
33398,3386526,5186,9887654,2,
32665,3401382,4624,9885338,2,
32200,3355503,4387,9896613,2,
34109,3348550,4507,9908891,2,
32621,3334963,5126,9901544,2,
33561,3322991,4294,9845452,2,
33938,3354047,5545,9824882,2,
32828,3352363,4028,9793246,2,
32840,3314066,3879,9775356,2,
32572,3704925,4560,12942515,2,
36105,4260187,5564,13107176,2,
37031,4408271,5643,12320356,2,
34839,4321840,4203,12291346,2,
36004,4384494,5405,12367877,2,
37116,4474633,4761,12322117,2,
36219,4433477,4565,12316799,2,
35342,4456734,4283,12388485,2,
37684,4465410,5610,12224555,2,
37179,4434202,3661,12284154,2,
36189,4476380,4954,12289297,2,
35728,4427081,5213,12223654,2,
41693,4459280,4634,12238046,2,
35923,4459568,4995,12198127,2,
35204,4360896,5316,12179856,2,
35303,4400657,4783,12174499,2,
37350,4389194,5655,12167752,2,
41920,4420295,4324,12182648,2,
38199,4525879,4922,12188137,2,
36508,4445706,5500,12050439,2,
35558,4362426,4205,12134889,2,
36105,4433891,6411,12051647,2,
37475,4391141,5100,11996046,2,
35999,4415696,4802,12040399,2,
36562,4388865,5680,12025707,2,
35968,4351105,5816,12096102,2,
39026,4473844,6422,12015010,2,
36301,4449921,4823,12026749,2,
35986,4443018,4479,11948517,2,
36285,4448454,5245,11989494,2,
37445,4408160,5814,12000049,2,
39903,4547719,4694,12035146,2,
39631,4557698,4738,14736124,2,
41257,4584917,5923,11949174,2,
34457,4476793,5613,11873597,2,
33676,4446785,5744,11877623,2,
35544,4460327,5462,11854328,2,
37427,4535273,3944,11890562,2,
37251,4483423,6077,11840396,2,
39016,4529872,4536,12105225,2,
34427,4625553,4289,12131474,2,
39555,4632796,4688,12625793,2,
39413,4663255,4695,12127913,2,
34611,4518513,4895,11854798,2,
33326,4426820,5737,11726471,2,
33399,4343266,4778,11691241,2,
34881,4361603,4791,11669658,2,
34282,4335166,4563,11587905,2,
33254,4219655,5652,11602001,2,
33343,4207243,4933,11577763,2,
36773,4313888,5564,11549139,2,
34345,4244986,5276,12685638,2,
44049,4877948,5214,12085381,2,
37887,4564579,4478,12012223,2,
34158,4543212,5104,11953492,2,
37731,4494935,6132,11915284,2,
35559,4425228,5956,11720479,2,
34719,4349154,4743,11445789,2,
34934,4287526,4499,11433000,2,
34426,4237095,5219,11411928,2,
34797,4289992,5261,11482032,2,
42151,4479693,4922,11530439,2,
36545,4450301,5310,11770544,2,
33310,4468673,5305,11623623,2,
33558,4294878,4738,11423541,2,
32563,4224295,6088,11396331,2,
34577,4221295,4836,11332614,2,
38444,4151505,4179,11355960,2,
35945,4174789,5881,11403076,2,
36985,4222194,5070,11443205,2,
39646,4328715,4637,11381484,2,
34566,4258403,4925,11370236,2,
33588,4205986,3561,11260314,2,
35463,4180486,4968,11447201,2,
37032,4233830,5232,11271094,2,
35835,4182188,4588,11434445,2,
42392,4563406,5070,11487606,2,
39193,4411019,5048,11377460,2,
33142,4288725,5343,11310958,2,
29582,4291773,4364,11439842,2,
31577,4281095,3739,11159662,2,
31735,4130025,4486,11115258,2,
32968,4076085,4174,11109248,2,
31849,4050013,4610,11092460,2,
34093,4010042,4220,11095900,2,
32710,4019581,5544,11119661,2,
33218,3969290,4587,11020236,2,
32914,3912393,5091,11068869,2,
33483,3934291,5936,11008820,2,
33337,3909400,4181,10955944,2,
34117,3872506,5524,10990574,2,
32306,3891457,3866,10890777,2,
34275,3833620,3919,10897404,2,
32597,3857573,4689,10879107,2,
33974,3798739,5126,10774890,2,
32018,3788830,4477,13527726,2,
35912,3829070,5270,10815248,2,
32947,3829155,4998,10875497,2,
34411,3818099,5371,10798145,2,
33272,3752554,5176,10774577,2,
34034,3774894,4460,10977615,2,
33243,3749767,5000,10703899,2,
33094,3718759,4985,10757484,2,
32524,3719091,5443,10712944,2,
33644,3681113,5706,10631903,2,
32586,3686109,4675,10649060,2,
32296,3681002,5193,10658592,2,
32515,3672088,4639,10640991,2,
32002,3661951,5818,10678226,2,
35539,3706063,4788,10675038,2,
33657,3644114,5415,10557452,2,
32037,3658032,4344,10585832,2,
32288,3589591,5063,10514334,2,
32609,3609485,5272,10507817,2,
33725,3606472,5813,10561473,2,
32303,3610220,5862,10562195,2,
32952,3610515,5057,10546211,2,
32283,3566262,5453,10431651,2,
32026,3569394,3841,10505552,2,
32199,3508461,3998,10375738,2,
32819,3510392,4300,10715226,2,
32851,3677781,4006,10548968,2,
34496,3586371,4371,10488250,2,
32854,3591974,3459,10425207,2,
33857,3563992,4408,10461352,2,
34010,3607849,4386,10387373,2,
33952,3609419,4539,10387187,2,
32511,3589149,4442,10408452,2,
33847,3595133,5446,10310496,2,
31742,3565476,3722,10373007,2,
34080,3579825,5098,10355881,2,
32518,3555878,4286,10322490,2,
33000,3579957,4857,10344921,2,
32703,3548253,5175,10339483,2,
33446,3507657,5700,10260333,2,
31912,3496338,3934,10260849,2,
33417,3493571,5571,10333191,2,
33330,3514771,4954,10574606,2,
33367,3609661,4840,10537647,2,
35412,3585484,4354,10654723,2,
34416,3732762,4275,10689204,2,
33025,3641128,4564,10654720,2,
34926,3555270,3398,10322850,2,
32937,3710198,4296,10714517,2,
35188,3798980,4035,10810546,2,
33190,3677227,4616,10487258,2,
32770,3635980,4303,10418775,2,
32850,3693132,4135,10426839,2,
33305,3684004,4659,10721154,2,
34284,3799392,6150,10841364,2,
35173,3794379,5749,10911555,2,
35171,3851570,5184,10982921,2,
37457,3948717,5026,10977334,2,
38709,4044574,4543,10937010,2,
37884,4024742,5384,10944363,2,
35020,3983479,4744,10860847,2,
32309,3928303,5658,10819737,2,
31174,3872365,3778,10771501,2,
33511,3843163,5440,10792486,2,
32852,3829696,4301,10761104,2,
33994,3792761,5323,10728616,2,
32579,3749776,5010,10716156,2,
34693,3789341,4260,10738561,2,
33358,3812142,5487,10809066,2,
34951,3770427,5121,13487155,2,
35427,3794455,5129,10643018,2,
33831,3732235,4819,10607032,2,
33815,3772561,4809,10654943,2,
34024,3718765,6379,10653566,2,
33501,3698321,5073,10640259,2,
34842,3592388,3990,10605455,2,
34861,3783391,3877,10644738,2,
36936,3813430,5678,10633278,2,
36034,3913311,4580,10801461,2,
36241,3858846,5625,10645715,2,
40232,3803604,4712,10725875,2,
35391,3781256,5155,10614729,2,
36467,3850895,4879,10668729,2,
36762,3844742,4791,10638585,2,
36954,3853843,6172,12879985,2,
99427,9713688,12408,16106554,2,
71905,5786515,7785,14889444,2,
66360,5756777,7374,14835108,2,
69258,5731159,7133,14830935,2,
73283,5719177,7171,14808951,2,
73017,5751734,7110,14800005,2,
71851,5684831,6264,13054534,2,
56566,4513879,6332,11077670,2,
52575,4459326,4860,10944950,2,
51151,4409343,6320,10960015,2,
51744,4317111,4862,10869050,2,
51398,4342522,5100,10800810,2,
53659,4312459,6637,10800931,2,
55114,4290064,5309,10808871,2,
54678,4251404,4714,10797431,2,
52178,4220956,5756,10795716,2,
58360,4257770,5642,10746066,2,
59525,4271445,4626,10753750,2,
59762,4297123,5476,10747517,2,
57931,4261399,5069,10743180,2,
58042,4242097,5521,10779764,2,
58468,4190838,5782,10694794,2,
57809,4214338,4532,10700427,2,
57397,4222072,6727,10776022,2,
56445,4212845,5343,10798159,2,
55916,4163467,4238,10626010,2,
57630,4152415,5983,10723817,2,
57092,4150887,5839,10625524,2,
59704,4197268,5278,10716769,2,
60565,4193298,4500,10625155,2,
57233,4171277,4973,10651067,2,
57476,4168141,4313,10530674,2,
55786,4098591,5592,10489067,2,
54111,4101381,5031,10593938,2,
55967,4111384,6079,10474536,2,
58157,4129326,5988,10498876,2,
56020,4099052,6231,10504357,2,
57325,4128195,5113,10458008,2,
58090,4115848,5223,10518224,2,
63353,4213928,4128,10617258,2,
69078,4331777,5166,10709458,2,
56775,4260975,5938,10529821,2,
58934,4252447,5352,10512181,2,
57863,4237403,5147,10548194,2,
59044,4192337,3932,10460863,2,
57020,5138735,5712,13358658,2,
76374,4838469,5297,11845584,2,
62101,4883926,5310,12092451,2,
62486,10581652,19569,51672342,2,
49698,4600656,5798,11546087,2,
36307,4376879,5366,11354378,2,
25665,4271418,5373,11244563,2,
26869,4195850,4333,10929934,2,
26646,4134749,4050,11185485,2,
29512,4159474,5106,10845595,2,
28090,4044236,4007,10862712,2,
33113,4018220,4802,10855077,2,
33429,4025545,3896,10867795,2,
34255,4003500,4381,10791808,2,
33142,3906460,5593,10717452,2,
28455,3846401,3777,10676289,2,
28219,3816685,4118,10614425,2,
28703,3770149,9608,10577717,2,
29430,3771306,3954,10870523,2,
29406,3605424,3842,9688609,2,
26218,3381937,4110,9694438,2,
25585,3334833,3863,9503392,2,
25247,3330541,4354,9500508,2,
26779,3278286,3275,9463589,2,
26132,3247005,5360,9513160,2,
30806,3219210,3232,9338132,2,
27288,3183712,3594,9387312,2,
32271,3265123,3690,9388984,2,
29995,3226459,3889,9326154,2,
29300,3217924,3875,9313747,2,
25952,3144074,4357,9366034,2,
25672,3078897,4262,9317695,2,
29661,3169322,4103,9289154,2,
30746,3114116,4011,9214778,2,
29510,3131950,3963,9179942,2,
29722,3087443,3372,9155721,2,
25394,3030325,4055,9080152,2,
25304,3011086,3447,9110365,2,
30994,3082292,3161,9196168,2,
30437,3108368,5839,9163154,2,
30118,3025693,3935,9147144,2,
28938,2980554,4003,9054228,2,
25492,2935937,4621,9150178,2,
33583,3333165,3246,9391325,2,
40293,3519108,3783,9402796,2,
39242,3605410,5301,9399307,2,
34053,3536152,5213,9288400,2,
27091,3432673,4188,9244898,2,
23329,3346045,4326,9130787,2,
29138,3312291,4726,9136267,2,
30497,3229802,3644,9043041,2,
28349,3154893,3306,9026455,2,
28700,3090991,3810,8955539,2,
27152,3015045,4479,8937707,2,
24615,2994196,4199,8972289,2,
30657,3011258,3045,8929901,2,
31699,3010173,5215,8976713,2,
32931,3115742,3517,8976696,2,
41406,3072939,3054,8940254,2,
28676,3023369,5961,8872824,2,
28462,2988013,3347,8835467,2,
29874,2984784,4403,8809929,2,
28779,2909520,3066,8818977,2,
27333,2919496,3914,8923695,2,
28750,2887120,4087,8769598,2,
27738,2842291,3892,8708053,2,
25917,2731967,3054,8697413,2,
27191,2768075,4201,8764277,2,
33758,2937708,4316,8747788,2,
31311,2868093,3833,8675370,2,
29214,2861820,3828,8723017,2,
29024,2802049,3812,8649362,2,
24858,2791610,3801,8675658,2,
27459,2805710,3225,8782243,2,
39766,3219363,4135,9204668,2,
35186,3477625,4896,9795984,2,
36911,3457704,4148,9614618,2,
33147,3453946,4106,9678527,2,
32162,3410537,4549,9810947,2,
34538,3373089,4607,9692642,2,
35648,3466532,4119,9482221,2,
35538,3374575,3844,9544349,2,
35345,3355400,4281,9590494,2,
34240,3323437,4864,9665988,2,
32286,3314560,4240,9421910,2,
30744,3299268,3728,9469074,2,
34538,3389970,5071,9816450,2,
36190,3431702,4470,9737631,2,
36248,3499211,4460,9726985,2,
37514,3571418,4073,9711930,2,
34102,3442973,5059,9543024,2,
33496,3361324,4661,9585330,2,
32240,3314163,5229,9701288,2,
35244,3422645,5522,9699514,2,
36217,3406866,3986,9713379,2,
36849,3361295,3411,9708289,2,
35390,3444631,4358,9532662,2,
35196,3436975,3706,9635470,2,
37263,3284277,4596,9500253,2,
33518,3293136,4655,9566901,2,
35125,3368973,4069,9544673,2,
36245,3343723,3600,9592577,2,
36436,3336374,3977,9518111,2,
33604,3342575,4644,9555908,2,
33278,3376806,5006,9594188,2,
32991,3308498,3800,9492058,2,
34264,3271780,4534,9565679,2,
36589,3277449,4751,9514177,2,
35977,3393803,3922,9438365,2,
37482,3386635,4489,9476465,2,
34990,3261371,4818,9363701,2,
31356,3242855,3605,9358056,2,
31176,3259754,3660,9379350,2,
35642,3306336,4696,9474777,2,
37610,3275823,4060,9484311,2,
37068,3348926,5249,9367108,2,
35546,3361219,4423,9306226,2,
33841,3282598,4667,9432233,2,
30911,3221742,3911,9363806,2,
33275,3081290,4837,9340394,2,
35003,3182958,4717,9319500,2,
35247,3279603,4935,9352079,2,
35673,3576554,5069,9323522,2,
34916,3278938,4028,9291357,2,
34139,3156416,5049,9428604,2,
31066,3082286,3832,9264886,2,
32775,3182950,4939,9163743,2,
36737,3222136,4588,9187633,2,
34816,3195370,3625,9203836,2,
35250,3306790,3635,9359560,2,
35112,3123233,4205,9521960,2,
32730,3123516,5530,9156743,2,
31478,3139894,4594,9120232,2,
32914,3185539,4904,9145858,2,
36722,3217025,4148,9142165,2,
35002,3150907,4622,9158326,2,
34440,3211533,4207,9097317,2,
34872,3111084,5035,9128793,2,
32742,3055972,4764,9078978,2,
31788,3063052,4355,9124271,2,
35178,3047258,5210,9118129,2,
34504,2891883,3910,8359412,2,
32972,2794883,4568,8467763,2,
34248,2783907,5982,8647158,2,
34893,3082136,5165,9059072,2,
