
fl_pl=,1
mode1:
set up=, 333553860
mode1_loop
nds_td0 and nds_td_rem set up,indipendent set search,sum[i] calculation,star_to_mesh,nodes, per_node
18000362,60747885,13470881,15170573,66,
19603317,76162589,9143044,12477979,62,
21913197,118263453,9429071,9412802,62,
28512432,150508922,10691731,10943801,58,
24593217,112221812,7832421,10958601,59,
24049371,73235865,8675529,10570526,62,
23830793,68009523,11504452,20033221,62,
27459964,72302966,12957827,13023404,60,
20553932,95255688,12682436,4454352,58,
21995488,84280081,13233489,13735516,59,
27078154,83718432,13597140,16814874,54,
26191124,92084664,10532278,10782755,54,
19734468,100612890,4414014,6088125,55,
21472393,108443109,12047942,8219327,51,
27472367,114849417,16713071,8947633,51,
25528722,102684406,7812089,4197976,51,
27640088,105667004,10563703,14359810,50,
27150578,105130218,16682564,9783654,52,
34628463,118871307,14319030,13318753,51,
32789102,105553645,7405747,3852296,51,
28956132,107214989,11232779,15822273,50,
28793226,83372753,10016360,14699189,51,
24997315,56763140,4958441,5684623,51,
28595681,59438291,6513701,5746882,51,
22315799,75342461,6002120,3989040,50,
21000101,84302922,14479754,7159814,50,
22330414,65176082,6229894,10279782,48,
29057890,79123456,5408109,4923237,42,
33952067,94038282,12280918,9103101,44,
24253752,92462105,3607558,8337781,43,
24385387,66510180,7358356,6211867,43,
26961548,83264359,3689728,4817963,43,
40618282,125038491,5456492,7987082,42,
32169075,48520562,4255465,7328842,42,
28153806,96750852,709024,5374531,42,
33805745,94905442,2697488,4357086,43,
24362672,117249831,5053404,4428670,43,
24441511,103936784,5596153,3456399,43,
25212262,96962864,4900040,3059721,43,
23999194,128080472,9704662,4408213,43,
27480842,130813203,7388137,3157203,41,
25543625,126040211,5149929,6978234,39,
24628463,97189804,372031,4655781,39,
34818258,106815068,5222491,3152055,39,
26130015,64231969,3018370,4836009,39,
25268431,69205496,3866877,4894591,39,
23914119,72536576,4466820,6242067,37,
24817854,86596325,3618086,8368368,37,
24893532,63764549,4589247,3950335,37,
24695227,81505282,719037,5515937,37,
25396789,67907050,5004142,4999257,37,
26151692,49160908,1711453,4217240,37,
32799481,63676363,3539014,3561194,37,
24880864,69772842,5839464,5274459,37,
27724988,68277395,5874203,5477416,37,
24692324,97985662,5436750,10562797,37,
26743604,95303371,5866603,6810201,37,
27291500,92146003,4882744,7131102,36,
27307941,71659974,5607298,4766965,36,
29605429,66916546,5121437,3809507,36,
29327035,98572856,1226098,12840436,37,
30929905,131942918,7103947,10639584,38,
30725068,127075224,7351667,5061550,38,
26560099,131230381,5791741,10714256,33,
27712148,129362680,5653567,5523657,33,
22289381,123338841,3333066,6388596,35,
28339839,158959841,1214925,5755723,31,
35270500,153933288,5000750,6427293,31,
23745655,73670058,2420563,7227620,31,
43900191,113832719,612952,5598261,32,
28717642,168915036,4887249,5272703,30,
31215073,136794983,3337724,5507101,32,
33177132,106450342,511785,9178701,28,
35374809,131065642,7295323,5923889,30,
28839714,136785105,5332115,7519473,30,
31745380,157084519,4117778,7566163,30,
32817879,142191666,2661835,16861770,28,
33138323,97419272,4249027,7670709,28,
33064222,81885681,4554593,7912609,28,
36409416,102924333,3388192,8082417,28,
26027093,147356145,4253496,6298910,30,
41087004,169018915,5642189,5189392,30,
30551855,166922405,4744575,6629788,31,
42060391,172703472,539856,4278851,31,
42072932,171352906,563106,4441415,31,
44730460,180459225,576627,5778535,31,
42433195,141793772,5506658,5610746,30,
25675600,102255106,3292597,4933203,31,
22504362,74255930,929065,6949613,29,
22983318,51450630,1204598,5657082,29,
25831621,148726789,692638,5225441,29,
23562260,90603779,458266,14314612,26,
27894612,132212138,457538,17450440,27,
28453022,98990504,6972961,13222943,27,
23224476,106914365,2974718,6846015,27,
27630676,130662818,4223714,8399879,27,
24700195,103522482,502125,9260064,27,
34965385,192590012,6420765,9584623,27,
36454168,216586387,7039665,10065234,27,
25848326,233172606,3715872,7912058,27,
29496803,232610637,568347,10602270,25,
38270312,118373200,10516449,8163491,25,
33312039,122779479,5685712,8779183,25,
32395374,107271076,6501017,6512303,24,
30099959,100760716,3856385,6144771,24,
26237193,106006173,3825532,10898016,24,
28597841,104352896,3571106,21148069,25,
28231817,115629317,4760834,7921111,24,
26500987,94470051,2775774,7875217,24,
26750000,117308859,5794106,10387627,24,
37353572,103481683,6600300,8028153,25,
36769462,125113223,4643658,13373580,24,
27473967,128697477,5537304,8849580,24,
28969548,93205277,4625821,10743786,24,
28794869,100515390,4135703,10936243,24,
26798038,107524202,4814523,8025335,24,
25010005,106466065,4791530,7037044,24,
24741807,92235767,2231861,6408779,22,
22362678,118052038,4882436,5985419,22,
31184722,117602766,2249942,7187611,22,
28915408,107995149,5354475,5838774,22,
24963324,100506225,4713400,7375099,22,
29135715,124284770,3050568,13982106,21,
29954629,118892684,2296607,8287031,21,
35854568,124887655,4920906,17166135,21,
39340962,141445342,4881772,12652171,21,
34477001,141075628,2316106,11901962,19,
25763404,123739692,4258762,10770246,19,
32303012,146203449,4477199,9290985,19,
27352974,139071177,2253192,8809260,19,
31724044,148705635,2499704,10749241,19,
28243109,173272889,2174922,13713514,19,
31559182,105037821,3090894,15925944,19,
28189670,126265811,3971823,10988586,19,
25757702,131293462,3068726,13461810,19,
34871148,155320270,2634568,13426389,19,
31689574,126169860,3201218,9980458,19,
26116632,116837013,1702203,11433612,19,
26809921,121503080,2605760,7892436,19,
33718992,91048731,2659372,7431709,20,
25507555,106546206,1912481,6783586,20,
25949107,122031733,6139438,8186154,20,
28792764,95380678,2065544,9662733,19,
23568510,92015856,1998943,11127377,19,
24290652,102634415,11967,25215698,19,
26498926,107609596,17830,17729149,19,
25274744,109005563,11336,16288850,19,
26727752,109452265,11735,13626563,19,
25496091,112679776,13302,13654398,19,
30353108,112283256,14242,9877913,19,
24329695,137892807,27886,12900284,20,
24772539,156758627,14358,17499616,20,
28442226,183259275,12595,9382667,20,
27729275,97293389,15082,9772757,22,
23828826,92497588,68434,8332048,21,
23878798,106041024,15156,8171250,21,
27287902,87645597,19565,7631764,20,
28800363,79842420,16207,7880996,20,
27891540,111553947,45098,20126522,20,
26678835,103799058,21951,14883663,20,
25800341,88235062,13246,11163832,20,
24384253,94575179,21818,12465441,20,
27504959,74971342,13549,10705323,19,
27963520,80644913,64726,13309209,19,
29122281,137970088,101638,13386839,19,
29616525,98330849,14503,13992216,19,
29335403,96948532,14453,13139350,19,
24829266,88924587,17654,10474663,19,
23913920,104472520,23755,12154190,19,
24264790,80066929,16015,11282310,19,
23901403,94302355,13254,10505649,19,
23547604,95301184,11680,9986078,19,
23910794,76757223,12573,9657008,19,
23470608,74193799,14473,9910515,19,
25138189,111237253,12908,10100860,19,
25943058,87263401,12823,9823381,19,
34628496,114282141,108829,21244383,17,
29914749,110080060,13855,12680534,17,
29639949,96691185,104791,34140658,16,
33370528,90091957,11908,18209459,16,
27111131,86276005,13862,14895600,16,
25795186,81921314,11362,9975702,18,
26628895,76423717,18869,11649455,18,
25925595,88949907,38220,15019046,18,
29731583,81972194,12152,10285755,17,
23962912,95376657,40535,17045195,17,
25453633,107731181,81859,19189885,17,
25523181,112369194,68883,17112960,17,
30547081,82190580,13081,10411437,17,
32066558,84756682,13881,15255170,17,
29160413,97402064,77737,21518681,17,
27704859,102811326,94272,19478021,17,
25690943,127270888,13991,13923477,17,
28444981,96543683,11030,10803594,17,
24508341,90843980,12886,11054944,17,
24088282,102940289,11405,18427519,17,
26477078,85347488,14182,10821228,17,
23721199,103517017,13761,16123557,17,
30729092,116684538,13361,15405446,17,
25424618,108916477,75676,34073287,15,
32783530,79006048,11744,15333801,15,
33634944,98328044,12050,13882918,15,
30716484,108598841,146504,22762068,17,
31277118,103385674,72409,21075785,13,
30683096,106604000,12587,11472161,13,
34333967,96260426,10670,10235747,13,
25459174,102928989,11256,10382252,13,
29837276,105798110,10749,16815844,13,
30532855,97324049,13471,14059787,13,
24826960,101510708,10831,10053674,13,
29404299,98354919,13080,10087299,13,
24194811,97670555,13894,10212186,13,
24142617,98906687,11278,10283316,13,
28418560,104868126,12935,10029821,13,
25300744,94291865,9676,19901717,13,
27603613,107251968,16911,15073890,13,
26035753,101535557,4797401,12491437,12,
33558170,98668553,4884948,16745211,12,
25142036,112502074,4777839,12371531,12,
24050694,100575570,4941557,17979139,12,
27543596,101588063,4920174,18501871,12,
26397416,96617093,4859027,19335044,14,
27598531,88841973,4747099,23494708,14,
37089711,111285194,66303,16094313,13,
38943390,119284662,10414,17064002,13,
36576919,151666739,272470,24165273,13,
39010878,149462832,3999893,12642601,13,
34558742,147591445,1178214,12854450,13,
29191364,134124575,4998199,14329089,13,
30312656,149427462,4759658,13029417,13,
26743862,111226499,4929972,12007957,13,
29024840,98095133,68197,14152003,13,
27939704,99587728,4951076,12098924,13,
27730582,83912718,4699214,11697143,13,
26121626,95520064,5029637,15559294,13,
37661920,110998085,4895771,11579288,13,
32134527,111973853,5173653,16395718,13,
25712246,104302898,237040,11788673,12,
35695290,98079936,10581,9502422,14,
35007563,89371971,11037,8857143,13,
27170873,106808383,60708,12791041,13,
28085104,112746410,4873454,9861082,13,
29135203,108227926,4944171,12691569,13,
33168616,134474312,216953,13173309,13,
33266175,143130153,4834583,12739671,13,
39913856,111445115,4928155,12897144,13,
32727798,88798585,21106,16169393,13,
27518005,80798808,72425,11366966,13,
28071222,92661226,55461,21738221,13,
29249173,83211278,51407,12628783,13,
24482191,84170156,11026,11845784,13,
25318247,86129045,10014,13377806,13,
25017857,87693030,10611,18768492,13,
25849395,75316427,4869300,17627788,12,
26427827,75636485,4939646,19952611,12,
30806413,113674275,5298815,16377296,12,
27631859,127272407,5240262,22428052,12,
41370778,102650737,5010612,12571708,12,
29557826,89758788,4672887,19177740,12,
33369089,81330524,4967475,16832429,12,
30449111,90285079,4803936,11209043,12,
30097130,98277243,4873183,12389191,12,
30744437,106875325,223957,12669355,12,
35588787,89569253,4965743,12135137,12,
31515782,113982582,3819871,13015914,11,
31324793,93699098,213924,12522346,11,
29194272,94070340,4997098,13242828,11,
23285210,85179123,4937651,12802642,11,
31839216,112828124,4889357,22622691,11,
26800572,110152947,221126,18440431,11,
35872216,93211804,4776100,15488953,11,
29505892,71699340,4818155,16682517,11,
25758010,72685910,4917787,11756135,11,
26775646,124200907,26430,17567189,13,
28284251,103053633,11511,12411850,13,
25589554,106054656,12216,11831360,13,
24853239,103426144,11414,11779485,13,
28433390,78816401,4810308,29373814,10,
29082920,82137016,4793719,24435911,10,
35324321,75152986,4909115,16511362,10,
29050332,81538317,4720918,18965793,10,
24095810,85659373,267386,16206365,10,
31577856,82150577,4781877,16513305,10,
43227075,130314144,22455,16950318,11,
49979797,175292998,29623,19955704,12,
27060007,107098545,11748,16103727,12,
32698936,101369457,16354,14923028,12,
26837321,120262002,9147,15708813,12,
43073708,189454917,13426,14779431,12,
32401708,92894027,24768,14978522,12,
35018115,92528688,11964,15448952,12,
28727899,97230707,11739,14629770,12,
25135933,102499622,14425,14525600,12,
26260319,97447871,10774,14718998,12,
27693086,111347649,10620,21393847,12,
25011958,96012386,10673,14497927,12,
32572875,95761603,12327,14241850,12,
28755060,106194839,16702,14606555,12,
29869342,110023970,12208,19521419,12,
31455816,103103441,11876,14119400,12,
32146506,113682302,12219,14040589,12,
40777506,86086308,82632,24522718,10,
43430185,90088528,21908,14161214,10,
27866279,88661800,14277,21472441,10,
28038256,115281606,11854,24102655,10,
43421056,89587414,14552,28699927,10,
29838598,121186988,11449,29355992,10,
30816657,90655659,10870,18446681,10,
27935991,97220248,9730,25637260,10,
24090113,90355286,13913,19243165,10,
24789753,100631287,11863,27065065,10,
28739392,96977677,12355,28003881,10,
29820361,91528355,12713,20253227,10,
35628054,84347141,10767,19887296,10,
34714346,93354152,11599,23444431,10,
27017933,101164289,9920,26885241,10,
34785015,90987453,12819,16660232,10,
29271747,111199875,16848,45393299,11,
45259469,94602240,12109,50465937,11,
33806752,109530317,20651,30647850,11,
31742043,101688197,11473,20812158,11,
27370875,93009390,13195,20111003,11,
28800061,92107968,11832,19838050,11,
29188993,95428381,11993,20645409,11,
33679978,78639157,28975,20639998,10,
27170823,83985139,11729,21485066,10,
29268416,82858281,14437,19850758,10,
27213831,85165477,11521,19168898,10,
29003431,85978827,11843,31309702,10,
28517515,82557764,15307,19323763,10,
25714208,83275322,8759,19378873,10,
27230914,82882368,11710,21849237,10,
26932158,88619003,10678,22456378,10,
27408765,95021547,11166,19582723,10,
29377107,87110802,11808,19000720,10,
32198562,75435062,10982,19597572,10,
50797286,169055252,9932,19082814,10,
35261893,78556730,11128,18967976,10,
28291412,112233357,11269,20242190,10,
30067827,127839865,11967,35538709,10,
36785344,85746207,10572,18731698,10,
34547511,81499443,27970,18899764,10,
48954650,86967532,10068,19024058,10,
34333176,83889611,12178,19313195,10,
26176068,78251746,14574,18457874,10,
30429728,79966997,10877,20867078,10,
33138583,79873703,12430,19031339,10,
29949902,87731008,10196,19417194,10,
28509054,80119529,14682,30705614,10,
29800561,85619931,10497,18861101,10,
41240401,78815652,9830,18679333,10,
36632946,78760709,24996,33456193,10,
28444020,80118728,11636,22564296,10,
33883125,77534357,9355,18806062,10,
42983017,80557574,10088,18149433,10,
36862668,90835917,53025,19165935,10,
35510362,75922865,13036,42564447,9,
28083125,67581531,9874,25522758,9,
29952404,70247574,10360,23932514,9,
33006049,84994702,9042,31842572,9,
23887336,85794330,96290,23909349,10,
35742345,80417342,21038,33068652,9,
29532461,80805540,17292,30679615,9,
44188622,72927131,12477,18739944,9,
26867439,81191073,12413,31208439,9,
42427435,80786531,11006,19422122,9,
31778521,74869677,13025,19253150,9,
31852947,78509544,13170,24847444,9,
30290358,79155658,8995,19497115,9,
41980212,75758954,12206,18639358,9,
30591997,77338945,15056,18537375,9,
30216940,75973683,15039,18722746,9,
28449451,81159685,12043,19198605,9,
35200288,77959786,11651,18426614,9,
31709664,74361357,22904,19294572,9,
39749816,80545457,12343,33896992,9,
39328769,89751584,14226,18573035,9,
27497652,76596326,12838,18574841,9,
31982129,72239901,11223,18861132,9,
32250179,78221496,13291,18573052,9,
27640382,97609179,14705,22384590,9,
35879588,76616711,10125,18368873,9,
33093633,72826850,10590,18896897,9,
38126766,84874857,12593,23348439,9,
29688632,103351560,13886,18434721,9,
27217660,79343704,12877,28627801,9,
31118044,111992484,21868,18125422,9,
33354580,87776990,12839,18315577,9,
38877582,98503603,15632,26298220,9,
38070656,96969497,12633,18366486,9,
33904327,84528558,11796,27608892,9,
28781214,101334029,14613,27373865,9,
33418764,100349583,31381,18460739,9,
33780254,79707142,11964,18710834,9,
35746639,73791680,12490,30582770,9,
29187933,78044333,10426,18128676,9,
32519106,72688618,18657,17855166,9,
28864354,72675312,10996,23030534,9,
35764407,77619422,20560,21034985,9,
27945736,66572863,10256,17805025,9,
32198951,87578917,13442,26175909,9,
27095915,68226480,23826,17790392,9,
27946643,71738003,10326,24823116,9,
44130096,68371027,21280,20484972,9,
28008765,73201085,11805,18057218,9,
28866440,74722468,9308,17858144,9,
24933910,66056625,11569,17626593,9,
25844897,92448741,113637,29513741,10,
32564915,86355300,13605,19818909,10,
34399643,89203019,13480,23255866,10,
34183416,76739582,12965,33195154,10,
32339545,101523486,11844,22400967,10,
26104824,109776902,11807,19348695,10,
38296702,91418810,10762,21632196,10,
40669436,83510356,11764,19699202,10,
28704171,86842497,12029,20490447,10,
27643324,83109729,12070,19009726,10,
32923312,61978087,12422,24331388,9,
25230829,66162609,10785,29047829,9,
25730260,67547408,12498,21416766,9,
26033238,66137818,12437,20932013,9,
26076293,73844814,84231,20900437,9,
27952748,71608295,16443,20657058,9,
33502486,68221646,12072,22350686,9,
32261988,67253109,13881,20783007,9,
28908270,70429522,13016,20209915,9,
32592915,60731276,12243,20751351,9,
30795860,77195513,15205,23090598,9,
48271633,67273095,15159,20363087,9,
27100744,67314722,13057,20485358,9,
26563525,98045088,13114,20199019,9,
35402023,55299316,12730,20377419,9,
32721902,59629719,10485,20687061,9,
25744276,72101128,11898,22792593,9,
28199576,70115920,10093,23492376,9,
26687631,65848808,10947,20814168,9,
27730236,63128919,14609,24332535,9,
41536155,63739840,15911,29249326,9,
29753346,78553490,11567,23727165,9,
33847745,73749628,11983,20866327,9,
27165161,65168429,10299,20757095,9,
33108274,64026452,12504,32572523,9,
29932276,118695825,12146,30253713,9,
50494734,153137679,12822,19489490,9,
29117093,66956597,14653,20604998,9,
44465199,63869437,15116,31835984,9,
34069730,91717076,12956,20163788,9,
34713238,68945120,11853,31377439,9,
27066088,65037174,20908,33401811,9,
29039856,67246863,14419,43401961,9,
29860345,99211094,12461,31764309,9,
28203324,69462864,12978,32354877,9,
37678204,65596359,10986,32511616,9,
29413371,66619775,12139,25160892,9,
32368411,64359249,10781,20391926,9,
25938667,66009907,11708,35098007,9,
33313562,58345804,10566,25021505,9,
31779708,69660112,83392,20159117,9,
37018347,68584133,13409,20405525,8,
33508797,66108464,23602,34537238,8,
35142724,59658802,11159,32939399,8,
38113312,66504463,13252,20192737,8,
30377425,93416079,16411,21479711,8,
25036840,54634960,12978,28581695,8,
31515679,64968426,13745,30484117,8,
27712681,54145898,142645,30770798,8,
28800576,55887526,13492,20172947,8,
25822062,60854595,12006,22430085,8,
32793551,49996298,15410,30213269,8,
38005304,54570379,14032,32072365,8,
28618020,64683383,11841,23681535,8,
33329333,55669460,12290,33551941,8,
31163820,108966565,16311,21859510,8,
30017741,106257403,2696171,32118020,8,
30738784,98161543,13579,34178830,8,
36540612,106671809,111045,45549609,8,
48625933,75436317,11617,21311545,8,
43695809,87917513,10546,20650973,8,
30631388,99104821,12493,31089807,8,
35322382,67410158,18069,39354643,8,
32769828,62564469,12923,20152958,8,
29536625,92558587,10885,32738481,8,
37789921,57867000,15064,36760547,8,
33685288,76258999,20744,28777052,8,
26546428,57155282,11357,36417645,8,
47925947,50876767,12849,36864480,8,
37123971,97875595,13663,32002624,8,
42008287,95898326,4847856,38577981,8,
33111665,83403018,14949,20639434,8,
30730890,96677466,2183258,24020881,8,
33739625,77655576,11938,72838691,7,
49155433,91785908,13648,36427188,7,
39294748,76931138,17669,41942117,7,
34583264,61582708,10884,26461722,7,
29561507,61082614,13179,24691097,7,
43501712,60429975,12554,24967307,7,
34908089,55322541,12750,39035558,7,
30818494,90303399,21748,24754154,7,
30595722,85331074,24564,31481069,7,
27123096,61465314,30204,26164229,7,
30010211,59891475,14938,24952102,7,
42423506,58605658,13088,35358372,7,
32240222,60494196,15248,24510005,7,
27843690,60505970,12982,30019737,7,
46316781,55516955,16511,24899665,7,
33561532,56043095,11229,43176677,7,
28895629,61528005,15738,24573566,7,
33980267,59704698,10838,24261109,7,
28272668,65309688,12728,24453641,7,
32033867,61409702,12865,24223781,7,
29296486,62817829,12009,24410151,7,
36114373,55143465,12128,24600209,7,
30300150,71511368,11862,24458807,7,
28380177,60460363,19920,24074397,7,
27570384,55021267,4787147,29710453,6,
41498763,54898662,4999286,23688134,6,
32028389,60060657,264002,30525706,6,
28639419,54699006,4783085,31762895,6,
28158458,55290891,4854771,39120354,6,
34001993,54960332,4891588,31844260,6,
30712411,58353033,4727839,45169554,6,
31179491,55088164,4778324,34744127,6,
27617724,54715644,4876734,34778653,6,
32559587,55498797,4958559,25325809,6,
28240016,58638769,4893354,40126197,6,
36046348,55876097,4739873,24072801,6,
26115799,55417194,4862773,27200458,6,
28020966,55667551,4756877,39690857,6,
30670768,55990282,4828122,23926672,6,
30393624,55475807,4796423,25761158,6,
32034366,60469295,221913,35961312,6,
30419363,57390211,4688860,37125366,6,
45319338,65850542,4750549,31332320,6,
36819984,57042386,4854782,28324384,6,
38803124,58397605,5246671,34009130,6,
29258939,59761692,4710654,31644049,6,
50128637,93205416,4864707,24967102,6,
57389407,94004243,4819331,23810464,6,
27776075,56489287,4942231,33616341,6,
30895672,56953773,4799852,30835145,6,
26434545,61112751,203038,30072076,6,
33722817,56040808,4636379,24138678,6,
34549817,52769913,4918040,23330718,6,
37479136,54508590,4962055,24831469,6,
33932723,61087618,4781225,29139945,6,
37313701,50572255,4963472,23428418,6,
32870425,52051167,4915052,23392879,6,
26816339,55920544,4794614,23587721,6,
26628303,60696425,4949804,23353707,6,
32711375,52947165,5077932,23299603,6,
40453304,63578779,4887031,23297637,6,
30556322,56047994,4927831,23234026,6,
34166008,73127315,4800992,24759448,6,
35911267,64931182,5100907,23404985,6,
32861356,60172671,5051480,34410429,6,
34889395,52158540,4758482,31048504,6,
37709997,68924013,188038,23340584,6,
24578891,61441434,4947500,24527826,6,
32410996,56647930,4911307,25054911,6,
29942828,60396725,4865442,29655759,6,
29325382,56571866,4873623,24605842,6,
27088992,55047247,4788694,23263640,6,
27073680,60619945,305037,29031180,6,
29175067,56204622,4934161,22977109,6,
30285104,55445289,4819921,22984742,6,
39539054,55279007,4831261,23126818,6,
27481504,56735471,4834134,23096764,6,
44520456,52178461,4817732,23782687,6,
33605885,68767825,4916753,24242282,6,
46114114,83620772,188792,25061881,6,
36335270,62247440,4956698,22969101,6,
33675747,65383912,237475,24976699,6,
31693260,83093537,2838072,29197472,6,
30992603,61899551,4969985,23979290,6,
29129300,61565538,4820654,24199460,6,
33690163,74947470,4866739,25282116,6,
36434726,61136941,5013180,23840553,6,
30160304,62188251,4927611,34049591,6,
39258444,67236320,4701712,24603353,6,
34357015,61655941,4685824,29758775,6,
31812101,75179015,4774313,24356052,6,
32768436,61210745,4967103,23323955,6,
33807371,73151911,4968605,75249658,7,
29259532,55976020,14724,56548970,7,
55153988,51286331,20813,40007640,7,
36330616,62197419,13303,40291402,7,
29493020,51289181,13557,39589177,7,
40726186,50640382,138264,50233010,7,
32361777,54707263,19068,79999674,7,
34752203,53649609,14081,40551961,7,
33974991,47422300,28710,41910952,7,
28185673,59274572,55453,49185491,7,
30830134,51954370,13556,39720009,7,
27730674,63305861,12455,42542241,7,
37759907,53925716,33234,40813677,7,
28928381,51705792,15159,39724949,7,
30582843,57411548,19495,39801075,7,
32001784,51614715,14690,39466275,7,
30144807,64580713,19208,39141372,7,
28859557,51529506,14995,39316527,7,
31444607,52674801,15499,39892605,7,
27315774,51591480,14413,39152734,7,
29409999,51366558,15777,40211048,7,
38505843,57237815,13322,39004679,7,
26191746,51941720,10883,66059919,7,
36961182,48607842,16791,39957848,7,
29747156,51141675,12475,39225363,7,
28150915,51614149,13414,63136503,7,
27947681,58143898,14255,48598278,7,
31002926,50844172,15550,49287184,7,
33650243,57177180,15722,39594938,7,
29423335,50721927,14299,39148240,7,
25840843,56081541,4706117,51371089,6,
33077749,57019273,5030271,39093613,6,
35061418,52161955,4600456,48293429,6,
43667257,58176631,4908175,39273857,6,
29563591,51649541,13868,44179075,7,
27795554,50725457,12298,39568639,7,
28798400,56014186,135552,39991867,7,
28089549,50318458,13955,39229594,7,
31187353,52696202,28500,41407638,7,
30505059,69432515,12085,39340594,7,
41593750,62375853,4846390,40044107,6,
37061761,59608436,4763605,39072778,6,
31214116,59583553,4884061,44179228,6,
26596631,58042196,4777475,38979554,6,
29045395,58986851,4951789,38912029,6,
45814219,66323203,4749794,38690776,6,
34520926,53054591,4738180,39447712,6,
30290724,55776105,4727750,38806444,6,
34295274,63511913,260532,38987124,6,
28964061,57421570,4772577,38826012,6,
39620336,79832836,13792,38399306,7,
52881881,105045834,18699,38741066,7,
49150884,121489431,4520913,61177697,7,
47046015,119107032,14747,41982199,7,
33542153,52589786,26414,38556670,7,
30352939,55826212,106939,38726701,7,
29924664,50785867,12639,62800372,7,
40671836,47911279,13308,54920098,7,
40522614,50055043,15527,37872179,7,
33746129,50524555,12585,37988869,7,
37737250,44740533,12892,37862536,7,
29430577,50491695,16804,37807708,7,
26879025,52911723,4735191,38034247,6,
36258021,50689827,4895305,38230635,6,
31572393,55173425,4824683,38399818,5,
42898127,53589654,4875985,37890953,5,
27021883,54660088,4906317,37832897,5,
32567396,56231515,4742613,38273009,5,
35462120,44486324,4777798,38099130,5,
30143716,50248320,19882,37490911,6,
34466857,44708570,13927,37903410,6,
36233299,50234229,26438,43262540,6,
30294164,44186046,14314,42884357,6,
34174952,50689160,14349,60983015,6,
27432031,42235697,21469,48300782,6,
31026423,43992129,28428,40783500,6,
33148849,52919413,12330,39910645,6,
26386224,66870021,44676,45202651,6,
27399472,62363753,19091,39221559,6,
26106146,55332934,18543,59593813,6,
36263258,71920477,50686,40825089,6,
38422722,59895186,13275,40471793,6,
33001450,69251116,16957,63631489,6,
32651480,70689460,68863,42472188,6,
37501547,65384310,13809,63096467,6,
28186747,67942954,16656,48632919,6,
36468469,72918152,58025,56316693,6,
