
fl_pl=,0
mode1:
set up=, 65355539
mode1_loop
nds_td0 and nds_td_rem set up,indipendent set search,sum[i] calculation,star_to_mesh,nodes, per_node
330638,12110366,27668,34113960,21,
313082,12032821,23725,33140686,20,
290291,11674164,27660,33063556,20,
307525,12965990,27081,36201484,20,
330338,12794507,26035,35280813,20,
320944,50026133,80186,61265297,20,
326011,11802060,26724,35691763,20,
312543,12462018,28606,38702325,19,
331745,12966510,27129,38797583,19,
312652,12266216,29722,36826342,19,
308648,12114382,28943,36390739,19,
314302,11959950,27671,36050719,19,
328221,12159430,29094,36068085,19,
319754,11963212,25257,35862912,19,
331341,12007435,25582,35964124,19,
330738,12094613,28658,35435982,19,
320481,12090110,30874,35242430,19,
283227,11995770,27054,35050054,19,
315417,11850729,28760,34971746,19,
316251,11896312,27595,34646250,19,
328335,11977098,28567,34514515,19,
322562,21570973,27179,50428398,17,
195260,15027972,24546,41569309,17,
166955,17631543,27305,53977744,16,
185928,15278835,24501,47502809,16,
174804,15262454,23981,44768999,16,
181139,11965580,26870,32060640,18,
158824,11453303,24364,31405719,18,
166372,11351901,22860,31424223,18,
167781,11840137,25422,36128472,17,
180421,12250259,25824,37017929,17,
175834,12267957,24886,33447071,17,
168722,12158781,22713,33507548,17,
174884,12171877,23595,33729097,17,
172429,12229739,22665,33304711,17,
178422,14314161,27720,43155327,17,
196475,14662067,25452,42206528,17,
187870,14677625,24918,40464106,17,
184047,14335271,22181,40184106,17,
175107,14273375,23960,39979057,17,
184749,14288750,23021,41331091,17,
182588,14357447,25479,39980766,17,
189015,14221451,24362,39727106,17,
182343,14235989,24335,42738072,17,
192670,15371969,40423,63786691,15,
187174,14907029,23143,42818437,15,
192325,14661243,22948,41545780,15,
181410,15059710,38454,51213211,17,
195234,16189392,51369,58986356,13,
181887,15700952,36027,66257111,13,
191601,14090819,21994,40635660,13,
186066,14192101,21213,40738004,13,
198004,14201655,20719,52902435,13,
356309,17750749,29110,59539996,13,
367601,17610671,28256,50802189,13,
318352,14048664,24099,46341284,13,
330657,14177344,23660,42043866,13,
327703,14153748,24089,41617249,13,
326756,14093332,21893,41633982,13,
308984,14439850,26296,51023375,13,
330212,14921821,25905,47122995,13,
299487,15515494,24066,48687569,12,
305194,15849596,23043,58542368,12,
319734,16160364,21432,48207976,12,
321077,15964350,22171,47187348,12,
318924,16065060,22018,47203777,12,
325167,17058954,31056,50047564,14,
317976,15446393,23639,45875598,14,
334870,15242352,22819,46204888,13,
326070,26687972,58959,72767741,13,
326961,26826190,58495,71725082,13,
324013,16734089,27533,62114668,13,
331758,17448524,27069,55294992,13,
326750,16929049,26874,50563938,13,
337665,19843538,62577,74139696,13,
326141,16806201,24687,50053171,13,
326024,15627490,41329,47607679,13,
324394,17519645,40403,53991986,13,
327802,14830534,23862,44994625,13,
321398,14657354,27212,44902925,13,
331888,14819721,22582,47690530,13,
1091693,15189926,22365,43785411,13,
546782,15282202,20649,47383992,12,
185542,10614775,17971,32661885,14,
175419,10550352,20179,31985476,13,
185289,9808751,19168,30201381,13,
185256,11687474,22856,36348666,13,
184372,12143642,20621,37790270,13,
180304,12182213,19040,36771290,13,
174625,12111680,20693,36379176,13,
178292,12095151,18550,36269893,13,
176868,13542663,34300,46654001,13,
187062,13829311,24120,40691255,13,
178022,13177361,23788,39829484,13,
180012,13043121,17847,39345072,13,
181103,13977904,21505,41756484,13,
183256,13806757,22244,41014182,13,
181605,13839691,23591,41025193,13,
191198,14480728,22693,50097353,12,
184765,14924824,21153,47622468,12,
185126,15002353,26336,44014159,12,
168461,15198666,23104,69496938,12,
188232,15103868,22277,45219288,12,
178506,14159524,23070,42946895,12,
131360,13779575,18473,41705546,12,
83596,13448515,17625,41030191,12,
80824,13201490,22617,40830158,12,
85709,12946696,19812,40497430,12,
86357,13004695,20092,41057462,12,
114113,12586110,17695,40319871,11,
124223,12356258,18785,39268216,11,
127720,15868849,27603,53102519,11,
154843,12469256,17470,38925697,11,
135630,12498244,19364,39086709,11,
133676,11877756,17001,37213178,11,
132635,11566453,19479,36499360,11,
152736,11600381,21556,36858169,11,
130196,12366606,18923,39274649,11,
148600,22688950,35883,62455383,13,
160568,14523965,20713,46561353,13,
152072,14511261,20061,49352909,13,
156613,17245628,18686,52165858,13,
155459,14317245,33234,55945421,10,
158448,14557765,19093,52172930,10,
155850,14386897,18183,46536967,10,
148973,14532087,17844,46003127,10,
150093,14970264,19194,52296005,10,
160652,15243910,18000,49046217,10,
165612,14656441,38766,49134242,11,
156428,15275197,21501,51771144,12,
161032,15299557,20498,48710926,12,
180271,15122696,19370,48231793,12,
158124,15143604,21424,48271190,12,
157731,15107499,20508,47876742,12,
156759,15216949,18699,47332638,12,
153822,14968490,20599,47168718,12,
159217,15104750,18472,47795303,12,
167708,15526613,21564,47796511,12,
172469,15432792,23129,47683601,12,
171093,15403069,19288,47530142,12,
170911,15530926,20464,47441629,12,
165780,19251388,20721,47858179,12,
171964,15507986,22651,47150983,12,
176761,15420917,21073,46918764,12,
165351,15232178,23183,46828670,12,
158157,15237668,20032,46548155,12,
161095,18659656,32630,56004921,10,
176221,16179487,20022,50576222,10,
169679,16125667,20669,50100511,10,
166665,16411575,20306,61128703,10,
171806,17645093,21160,62453502,10,
174623,17833403,20315,62864394,10,
171177,18360604,27735,59459024,10,
190910,19810464,24762,59387318,10,
180938,18287968,19005,59763211,10,
194539,18306530,21014,57223205,10,
158913,17494074,19282,55027203,10,
143322,17133573,19952,54948905,10,
177416,17387786,21251,54128956,10,
145150,17252911,20359,53829512,10,
141941,17063116,20364,53779019,10,
147006,16977324,20205,58033834,10,
151665,17566960,19205,65457344,11,
161545,17756083,21341,66523377,11,
161395,17870145,20395,55606699,11,
140336,17567857,23157,55597947,11,
144440,17987564,21261,56130379,11,
158972,17893597,20956,55636843,11,
167769,18215712,18345,55894016,11,
162301,17789361,22040,55012755,10,
163280,17903789,18584,54952555,10,
161184,19852701,18088,55177820,10,
166982,17603078,18224,56047062,10,
161410,17661110,19460,55460692,10,
171538,17908914,21348,55242994,10,
175226,17871039,20143,55143416,10,
176129,17923054,20665,55375068,10,
173212,17925534,19395,55189931,10,
173289,17618604,20659,55047757,10,
171237,17707876,20620,54765425,10,
172622,17779149,19944,54947359,10,
168633,19929968,19803,54717911,10,
182379,17846395,17439,54763334,10,
181543,17691938,20445,54517495,10,
177279,17745082,21303,54537640,10,
183646,18152189,17592,54400577,10,
179125,17710037,18964,54403875,10,
172594,17653311,20207,54074037,10,
171025,17497204,17750,54280753,10,
183311,18136655,20262,54196137,10,
179664,17689758,21280,54144985,10,
178103,17787701,20012,54006541,10,
183502,17812076,18795,53611349,10,
177445,18164964,23719,53900513,10,
182822,17571991,20158,57433966,10,
181385,17897185,17972,53578302,10,
179133,17703694,20071,53293555,10,
182531,17810046,18758,53518171,10,
181024,17575463,18316,53381374,10,
176370,17698042,25979,53471483,10,
180971,17497183,20902,53204192,10,
183202,15881077,17565,55770961,9,
180259,16072262,16212,53508765,9,
179606,16234548,20785,50147942,9,
184685,16069573,18190,49887308,9,
177830,15674266,18580,54303698,10,
183123,15201982,15631,49370205,9,
178350,15243319,16335,50204353,9,
173801,15221440,19100,47571768,9,
177110,15219068,16625,46767624,9,
170936,14658885,16664,46394243,9,
167685,14838820,18161,46378892,9,
176084,14919159,17110,46301999,9,
169014,14858764,16552,45862059,9,
165669,14971958,19355,45759964,9,
168809,14851913,16943,46408923,9,
176302,14786647,17055,46364728,9,
168248,15030034,17056,45999535,9,
150922,14556290,13597,45550960,9,
153781,14627777,16154,46152517,9,
180796,14921413,19487,46090326,9,
168900,14953166,15943,45478910,9,
167322,15017549,17559,45445424,9,
175608,15122232,18036,47940684,9,
175578,14616779,16707,49690283,9,
193536,15611563,17876,47352690,9,
182820,15017401,16637,45790070,9,
171952,14973462,15700,45309495,9,
167497,14563622,16721,45147134,9,
156420,14633728,17033,45332323,9,
188145,14631375,18350,45214420,9,
172254,14872174,15847,45263123,9,
183904,14566907,16018,44795756,9,
176186,14868060,17998,45064326,9,
177952,14544681,15897,45475871,9,
167631,14659198,17630,44238006,9,
163390,14512298,15111,44774827,9,
174223,14709180,14510,44265880,9,
163836,14540508,14501,43999764,9,
157382,16314960,17381,44025128,9,
161084,14504877,14977,44185888,9,
197792,14498989,16655,44125658,9,
174222,14112912,15093,43943183,9,
165127,14339414,13902,43804069,9,
154243,14192204,17113,43574989,9,
152776,14250875,17660,43478447,9,
172547,14300042,17090,43821417,9,
175772,14205717,16047,44463043,9,
165980,14422905,14517,43475076,9,
152409,14395693,17056,43400991,9,
154252,13970999,16419,43657258,9,
177685,14170751,16954,43200453,9,
173293,15328051,17305,47892775,10,
168994,15424412,17810,47076118,10,
177534,15575607,18448,46557410,10,
177307,17843904,19485,46481174,10,
168994,15464541,18114,46449632,10,
163757,15144569,16630,46794225,10,
177800,15164063,21022,46223198,10,
164903,15163525,17100,46369216,10,
163207,15071778,18234,45961720,10,
176651,15584451,18202,46170545,10,
175028,14552746,18161,47732990,9,
168907,14839725,18541,47846064,9,
170529,15138130,16063,45434106,9,
175672,15226285,15907,45487960,9,
165783,14825036,16529,44913650,9,
158529,14842879,16576,44959846,9,
157583,14589594,17340,45172879,9,
170486,14756912,18544,45085457,9,
172621,14596922,17105,45138496,9,
166284,14785076,32924,44772623,9,
153572,14618101,15085,44699785,9,
160191,14571471,16252,44997378,9,
177133,14546446,17461,45259738,9,
164713,14821811,14726,48174744,9,
165063,15886144,18516,49191281,9,
161778,14899554,19571,46900634,9,
178469,15420863,16941,46578788,9,
174063,15134971,14408,46105277,9,
169091,15168268,15698,45837986,9,
151511,14943466,14634,46045853,9,
154479,15142465,16683,45971113,9,
177710,15128607,17533,45568021,9,
168565,14887388,15792,46267535,9,
164368,15240890,18012,45918054,9,
176948,15276165,19125,45827142,9,
172773,14981561,13571,45495248,9,
168263,15108693,19404,45452501,9,
163166,14980847,16356,45162595,9,
174498,14997436,16297,45910828,9,
167678,15211913,18183,45422760,9,
174692,14894176,17118,45030805,9,
171003,14979809,16618,44958533,9,
168165,14832753,15627,45156251,9,
166721,15864939,17984,61685761,9,
180459,17298470,17720,55352040,9,
174205,17050944,19775,53555361,9,
176219,17150314,19427,53143599,9,
169292,17098400,17612,53295168,9,
178395,17223220,20480,52793620,9,
174066,16956492,15956,52476515,9,
183821,16944768,21019,52216961,9,
174561,16654818,16190,51224039,8,
178026,16393706,16551,51080502,8,
168228,16469417,18446,55158155,8,
179672,18094537,17155,54405087,8,
178582,17072987,17596,51949489,8,
169762,16370616,17968,50919470,8,
168792,16888266,18981,52409964,8,
180673,16676671,15159,51975159,8,
171856,16704136,15301,51580786,8,
169490,16661266,20033,54010976,8,
178703,16870008,15646,51573000,8,
169500,16598659,16175,51337569,8,
172225,16615105,15605,51162063,8,
177854,16711902,15473,51194324,8,
167396,16593573,16292,50895586,8,
166204,16546794,17291,50904629,8,
156951,16397823,16795,50702808,8,
160346,16310620,15998,50588544,8,
160944,16524225,15596,50575024,8,
162501,16385388,14896,50314254,8,
157493,16428576,14614,50471987,8,
169104,16535433,17670,51654824,8,
164126,16503606,19041,50925310,8,
165270,16536837,15503,50218900,8,
164910,16661515,18953,51462108,8,
163103,16179236,18216,49529011,8,
157821,16073214,20138,50172108,8,
162921,16151294,17486,50134046,8,
162648,16191712,15728,51981198,8,
168259,16615423,16195,49679104,8,
159377,16322799,16769,50165289,8,
175754,16405720,15339,50543395,8,
178031,17689291,20259,72323351,7,
183832,19407695,17273,64033270,7,
182713,19196982,17151,60169597,7,
182682,19311186,17056,60822957,7,
179005,19588086,14690,60105626,7,
184724,19037049,16188,59927945,7,
176735,19383045,17673,59979954,7,
175785,18993250,15372,59500906,7,
172922,18941027,18112,59224895,7,
172702,19172593,17963,59523969,7,
174541,19154041,16435,59425513,7,
176092,18987851,17447,63985475,7,
187112,23260729,18253,61536692,7,
171286,19633528,18252,59273077,7,
171636,18976756,16020,59120112,7,
172266,18848524,15258,59102422,7,
168480,18554953,15996,58892076,7,
153141,18765694,17686,58905207,7,
165615,18588075,15918,56817826,7,
126382,17708150,15935,56991877,7,
95878,18022861,15425,55732496,7,
95723,17829502,17078,55973055,7,
102183,18087409,17001,56367153,7,
111697,17711961,14099,56499140,7,
140352,17443616,13330,56205049,6,
147687,17651574,15710,56158777,6,
146212,17641768,15390,56275531,6,
149237,17747034,16723,57468140,6,
187804,18938452,16134,58200857,6,
196694,19150997,21200,57886929,6,
186780,18815029,18923,57599564,6,
188490,18771364,16054,57702143,6,
189518,19146791,17283,57742988,6,
189794,18668064,20371,61358307,6,
191183,18629389,16834,57429400,6,
195043,18966266,16702,57565032,6,
188557,18874960,18376,57595482,6,
190752,18743193,20750,57356740,6,
186443,18570057,18998,57158422,6,
188064,19284050,22198,64003400,6,
193722,19753984,20809,59288998,6,
189445,18878519,17869,58355868,6,
192645,18643660,18380,57565297,6,
185147,18952554,19204,57150969,6,
190113,18877850,17630,56843450,6,
189082,18567629,18641,57264979,6,
189919,18527321,17539,56939056,6,
189239,18865748,17548,57145321,6,
187111,18557395,18457,56536636,6,
189563,18391847,18595,56629529,6,
187416,18474410,20682,56733184,6,
187068,18769502,16127,56459046,6,
188530,18479032,18517,56788045,6,
187866,18624085,18365,56459064,6,
190550,18417235,17420,60646443,6,
192667,18548398,18337,56480421,6,
190100,18376264,17698,56130673,6,
190750,18254668,17514,56534767,6,
188447,18448497,16609,55938417,6,
190835,18326815,15795,55788856,6,
192072,18225315,20462,56123107,6,
188405,18525065,15269,55927763,6,
186297,18425255,19496,55726665,6,
191165,18355875,19845,55622202,6,
188177,18284098,20944,55983741,6,
189047,18196176,19846,56181413,6,
187473,18396348,17904,55874004,6,
191607,18308317,18177,55794390,6,
189013,18422017,20431,55656289,6,
188640,18340325,16802,55568465,6,
190366,18493256,18704,55416740,6,
185061,18301715,17833,55309448,6,
189076,17981839,16857,55495531,6,
189761,18495552,15219,55428781,6,
189921,18242534,17529,55362162,6,
188853,18064953,16705,57884924,6,
187937,18385765,19398,55135125,6,
189255,18155178,17397,55124523,6,
190081,18002090,19205,65223040,6,
349966,25416437,23511,83434086,6,
341869,25196331,22506,76041198,6,
307403,20908337,20908,57841285,6,
291175,20693851,16780,57733954,6,
290159,20626537,16376,57675206,6,
296160,20542999,16261,57526961,6,
302420,20568718,17963,57619172,6,
301853,20736282,15175,57751659,6,
315054,20799211,18110,57570262,6,
303224,20587318,20146,57448813,6,
305141,20497085,21059,57496203,6,
301547,20591730,16499,57617946,6,
306556,20381749,15663,57426851,6,
298165,16616870,18982,75511021,7,
182596,16977068,15625,55772206,7,
134525,16749996,15349,53171998,7,
102679,16769074,13275,52581717,7,
108803,16596163,14545,52497947,7,
118984,16895080,14748,53277120,7,
132610,16717690,17220,57648709,7,
142612,16750811,14911,53986031,7,
144432,16652589,15063,53830730,7,
153610,18365196,13658,54901204,7,
150687,16642563,13626,53845689,7,
153614,16860495,15504,53857572,7,
152315,18450348,14509,54084126,7,
148956,16618938,13631,58628428,7,
165964,17420788,14297,56286058,7,
156647,17102848,13643,53713386,7,
150673,16815289,16557,53866971,7,
154551,16750769,15277,53502262,7,
151989,16745408,15616,57041532,7,
155601,16866879,14372,53394080,7,
150011,16502866,15489,53161324,7,
155203,16416268,14770,53439104,7,
152813,19531232,14540,53383896,7,
152735,16504460,12365,53085400,7,
152560,16477653,15483,52942661,7,
157996,16848078,17394,55246521,7,
156044,16796485,14062,52931654,7,
154857,16458554,13054,52708665,7,
141331,17042231,17607,53710631,7,
143174,16730335,14201,54696360,7,
139217,17554516,17201,61782250,6,
157687,18267934,14437,61432601,6,
158035,18398593,13821,59350200,6,
154260,22353571,13964,59098907,6,
149827,16175717,17055,50268509,7,
152778,15533043,15721,50158612,7,
148311,15463465,12696,50061233,7,
149216,15525556,12911,50184329,7,
146551,15719444,13544,49936646,7,
148207,15345547,14129,49827021,7,
150600,18416589,13810,59699918,6,
153403,17999524,15607,58592509,6,
151460,17987544,15199,58570626,6,
150768,17884420,16957,58095136,6,
151673,18195783,14850,58355245,6,
154451,17945720,13811,58116185,6,
152057,17915698,14311,58513448,6,
155262,18244977,16234,61240331,6,
154542,18142611,17925,58205927,6,
152406,18073589,14752,57844865,6,
152930,15374494,14235,49603375,7,
147574,15385836,14516,49478256,7,
145478,15602880,15115,49327237,7,
146916,15446396,14382,49130599,7,
146819,15304246,15419,52192814,7,
152158,15521705,14010,49338913,7,
148735,15387622,14303,49069206,7,
146712,15400023,11717,49297887,7,
157585,15537737,14741,49063531,7,
158324,15315118,13493,48787927,7,
159031,15328135,14708,49054382,7,
161875,15793755,15323,49216579,7,
162595,18355975,16794,61255256,6,
169641,18222629,17665,57447544,6,
165336,17344909,14780,55653887,5,
167624,17639912,13786,55533965,5,
162704,17384447,12614,55669225,5,
167170,17448200,14204,55451069,5,
166018,17252447,12673,55522783,5,
165953,14817795,13949,48784554,6,
161800,14889324,11460,46917117,6,
171370,15025218,11061,46887644,6,
158545,14621516,12190,46437304,6,
159669,14765512,12723,46669603,6,
159398,14719537,11742,46849817,6,
158820,14850303,12185,46679283,6,
157274,14910272,10921,46219209,6,
161801,16770420,14157,70997654,6,
173884,17312972,14356,59242507,6,
168325,17592280,12711,56478476,6,
163561,17360977,16351,56811957,6,
165716,17648853,14494,56690635,6,
165217,17658308,16657,56460434,6,
165656,17677569,13613,56281334,6,
164437,17727890,13007,60439070,6,
173850,18232887,15858,58578016,6,
167718,16512753,14129,64134733,6,
172622,15393159,13035,59108839,6,
167672,15311499,15006,49377937,6,
159325,15453531,14114,49893280,6,
155950,15370128,14861,48798424,6,
159090,15156894,11288,48653350,6,
157641,18469341,15000,48497526,6,
153778,15012344,13720,48787735,6,
155534,15363372,14324,48708729,6,
157200,15221077,14782,48287925,6,
156357,15149533,11422,48018362,6,
156660,14974863,13131,48043199,6,
157312,15117924,12919,49001101,6,
159233,17911556,15646,57725961,5,
163913,17903538,13176,56679463,5,
163147,17363862,13835,56380942,5,
161176,17684869,14887,56572449,5,
164899,17685655,14233,56730307,5,
166315,17708346,13267,56373405,5,
166301,17655195,14567,56099007,5,
162288,17792682,15444,59168061,5,
165265,17443155,13042,56292343,5,
162866,14974630,14150,47083090,6,
154557,15060559,13449,47165231,6,
158897,14994675,16119,47925509,6,
176959,15101952,14401,47809871,6,
172251,17900239,15915,96150799,6,
182953,22591651,16489,79747101,6,
180578,21931329,16585,72528025,6,
181426,21874696,15620,71223034,6,
180540,21783358,16821,71967793,6,
181279,22328875,14561,71433946,6,
182555,22294843,17658,71480204,6,
181285,24848496,17928,71921699,6,
175873,22117358,16191,70646179,6,
172523,22181136,14769,70739291,6,
171653,22201582,14936,70553670,6,
174262,21830824,15985,70739512,6,
174888,22230929,16313,70056173,6,
181689,22461710,16867,70821295,6,
181049,22149660,17219,70304186,6,
177445,21928967,14638,70118408,6,
180437,22432079,15839,70064125,6,
180502,24547116,14919,77281995,5,
148790,25580412,19014,77072650,5,
140567,23800018,15151,76515535,5,
153188,23940899,17466,77071390,5,
158404,24080217,15954,76811772,5,
162064,20989100,15979,68244117,6,
157305,21505472,14057,68784719,6,
145234,21282633,15936,67723752,6,
149672,21020203,14008,68487874,6,
171596,21565445,15200,68675229,6,
166400,21272891,13677,68794522,6,
170597,21212389,17221,68906721,6,
172171,27277857,16201,68338594,6,
168967,21293101,15454,68699988,6,
168014,21497408,15693,68283184,6,
166314,21426648,15493,68430684,6,
168100,21494981,17432,73729401,6,
181806,22478587,15241,69468187,6,
167017,21764602,15545,71258419,6,
176329,21989151,15397,70437360,6,
175232,22354955,17591,70350297,6,
173882,25455767,18078,109387542,4,
186321,30977555,21651,113209204,4,
