210142,223445,330977,477879,579655,432214,167702,153995,191380,170837,187586,169498,160835,176846,184910,210272,189520,187259,173161,184445,167550,189068,232153,174381,181245,228444,209545,173568,206671,240191,402329,296004,168926,222144,221259,189091,174982,169142,238462,264584,198002,209370,241196,212956,198199,242191,250461,174860,168521,153785,221290,286161,214585,193314,325026,294915,336368,311535,261814,257776,253796,242248,241804,241777,240703,277760,267675,237484,338807,307808,255669,265227,254896,250748,232125,445656,320714,417293,414664,360321,315589,308849,311620,305137,297836,297977,541254,553618,420616,414440,407206,456466,394661,399306,328350,383272,407605,355857,363855,348858,353949,357358,348761,344692,341204,331722,330221,324106,324324,323527,326489,322086,358998,346177,341427,340281,337706,336228,338174,332104,332291,331721,328204,327294,325876,323725,322095,345012,328515,320760,318519,317994,315648,316581,312026,313805,316289,308139,312151,307085,304293,305305,301687,301641,298471,326218,338164,307986,304913,305439,298716,297873,295405,295024,292535,295520,293494,288182,286758,289103,283253,287418,280371,281153,278466,281334,283175,280042,277042,275931,276128,273636,272180,270437,270500,243791,253729,204333,198031,201356,195010,192324,189704,188699,206290,201115,252346,251552,238088,240409,244385,230453,382246,427797,388862,381033,369498,360054,372612,356674,346250,333978,332476,331290,326866,324270,415971,453734,370744,372083,363233,367117,356576,355289,352731,373614,360525,363807,364382,370323,356809,355465,354285,356852,347227,345119,343942,343741,343659,340266,341645,342083,343030,330499,328796,326927,325812,327732,329564,331066,349117,335060,318233,320646,929537,643939,440217,436686,458628,430628,439780,438817,422610,446559,419403,419896,419217,438075,410489,403811,407447,415949,399401,394750,393613,391941,390454,394822,421473,392051,389525,385725,390990,382286,379707,379107,378873,376174,375191,377485,379928,382404,377809,379911,377898,374888,365027,365381,364923,363714,363462,360952,359401,354676,355834,364276,350899,351288,349728,349387,357051,359622,343227,341281,341126,351592,338419,337531,336534,334217,333529,331267,338692,328793,326731,333772,333423,328590,326302,321683,319849,318494,319102,319605,314317,320752,323486,312812,366415,349740,346645,343815,341189,339412,337933,344036,353832,341892,334340,331564,330115,335497,329128,331426,338542,323747,322758,323456,319866,318505,319526,341041,325609,321220,313313,312176,310410,309456,308320,311555,320904,305705,312108,310048,305860,302905,299900,302022,298374,299988,297046,295225,296751,296849,291743,292086,298094,288123,286574,294665,0,0,1
81390,80654,109203,146814,163311,162779,167471,156820,198339,172660,189227,168988,163374,179152,189438,203868,195244,193709,178824,194736,171310,193485,205357,182884,182498,236330,216778,180722,212582,241500,364158,313815,180522,241975,235046,207793,192937,177413,254355,279231,212966,224807,265488,214162,213865,282184,258504,195631,186604,164509,235124,305782,233395,223205,343835,326882,314529,360058,270137,278492,275395,259154,252196,251934,259405,303994,288635,225360,378854,340786,284716,288235,277228,268374,252416,482508,346707,449740,437064,347807,340370,334179,324106,323567,307842,347171,533711,584370,448365,426337,421677,510292,419322,400653,356980,419794,433218,372650,379619,370435,361635,357347,361677,363021,356083,351542,340547,333302,330662,331872,332090,331295,377585,362483,354920,349357,356823,345102,344653,342605,340736,337919,334707,335243,333806,330506,329240,329435,337279,330862,328500,325968,325448,332775,321540,321471,319368,317000,321532,318631,313434,312251,329460,314666,316183,343713,332407,327569,321602,316655,312672,313145,310538,311189,308409,361999,312974,302905,302200,299494,298824,305628,296852,297449,291550,289673,298839,297332,287700,286305,285232,290551,309838,280046,277485,278839,256977,216306,209721,209162,203081,199991,198038,199050,197252,194159,251962,250739,240081,248576,251016,235823,410149,419270,398168,381827,385223,372752,377070,362212,356610,356732,348597,347599,343084,339271,429432,476848,394164,390182,374886,370075,366854,364663,362937,380780,371478,384427,369701,366598,364759,363349,363205,357206,354850,360809,352652,353177,352418,347744,347711,346338,346192,346851,356801,340985,339564,338182,349721,350233,346917,345315,352389,344927,1018145,717875,481418,462850,451197,442818,438945,436803,436267,433528,438821,432146,426172,425601,421038,418532,422141,425445,417148,412038,410957,408368,408056,406900,409705,403180,404099,400482,399695,398241,395415,395406,415773,393167,392202,392276,388209,390871,390718,385116,384066,380345,376947,379249,376841,376700,374720,372574,370023,370026,367503,366619,365226,365908,364044,361797,361649,359275,356202,355654,354538,354968,352220,350882,358334,348988,347795,348393,347567,348965,340684,340336,348088,337412,336420,335024,333542,331988,330301,329522,328647,347530,332224,326017,385751,371663,364586,359875,373146,373512,351760,351005,351839,350092,349742,358295,356831,364532,358175,362497,338706,335594,335397,337558,332809,330852,354663,337270,330381,326000,324443,321482,342547,320469,319710,324337,320992,351502,320663,316203,314953,316983,312734,315364,309901,336019,308575,307423,308669,306169,308587,304880,301913,299520,306509,328582,0,0,1
71639,63639,88840,119847,142692,195801,148379,143939,186603,162995,178571,161871,157340,174386,184458,201472,193554,187638,173307,183536,192492,195894,211386,189320,187770,251454,219553,187392,214012,257307,383856,327130,192531,292786,232218,213436,190879,218191,275650,289695,220536,233811,255666,216529,201512,305898,245695,185970,165164,153404,226882,279135,207063,198299,306113,288351,287202,323359,247636,247079,242188,235465,226188,218829,235219,266998,263184,194448,318233,318411,251103,255628,249317,241178,228824,429747,299841,388909,400488,329344,311855,303298,303055,299594,293023,293399,485176,541879,413671,399078,392466,446525,384146,369473,326033,408952,403231,349044,354196,343097,345357,338973,342052,337774,373379,324584,323514,317862,316359,318234,316437,315598,352185,344256,335152,332634,334773,329035,327999,326064,324434,344648,319835,319854,317480,315027,333041,317425,330897,316336,318879,315695,311268,309707,306243,308254,306191,304440,307763,301936,309415,297277,294622,296671,295500,319884,312696,308920,305666,305678,303326,297009,294285,295015,293810,293508,294643,287801,286445,286350,287088,281720,280845,279779,283345,277706,279005,275738,275027,277944,281812,268135,266774,266321,263733,233614,213994,197502,192766,195177,190484,188226,184787,192315,188198,183933,234290,229787,221713,229185,233701,219455,355341,404439,411707,377635,395247,356095,349249,343437,338599,334398,335744,332959,328284,325310,416607,450988,372361,369634,360503,371483,362289,353849,347848,364499,356721,358829,354636,374299,350618,349731,350037,348334,342787,341330,339736,356419,337775,334636,335416,333464,333390,332946,332909,329363,339035,326806,327826,324870,322799,321364,323077,331005,949381,670710,442501,432160,429830,423611,456530,418201,416140,411756,412529,414147,409488,407723,405212,402142,403201,400564,398075,395874,394260,400964,412882,392351,391258,390168,387397,385442,386583,387459,380162,379537,383113,376157,373749,400663,387824,373527,369118,367615,367599,365452,363568,369279,367399,360669,360789,356938,356987,355101,353284,351757,352434,354238,349478,353833,347211,344951,342241,340776,340159,347040,336981,335118,336679,335825,332115,330554,330705,330859,335788,325338,324043,322355,325133,321161,319052,321824,325855,325526,314888,326396,319283,313848,368568,349044,346911,346542,380411,340074,340513,336876,337957,341365,333983,331818,330823,346214,331316,328080,327204,324077,322804,326596,327698,318800,332076,318443,317686,314507,312876,311602,310425,312009,308199,315643,307222,311039,305828,302507,300902,302089,299139,300706,297612,303413,297145,296630,296597,296517,293568,292780,292201,289521,287669,292616,0,0,1
425394,423488,451617,580626,613457,559559,502507,425599,492512,406430,407954,357139,315753,338982,324667,343814,290621,278045,236494,238606,207667,243156,235865,192569,193687,238973,207097,173284,205892,237728,361663,293473,168860,221551,230734,187052,174394,165344,236011,265021,195810,209380,240741,193114,198543,247295,241320,174124,193384,151851,220697,287681,216352,193268,318420,291372,292441,317830,250274,256638,262331,237546,232102,232139,242001,276887,264410,225811,333954,306449,256688,299930,254210,266071,233758,451339,310196,399658,411535,339091,319545,308220,309154,306879,297103,297444,514677,558563,440623,401272,406705,464279,385869,366689,327355,381016,441012,356147,372602,348081,348411,345621,346385,352089,348296,330252,333193,323664,322319,323762,323516,321380,360456,377604,342557,342306,338357,335968,333543,331542,332317,328457,329205,326528,317515,316084,314108,315053,328199,315397,322102,316608,320789,315398,311505,349845,312043,309364,313358,311895,316863,304051,301030,308399,326518,347145,323678,315204,312487,320791,347974,304967,301942,302913,300530,297991,296249,293131,290011,312010,288943,285901,284772,284615,281317,283321,287358,285637,278405,298778,275820,273312,272626,269914,268102,249931,221905,202681,198476,199589,194887,208853,188876,188100,188916,188068,242246,252852,228073,232065,236340,247574,364836,424445,383879,392162,372250,356608,352191,348469,349478,344577,337058,340114,331402,329424,417093,450558,369719,372792,365713,360815,360281,376365,365256,376963,362577,364286,374845,357168,382066,374463,382487,388273,360483,348104,348370,347538,344474,342689,339909,356967,338577,338504,347465,333244,332744,331256,332505,330728,328837,327283,325281,329143,949499,655156,506172,463557,440719,429700,428267,429253,422507,422569,423730,422179,431513,407570,405142,401872,403096,400365,406087,408982,395080,398247,393124,392457,392652,388401,412529,385289,384507,383206,380179,382821,383517,376216,406390,382686,377969,371458,372267,372931,367915,367751,374928,367693,362702,367440,361473,357324,356979,355254,361392,373066,351169,351029,368230,367111,353043,354457,362047,347839,347124,346401,346297,363297,348444,340802,341792,343652,341117,334752,333057,332459,330090,328694,328476,327167,354105,319778,317637,333859,315552,323285,318554,313123,369835,385179,392171,372314,377313,345665,368066,355087,341903,346992,335650,332276,330093,335617,328420,328421,332557,324101,358024,327791,325284,330272,347185,324846,340799,348735,319035,323136,316537,318168,328869,319469,314354,311418,311912,309920,313995,306162,302154,304237,300239,299149,315026,294920,298538,295806,304625,294670,291232,289516,288282,289215,0,0,1
65966,63475,90629,123565,144263,143894,148525,144202,184631,161414,177012,163743,156416,173603,182155,204533,201774,186773,172215,179863,171668,188846,201422,178305,184303,233055,234995,177632,215073,246649,400140,320113,177746,238682,234829,204610,187754,174303,282645,276256,206867,235939,258612,209836,203728,273981,257983,192816,182197,163330,231354,312670,236567,217633,333398,322013,316583,342465,273785,280610,277829,286847,252302,264733,260539,316364,313143,225314,373620,390267,280743,338817,271026,266406,248232,502240,349597,435765,454923,391482,346336,332409,338278,344716,317055,344553,537644,661437,466102,454422,435306,550625,464008,419550,407895,422391,459752,382768,406332,357307,380618,381038,362785,354671,352853,362947,335556,330536,331571,359028,331578,326292,373084,359453,354123,371327,342969,343207,339105,340666,335821,334511,332225,331650,328305,325887,342010,352168,337500,328028,348386,324894,323606,344091,319751,375196,323365,313535,320032,316892,310428,310297,306843,307371,352312,347431,338391,333859,329794,328431,320053,327478,315036,339744,304738,322717,329098,298601,297573,294542,293545,290563,381127,333532,292223,286368,306492,307455,279738,278580,281066,275499,331929,270957,289780,289648,266154,215700,204297,210670,215843,197002,193175,190669,220103,188112,281823,255337,238769,241512,249643,231360,394840,441166,418885,381980,391824,367457,360387,351797,347146,342066,343775,340467,336595,343196,477041,467851,408949,378284,375159,370283,361516,370775,354795,375418,364296,366128,392439,371261,389808,355994,355114,351091,346809,345302,365189,355791,346984,341236,341625,340396,351652,348780,336829,394037,335710,332601,334618,331498,328174,327476,325228,335496,983945,699556,472947,478373,440373,464137,430646,458456,424838,424007,420538,424784,414527,408711,414719,402410,410654,414653,403286,427292,404418,394802,393077,391746,392512,387329,418065,394130,385226,384565,387587,402060,386100,388238,411388,385218,389414,410631,414953,392329,404514,402935,386477,386356,385922,383747,383435,375753,369038,380326,377139,351768,350867,351436,351188,376190,346873,346486,350714,361780,341226,349388,354767,337093,335600,342307,365744,331746,334885,340470,328165,336152,324994,323905,322700,337512,319416,318361,320955,316548,314653,325040,319362,313207,386206,372813,357175,348349,342537,340533,338791,336879,338515,340381,337301,332629,356109,345381,331125,329713,327630,361083,324185,326454,339804,319463,327659,320549,322935,316423,317589,315849,311605,310606,309059,344059,307872,305274,307771,307463,331422,304431,300799,317778,298476,301129,297313,296001,297514,294813,298846,293294,290087,288928,287117,288771,0,0,1
72401,64746,89806,121657,143227,140988,146926,141313,183618,192187,178541,162424,159111,189979,187846,206670,204856,191156,179424,185520,176750,200824,220662,196548,198925,248027,224939,181414,212201,255058,378828,308554,185242,247022,260274,215094,226347,180147,250640,301298,203548,231135,301394,210408,231969,260461,261308,199503,180262,164612,239071,307926,237647,222153,347571,321805,315539,337549,295692,317146,274025,263320,248265,238207,265216,295680,292440,219676,374194,353026,288637,284275,277826,262811,254229,474304,336140,456651,442269,346078,376592,324422,334553,311046,321823,331885,540710,600150,440180,429161,435294,533790,421195,452637,353796,420738,451762,367709,366259,355431,361579,379043,350893,376956,353276,335643,332001,326226,325232,350216,324743,324669,370733,398227,361821,348397,372563,348558,354164,337674,335361,333967,330409,329808,325155,324999,353361,348409,334174,326859,324250,325621,320648,318807,316606,366574,315210,309607,315952,311733,332360,333688,312650,306376,328788,334915,327843,320999,314565,310642,308408,306102,301963,311586,321684,336343,310360,304679,302917,301495,301073,302971,297702,347629,296146,317500,293836,290458,287227,283381,283834,280612,278134,289603,271656,280390,256199,218751,209440,234444,213560,201626,213925,195166,196950,197173,278511,256238,243028,246877,253340,238888,401587,445107,409774,430728,385528,372625,364080,386835,366889,378229,374041,349573,345559,343721,460575,458892,379463,380225,399765,366762,380488,358811,355913,376669,365012,396246,405864,383343,408040,392340,419458,376229,386841,408028,381833,347335,371967,349724,341351,339519,339389,337864,369170,333858,333086,332034,332826,340702,328986,327657,325832,344936,981139,695101,471791,469446,449641,435977,429624,429911,425064,422413,448125,446708,412938,415449,412656,413408,404775,402002,420576,397449,396093,394492,392965,392553,401107,389346,404943,393947,389882,383628,382320,402512,377346,383548,376571,380818,380467,372479,371790,368010,368193,377866,377595,366277,363441,364089,367484,358716,357212,358982,356440,352885,352098,352680,351882,350710,349363,351458,355575,352722,341575,340792,343927,341625,334658,336994,344567,339027,332445,330138,328572,333804,331798,330675,329415,333485,328476,325817,323089,341568,320712,330954,327892,341689,399101,359484,351341,351131,361704,347214,345352,338503,345942,343726,336003,335811,331763,338872,333299,335647,331024,333013,333136,337318,323265,322037,329556,323046,319203,316226,314867,317141,312180,310966,310178,313220,308781,309302,310666,309473,309841,305170,302473,303772,299811,300160,297785,296336,297604,294749,302227,294147,291257,291746,289978,289114,0,0,1
139653,129564,178399,229293,256928,234908,234626,220316,259167,223513,226807,200710,185639,199525,189891,204224,197795,182582,170145,173722,167878,196839,193024,174109,176422,221611,208003,172273,203787,236466,363298,318510,176685,237482,251714,196989,182032,169174,246263,267970,204304,215579,252370,210222,197402,254158,257764,243157,169898,154916,234305,295801,226743,226241,326430,342657,313080,329496,296542,273919,267440,266199,250307,235108,249965,313413,286711,217785,374272,377113,288385,271741,275128,254794,247959,497412,353661,423443,479940,364243,346967,334678,319230,319460,304654,311244,561244,587284,464320,419870,403964,498192,428107,394304,340759,407377,424630,370463,374822,362605,384040,354793,362200,355731,351083,341307,334163,349293,344197,363837,332598,327390,374499,389328,351337,348091,342990,386918,353859,345262,354968,366353,332070,331291,329872,346826,330912,343806,339029,330096,322766,323673,320628,319254,354390,317035,316277,313958,322319,321886,320530,333600,321344,353580,303963,339513,358149,328388,329627,313171,332371,309443,335929,313455,337799,308434,306746,306710,302482,300240,299181,323147,296986,295651,290005,289313,289856,287619,285655,295847,284851,297173,301455,292740,277185,305385,277760,247854,214688,210377,205404,202415,227191,199694,198181,216541,295764,289173,251005,252601,261392,243088,429012,476205,417145,406541,400305,400533,380544,381458,369851,367351,434709,362183,345838,343057,445753,478653,426935,391598,419967,373426,370506,367312,364488,411943,380509,406307,394086,388916,384576,383907,371151,392938,353806,361744,354950,349607,349315,347919,348868,343884,352435,349191,373681,337507,336529,335275,335883,360974,364810,329268,327200,328469,1105860,751059,501683,478827,448564,474721,461801,454154,457956,434762,434409,427923,420710,431522,424204,432243,415932,411989,409607,406692,434712,403812,416672,401366,415832,401084,399761,408336,415985,409550,398930,390733,386795,386821,385441,384500,407904,400264,379229,377161,377744,375418,373696,373619,372823,394842,369742,365677,365062,392676,361477,359775,365796,367005,380766,357453,362208,355706,366766,369845,366962,388967,362080,358570,343925,342886,360768,339303,340275,351642,342352,334828,332408,331188,347825,331494,326936,325909,348504,322882,328685,335025,327607,320523,387874,376946,382245,352615,351147,348599,347183,351460,352895,346234,344518,357932,340914,348533,340588,338525,336318,332808,332029,350576,332762,354714,361275,332697,328648,322666,321872,319467,335803,318008,316717,321965,327794,313423,338175,314905,310987,335729,308912,311179,319369,308498,304472,302676,304108,300805,299345,308580,301642,307544,294579,297474,0,0,1
191998,73683,107286,142695,166929,173468,170104,155986,191395,169820,886318,811546,813055,890431,882567,197434,197475,186610,175730,187233,167631,189652,196880,177636,178415,234501,203684,171097,203401,238243,376617,282578,168285,219732,217961,187621,176053,167117,259740,260198,199359,210753,239518,199929,199545,244486,242732,181327,159436,150761,224854,313920,214795,224263,309691,296769,291612,326098,273297,264030,252624,234788,235273,223904,247087,276887,300721,198031,378486,304033,261549,258929,281767,244671,236089,446985,317545,414267,420493,329682,318030,307719,308275,309231,294666,299558,531433,586090,415790,411308,398782,460522,370742,367514,330842,383172,410273,380708,366302,347286,347111,345590,357786,343836,342432,358452,332654,326112,322637,321467,343359,321477,359390,346287,341462,338846,337404,342611,334260,340777,330029,328946,332555,326904,323171,324277,327637,320191,334909,321609,319556,320541,318183,317439,310644,312962,311163,315410,311544,308481,304109,303760,300281,320319,301374,326143,347974,314869,312005,307084,305987,302967,299993,300866,297887,298050,316401,295533,298529,313791,312715,290929,282305,281499,277013,278255,315566,279182,272265,271400,270816,268406,267762,268909,265676,246852,219371,208395,194704,197078,191427,188815,188838,187616,187531,184873,235491,238491,226196,235660,265509,227704,402275,417362,423530,404533,371984,370352,352639,355280,342639,334329,346472,329111,329342,326061,418174,495735,363384,365091,382311,353893,350101,385301,373424,419360,354609,394247,383290,354704,362866,368480,362758,397833,353772,354257,353586,349478,348873,345448,344886,354675,337615,332787,331387,332494,327341,325841,326438,329280,330396,321131,327461,318221,942379,643650,441180,445645,428599,429103,447591,431981,414008,414310,413545,429124,429241,408025,406615,404097,403668,412630,398197,408660,394167,398072,391096,390286,401991,389703,390785,388315,390865,383048,383017,387463,390494,378283,376530,386639,373037,375636,368892,367076,375839,369025,364282,368628,363652,361131,360508,356425,371323,361191,352462,351307,352499,350305,348540,358219,354763,345914,347504,340832,340140,339942,337422,335942,336861,341615,334721,331867,335179,332191,330509,329847,331571,323421,351270,321622,348240,340243,316962,318329,317805,323267,317276,323187,364672,349530,345059,343523,341816,339888,342826,336400,339243,335257,333957,359272,330444,335504,328457,328067,330609,324870,324904,323978,320471,321583,327010,339509,316993,319508,317545,312133,310251,324398,318832,310661,308077,330763,307315,312800,303104,303954,303035,303201,298953,299968,297848,294788,295822,303283,302534,293008,291885,288301,291049,291050,0,0,1
101956,108543,158546,223737,265665,271480,306070,286093,359653,333681,373507,358783,357594,195829,187234,206178,195396,199613,181000,193867,170676,193280,201946,183239,182437,237440,208430,180829,205891,250743,358534,300488,170968,232777,220797,193517,179569,177174,237278,274316,196376,221167,241987,204536,196657,255715,243813,185891,161604,155957,229932,292119,218390,196809,315742,358966,295758,309673,253771,252640,248077,241543,232902,227722,243991,276427,276066,197787,324507,304528,258402,259894,258065,251112,233480,455787,309651,405524,410093,338213,319137,314058,309731,307746,298386,299138,511644,561407,419960,405819,408674,468578,374060,366605,328082,387092,415435,356693,366867,357825,355513,346729,351675,351946,342364,333085,330775,325893,323652,326406,324461,323600,359878,348363,341010,338725,339001,337284,336953,332645,330100,331133,326793,326314,324575,323367,323215,322351,331353,324186,321680,319685,320037,318344,313915,312630,316640,309460,315154,310307,307425,305472,302716,310311,301424,329888,320459,317815,311603,309392,306195,303964,302822,302817,299080,298110,295859,294121,292988,291281,291567,287952,287698,288034,284212,284985,284691,280686,277915,275842,276978,274720,272400,270509,268666,251243,225371,206844,199256,202504,196368,194657,191499,190855,191956,188783,242552,236456,226866,236541,239224,224675,369545,395580,387272,367933,377667,366977,363556,353865,354921,344875,343163,342168,337110,333143,424360,455600,379539,376969,368075,363152,358369,356399,356176,372648,361714,363484,362106,357810,356552,363044,358606,352064,348082,346523,345235,345140,345089,340061,340420,341668,338930,338287,337825,335111,334428,332504,332495,330603,330231,328119,326312,325086,928132,652279,458373,440767,437753,432896,429765,428052,422970,425140,419977,420202,416816,415165,412475,409937,412697,408492,407122,403762,402536,400154,398524,398890,399735,394952,396516,393016,391887,390557,388253,390304,390690,396164,384213,384464,383730,381359,401270,380109,377121,373203,371830,372361,371958,369462,368836,367882,364492,362563,361214,360148,366082,359004,357618,359424,355434,354324,350674,349510,349360,348464,346742,346355,341674,341891,340327,340108,338600,336111,334095,334604,336297,331438,330356,329754,326459,325340,324411,322346,321135,332206,326665,321326,375688,357369,354454,352116,350037,348766,347583,344441,345449,343313,341751,339827,338266,343521,337085,335763,335491,331836,331033,333396,328915,327497,329801,328439,326083,322904,322203,320218,318936,317295,315618,319253,314518,316212,314632,311055,309899,311502,307630,308909,304873,305702,305744,301021,303980,301586,299372,299876,297019,295250,293584,296691,0,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
